Zone Timestep,Environment:Site Outdoor Air Drybulb Temperature[C]
2009-Jan-09 23:40:00,0.7333333333333334
2009-Jan-09 23:50:00,0.6666666666666666
2009-Jan-10 00:00:00,0.6
2009-Jan-10 00:10:00,0.6
2009-Jan-10 00:20:00,0.6
2009-Jan-10 00:30:00,0.6
2009-Jan-10 00:40:00,0.6
2009-Jan-10 00:50:00,0.6
2009-Jan-10 01:00:00,0.6
2009-Jan-10 01:10:00,0.5833333333333334
2009-Jan-10 01:20:00,0.5666666666666667
2009-Jan-10 01:30:00,0.55
2009-Jan-10 01:40:00,0.5333333333333333
2009-Jan-10 01:50:00,0.5166666666666666
2009-Jan-10 02:00:00,0.5
2009-Jan-10 02:10:00,0.45
2009-Jan-10 02:20:00,0.4
2009-Jan-10 02:30:00,0.35
2009-Jan-10 02:40:00,0.30000000000000004
2009-Jan-10 02:50:00,0.25
2009-Jan-10 03:00:00,0.2
2009-Jan-10 03:10:00,0.18333333333333335
2009-Jan-10 03:20:00,0.16666666666666669
2009-Jan-10 03:30:00,0.15000000000000002
2009-Jan-10 03:40:00,0.13333333333333336
2009-Jan-10 03:50:00,0.11666666666666667
2009-Jan-10 04:00:00,0.1
2009-Jan-10 04:10:00,0.1
2009-Jan-10 04:20:00,0.1
2009-Jan-10 04:30:00,0.1
2009-Jan-10 04:40:00,0.1
2009-Jan-10 04:50:00,0.1
2009-Jan-10 05:00:00,0.1
2009-Jan-10 05:10:00,0.08333333333333334
2009-Jan-10 05:20:00,0.06666666666666668
2009-Jan-10 05:30:00,0.05
2009-Jan-10 05:40:00,0.03333333333333334
2009-Jan-10 05:50:00,0.016666666666666663
2009-Jan-10 06:00:00,0.0
2009-Jan-10 06:10:00,0.03333333333333333
2009-Jan-10 06:20:00,0.06666666666666667
2009-Jan-10 06:30:00,0.1
2009-Jan-10 06:40:00,0.13333333333333333
2009-Jan-10 06:50:00,0.16666666666666669
2009-Jan-10 07:00:00,0.2
2009-Jan-10 07:10:00,0.2
2009-Jan-10 07:20:00,0.2
2009-Jan-10 07:30:00,0.2
2009-Jan-10 07:40:00,0.2
2009-Jan-10 07:50:00,0.2
2009-Jan-10 08:00:00,0.2
2009-Jan-10 08:10:00,0.21666666666666667
2009-Jan-10 08:20:00,0.23333333333333334
2009-Jan-10 08:30:00,0.25
2009-Jan-10 08:40:00,0.26666666666666666
2009-Jan-10 08:50:00,0.2833333333333333
2009-Jan-10 09:00:00,0.3
2009-Jan-10 09:10:00,0.2833333333333333
2009-Jan-10 09:20:00,0.26666666666666666
2009-Jan-10 09:30:00,0.25
2009-Jan-10 09:40:00,0.23333333333333334
2009-Jan-10 09:50:00,0.21666666666666667
2009-Jan-10 10:00:00,0.2
2009-Jan-10 10:10:00,0.2
2009-Jan-10 10:20:00,0.2
2009-Jan-10 10:30:00,0.2
2009-Jan-10 10:40:00,0.2
2009-Jan-10 10:50:00,0.2
2009-Jan-10 11:00:00,0.2
2009-Jan-10 11:10:00,0.30000000000000004
2009-Jan-10 11:20:00,0.4
2009-Jan-10 11:30:00,0.5
2009-Jan-10 11:40:00,0.6
2009-Jan-10 11:50:00,0.7000000000000001
2009-Jan-10 12:00:00,0.8
2009-Jan-10 12:10:00,0.7000000000000001
2009-Jan-10 12:20:00,0.6000000000000001
2009-Jan-10 12:30:00,0.5
2009-Jan-10 12:40:00,0.4
2009-Jan-10 12:50:00,0.3
2009-Jan-10 13:00:00,0.2
2009-Jan-10 13:10:00,0.23333333333333334
2009-Jan-10 13:20:00,0.2666666666666667
2009-Jan-10 13:30:00,0.30000000000000004
2009-Jan-10 13:40:00,0.33333333333333337
2009-Jan-10 13:50:00,0.3666666666666667
2009-Jan-10 14:00:00,0.4
2009-Jan-10 14:10:00,0.38333333333333336
2009-Jan-10 14:20:00,0.3666666666666667
2009-Jan-10 14:30:00,0.35
2009-Jan-10 14:40:00,0.33333333333333337
2009-Jan-10 14:50:00,0.31666666666666665
2009-Jan-10 15:00:00,0.3
2009-Jan-10 15:10:00,0.23333333333333334
2009-Jan-10 15:20:00,0.16666666666666669
2009-Jan-10 15:30:00,0.09999999999999999
2009-Jan-10 15:40:00,0.03333333333333334
2009-Jan-10 15:50:00,-0.033333333333333354
2009-Jan-10 16:00:00,-0.1
2009-Jan-10 16:10:00,-0.06666666666666668
2009-Jan-10 16:20:00,-0.03333333333333335
2009-Jan-10 16:30:00,0.0
2009-Jan-10 16:40:00,0.033333333333333326
2009-Jan-10 16:50:00,0.06666666666666668
2009-Jan-10 17:00:00,0.1
2009-Jan-10 17:10:00,0.016666666666666677
2009-Jan-10 17:20:00,-0.06666666666666665
2009-Jan-10 17:30:00,-0.15000000000000002
2009-Jan-10 17:40:00,-0.23333333333333334
2009-Jan-10 17:50:00,-0.3166666666666667
2009-Jan-10 18:00:00,-0.4
2009-Jan-10 18:10:00,-0.45
2009-Jan-10 18:20:00,-0.5
2009-Jan-10 18:30:00,-0.55
2009-Jan-10 18:40:00,-0.6
2009-Jan-10 18:50:00,-0.65
2009-Jan-10 19:00:00,-0.7
2009-Jan-10 19:10:00,-0.7833333333333333
2009-Jan-10 19:20:00,-0.8666666666666667
2009-Jan-10 19:30:00,-0.95
2009-Jan-10 19:40:00,-1.0333333333333332
2009-Jan-10 19:50:00,-1.1166666666666667
2009-Jan-10 20:00:00,-1.2
2009-Jan-10 20:10:00,-1.2666666666666666
2009-Jan-10 20:20:00,-1.3333333333333335
2009-Jan-10 20:30:00,-1.4
2009-Jan-10 20:40:00,-1.4666666666666668
2009-Jan-10 20:50:00,-1.5333333333333334
2009-Jan-10 21:00:00,-1.6
2009-Jan-10 21:10:00,-1.6166666666666667
2009-Jan-10 21:20:00,-1.6333333333333335
2009-Jan-10 21:30:00,-1.65
2009-Jan-10 21:40:00,-1.6666666666666667
2009-Jan-10 21:50:00,-1.6833333333333333
2009-Jan-10 22:00:00,-1.7
2009-Jan-10 22:10:00,-1.7333333333333334
2009-Jan-10 22:20:00,-1.7666666666666668
2009-Jan-10 22:30:00,-1.7999999999999998
2009-Jan-10 22:40:00,-1.8333333333333335
2009-Jan-10 22:50:00,-1.8666666666666665
2009-Jan-10 23:00:00,-1.9
2009-Jan-10 23:10:00,-1.9833333333333332
2009-Jan-10 23:20:00,-2.066666666666667
2009-Jan-10 23:30:00,-2.15
2009-Jan-10 23:40:00,-2.2333333333333334
2009-Jan-10 23:50:00,-2.3166666666666664
2009-Jan-11 00:00:00,-2.4
2009-Jan-11 00:10:00,-2.4
2009-Jan-11 00:20:00,-2.4
2009-Jan-11 00:30:00,-2.4
2009-Jan-11 00:40:00,-2.4
2009-Jan-11 00:50:00,-2.4
2009-Jan-11 01:00:00,-2.4
2009-Jan-11 01:10:00,-2.3833333333333333
2009-Jan-11 01:20:00,-2.3666666666666667
2009-Jan-11 01:30:00,-2.3499999999999996
2009-Jan-11 01:40:00,-2.333333333333333
2009-Jan-11 01:50:00,-2.3166666666666664
2009-Jan-11 02:00:00,-2.3
2009-Jan-11 02:10:00,-2.1999999999999997
2009-Jan-11 02:20:00,-2.1
2009-Jan-11 02:30:00,-2.0
2009-Jan-11 02:40:00,-1.9
2009-Jan-11 02:50:00,-1.7999999999999998
2009-Jan-11 03:00:00,-1.7
2009-Jan-11 03:10:00,-1.6333333333333333
2009-Jan-11 03:20:00,-1.5666666666666669
2009-Jan-11 03:30:00,-1.5
2009-Jan-11 03:40:00,-1.4333333333333336
2009-Jan-11 03:50:00,-1.3666666666666667
2009-Jan-11 04:00:00,-1.3
2009-Jan-11 04:10:00,-1.2666666666666668
2009-Jan-11 04:20:00,-1.2333333333333334
2009-Jan-11 04:30:00,-1.2000000000000002
2009-Jan-11 04:40:00,-1.1666666666666667
2009-Jan-11 04:50:00,-1.1333333333333333
2009-Jan-11 05:00:00,-1.1
2009-Jan-11 05:10:00,-1.0166666666666668
2009-Jan-11 05:20:00,-0.9333333333333335
2009-Jan-11 05:30:00,-0.8500000000000001
2009-Jan-11 05:40:00,-0.7666666666666667
2009-Jan-11 05:50:00,-0.6833333333333333
2009-Jan-11 06:00:00,-0.6
2009-Jan-11 06:10:00,-0.5666666666666667
2009-Jan-11 06:20:00,-0.5333333333333333
2009-Jan-11 06:30:00,-0.5
2009-Jan-11 06:40:00,-0.4666666666666667
2009-Jan-11 06:50:00,-0.43333333333333335
2009-Jan-11 07:00:00,-0.4
2009-Jan-11 07:10:00,-0.30000000000000004
2009-Jan-11 07:20:00,-0.20000000000000007
2009-Jan-11 07:30:00,-0.1
2009-Jan-11 07:40:00,-2.7755575615628914e-17
2009-Jan-11 07:50:00,0.10000000000000003
2009-Jan-11 08:00:00,0.2
2009-Jan-11 08:10:00,0.26666666666666666
2009-Jan-11 08:20:00,0.33333333333333337
2009-Jan-11 08:30:00,0.4
2009-Jan-11 08:40:00,0.4666666666666667
2009-Jan-11 08:50:00,0.5333333333333333
2009-Jan-11 09:00:00,0.6
2009-Jan-11 09:10:00,0.6166666666666667
2009-Jan-11 09:20:00,0.6333333333333333
2009-Jan-11 09:30:00,0.6499999999999999
2009-Jan-11 09:40:00,0.6666666666666666
2009-Jan-11 09:50:00,0.6833333333333333
2009-Jan-11 10:00:00,0.7
2009-Jan-11 10:10:00,0.8166666666666667
2009-Jan-11 10:20:00,0.9333333333333333
2009-Jan-11 10:30:00,1.0499999999999998
2009-Jan-11 10:40:00,1.1666666666666665
2009-Jan-11 10:50:00,1.2833333333333334
2009-Jan-11 11:00:00,1.4
2009-Jan-11 11:10:00,1.5166666666666666
2009-Jan-11 11:20:00,1.6333333333333333
2009-Jan-11 11:30:00,1.75
2009-Jan-11 11:40:00,1.8666666666666667
2009-Jan-11 11:50:00,1.9833333333333334
2009-Jan-11 12:00:00,2.1
2009-Jan-11 12:10:00,2.1333333333333337
2009-Jan-11 12:20:00,2.166666666666667
2009-Jan-11 12:30:00,2.2
2009-Jan-11 12:40:00,2.2333333333333334
2009-Jan-11 12:50:00,2.2666666666666666
2009-Jan-11 13:00:00,2.3
2009-Jan-11 13:10:00,2.3833333333333333
2009-Jan-11 13:20:00,2.466666666666667
2009-Jan-11 13:30:00,2.55
2009-Jan-11 13:40:00,2.6333333333333333
2009-Jan-11 13:50:00,2.716666666666667
2009-Jan-11 14:00:00,2.8
2009-Jan-11 14:10:00,2.8833333333333333
2009-Jan-11 14:20:00,2.966666666666667
2009-Jan-11 14:30:00,3.05
2009-Jan-11 14:40:00,3.133333333333333
2009-Jan-11 14:50:00,3.2166666666666663
2009-Jan-11 15:00:00,3.3
2009-Jan-11 15:10:00,3.35
2009-Jan-11 15:20:00,3.4000000000000004
2009-Jan-11 15:30:00,3.45
2009-Jan-11 15:40:00,3.5
2009-Jan-11 15:50:00,3.55
2009-Jan-11 16:00:00,3.6
2009-Jan-11 16:10:00,3.6333333333333333
2009-Jan-11 16:20:00,3.666666666666667
2009-Jan-11 16:30:00,3.7
2009-Jan-11 16:40:00,3.7333333333333334
2009-Jan-11 16:50:00,3.7666666666666666
2009-Jan-11 17:00:00,3.8
2009-Jan-11 17:10:00,3.7166666666666663
2009-Jan-11 17:20:00,3.6333333333333337
2009-Jan-11 17:30:00,3.55
2009-Jan-11 17:40:00,3.466666666666667
2009-Jan-11 17:50:00,3.3833333333333333
2009-Jan-11 18:00:00,3.3
2009-Jan-11 18:10:00,3.3666666666666667
2009-Jan-11 18:20:00,3.4333333333333336
2009-Jan-11 18:30:00,3.5
2009-Jan-11 18:40:00,3.566666666666667
2009-Jan-11 18:50:00,3.6333333333333333
2009-Jan-11 19:00:00,3.7
2009-Jan-11 19:10:00,3.716666666666667
2009-Jan-11 19:20:00,3.733333333333334
2009-Jan-11 19:30:00,3.75
2009-Jan-11 19:40:00,3.7666666666666666
2009-Jan-11 19:50:00,3.783333333333333
2009-Jan-11 20:00:00,3.8
2009-Jan-11 20:10:00,3.7333333333333334
2009-Jan-11 20:20:00,3.666666666666667
2009-Jan-11 20:30:00,3.5999999999999996
2009-Jan-11 20:40:00,3.533333333333333
2009-Jan-11 20:50:00,3.466666666666667
2009-Jan-11 21:00:00,3.4
2009-Jan-11 21:10:00,3.3833333333333333
2009-Jan-11 21:20:00,3.366666666666667
2009-Jan-11 21:30:00,3.3499999999999996
2009-Jan-11 21:40:00,3.333333333333333
2009-Jan-11 21:50:00,3.3166666666666664
2009-Jan-11 22:00:00,3.3
2009-Jan-11 22:10:00,3.2333333333333334
2009-Jan-11 22:20:00,3.166666666666667
2009-Jan-11 22:30:00,3.0999999999999996
2009-Jan-11 22:40:00,3.033333333333333
2009-Jan-11 22:50:00,2.9666666666666663
2009-Jan-11 23:00:00,2.9
2009-Jan-11 23:10:00,2.9
2009-Jan-11 23:20:00,2.9000000000000004
2009-Jan-11 23:30:00,2.9
2009-Jan-11 23:40:00,2.9
2009-Jan-11 23:50:00,2.9
2009-Jan-12 00:00:00,2.9
2009-Jan-12 00:10:00,2.9166666666666665
2009-Jan-12 00:20:00,2.9333333333333336
2009-Jan-12 00:30:00,2.95
2009-Jan-12 00:40:00,2.966666666666667
2009-Jan-12 00:50:00,2.9833333333333334
2009-Jan-12 01:00:00,3.0
2009-Jan-12 01:10:00,2.9833333333333334
2009-Jan-12 01:20:00,2.966666666666667
2009-Jan-12 01:30:00,2.95
2009-Jan-12 01:40:00,2.933333333333333
2009-Jan-12 01:50:00,2.9166666666666665
2009-Jan-12 02:00:00,2.9
2009-Jan-12 02:10:00,2.9166666666666665
2009-Jan-12 02:20:00,2.9333333333333336
2009-Jan-12 02:30:00,2.95
2009-Jan-12 02:40:00,2.966666666666667
2009-Jan-12 02:50:00,2.9833333333333334
2009-Jan-12 03:00:00,3.0
2009-Jan-12 03:10:00,2.966666666666667
2009-Jan-12 03:20:00,2.933333333333333
2009-Jan-12 03:30:00,2.9
2009-Jan-12 03:40:00,2.8666666666666663
2009-Jan-12 03:50:00,2.8333333333333335
2009-Jan-12 04:00:00,2.8
2009-Jan-12 04:10:00,2.816666666666667
2009-Jan-12 04:20:00,2.833333333333333
2009-Jan-12 04:30:00,2.8499999999999996
2009-Jan-12 04:40:00,2.8666666666666663
2009-Jan-12 04:50:00,2.883333333333333
2009-Jan-12 05:00:00,2.9
2009-Jan-12 05:10:00,2.8666666666666667
2009-Jan-12 05:20:00,2.8333333333333335
2009-Jan-12 05:30:00,2.8
2009-Jan-12 05:40:00,2.7666666666666666
2009-Jan-12 05:50:00,2.733333333333334
2009-Jan-12 06:00:00,2.7
2009-Jan-12 06:10:00,2.7000000000000006
2009-Jan-12 06:20:00,2.7
2009-Jan-12 06:30:00,2.7
2009-Jan-12 06:40:00,2.7
2009-Jan-12 06:50:00,2.7
2009-Jan-12 07:00:00,2.7
2009-Jan-12 07:10:00,2.6500000000000004
2009-Jan-12 07:20:00,2.6
2009-Jan-12 07:30:00,2.55
2009-Jan-12 07:40:00,2.5
2009-Jan-12 07:50:00,2.45
2009-Jan-12 08:00:00,2.4
2009-Jan-12 08:10:00,2.3833333333333333
2009-Jan-12 08:20:00,2.3666666666666667
2009-Jan-12 08:30:00,2.3499999999999996
2009-Jan-12 08:40:00,2.333333333333333
2009-Jan-12 08:50:00,2.3166666666666664
2009-Jan-12 09:00:00,2.3
2009-Jan-12 09:10:00,2.3166666666666664
2009-Jan-12 09:20:00,2.3333333333333335
2009-Jan-12 09:30:00,2.3499999999999996
2009-Jan-12 09:40:00,2.3666666666666667
2009-Jan-12 09:50:00,2.3833333333333333
2009-Jan-12 10:00:00,2.4
2009-Jan-12 10:10:00,2.4833333333333334
2009-Jan-12 10:20:00,2.5666666666666664
2009-Jan-12 10:30:00,2.65
2009-Jan-12 10:40:00,2.7333333333333334
2009-Jan-12 10:50:00,2.8166666666666664
2009-Jan-12 11:00:00,2.9
2009-Jan-12 11:10:00,2.9666666666666663
2009-Jan-12 11:20:00,3.033333333333333
2009-Jan-12 11:30:00,3.0999999999999996
2009-Jan-12 11:40:00,3.1666666666666665
2009-Jan-12 11:50:00,3.2333333333333334
2009-Jan-12 12:00:00,3.3
2009-Jan-12 12:10:00,3.3166666666666664
2009-Jan-12 12:20:00,3.3333333333333335
2009-Jan-12 12:30:00,3.3499999999999996
2009-Jan-12 12:40:00,3.3666666666666667
2009-Jan-12 12:50:00,3.3833333333333333
2009-Jan-12 13:00:00,3.4
2009-Jan-12 13:10:00,3.316666666666667
2009-Jan-12 13:20:00,3.2333333333333334
2009-Jan-12 13:30:00,3.15
2009-Jan-12 13:40:00,3.0666666666666664
2009-Jan-12 13:50:00,2.983333333333333
2009-Jan-12 14:00:00,2.9
2009-Jan-12 14:10:00,2.8
2009-Jan-12 14:20:00,2.7
2009-Jan-12 14:30:00,2.5999999999999996
2009-Jan-12 14:40:00,2.5
2009-Jan-12 14:50:00,2.4
2009-Jan-12 15:00:00,2.3
2009-Jan-12 15:10:00,2.4
2009-Jan-12 15:20:00,2.5
2009-Jan-12 15:30:00,2.5999999999999996
2009-Jan-12 15:40:00,2.6999999999999997
2009-Jan-12 15:50:00,2.8
2009-Jan-12 16:00:00,2.9
2009-Jan-12 16:10:00,2.9499999999999997
2009-Jan-12 16:20:00,3.0
2009-Jan-12 16:30:00,3.05
2009-Jan-12 16:40:00,3.1
2009-Jan-12 16:50:00,3.1500000000000004
2009-Jan-12 17:00:00,3.2
2009-Jan-12 17:10:00,3.2333333333333334
2009-Jan-12 17:20:00,3.266666666666667
2009-Jan-12 17:30:00,3.3
2009-Jan-12 17:40:00,3.3333333333333335
2009-Jan-12 17:50:00,3.3666666666666667
2009-Jan-12 18:00:00,3.4
2009-Jan-12 18:10:00,3.4333333333333336
2009-Jan-12 18:20:00,3.466666666666667
2009-Jan-12 18:30:00,3.5
2009-Jan-12 18:40:00,3.533333333333333
2009-Jan-12 18:50:00,3.5666666666666664
2009-Jan-12 19:00:00,3.6
2009-Jan-12 19:10:00,3.6166666666666667
2009-Jan-12 19:20:00,3.6333333333333337
2009-Jan-12 19:30:00,3.6500000000000004
2009-Jan-12 19:40:00,3.666666666666667
2009-Jan-12 19:50:00,3.6833333333333336
2009-Jan-12 20:00:00,3.7
2009-Jan-12 20:10:00,3.6833333333333336
2009-Jan-12 20:20:00,3.666666666666667
2009-Jan-12 20:30:00,3.6500000000000004
2009-Jan-12 20:40:00,3.6333333333333337
2009-Jan-12 20:50:00,3.6166666666666667
2009-Jan-12 21:00:00,3.6
2009-Jan-12 21:10:00,3.6166666666666667
2009-Jan-12 21:20:00,3.6333333333333337
2009-Jan-12 21:30:00,3.6500000000000004
2009-Jan-12 21:40:00,3.666666666666667
2009-Jan-12 21:50:00,3.6833333333333336
2009-Jan-12 22:00:00,3.7
2009-Jan-12 22:10:00,3.6500000000000004
2009-Jan-12 22:20:00,3.6000000000000005
2009-Jan-12 22:30:00,3.55
2009-Jan-12 22:40:00,3.5
2009-Jan-12 22:50:00,3.45
2009-Jan-12 23:00:00,3.4
2009-Jan-12 23:10:00,3.4000000000000004
2009-Jan-12 23:20:00,3.4000000000000004
2009-Jan-12 23:30:00,3.4
2009-Jan-12 23:40:00,3.4000000000000004
2009-Jan-12 23:50:00,3.4
2009-Jan-13 00:00:00,3.4
2009-Jan-13 00:10:00,3.316666666666667
2009-Jan-13 00:20:00,3.2333333333333334
2009-Jan-13 00:30:00,3.15
2009-Jan-13 00:40:00,3.0666666666666664
2009-Jan-13 00:50:00,2.983333333333333
2009-Jan-13 01:00:00,2.9
2009-Jan-13 01:10:00,2.783333333333333
2009-Jan-13 01:20:00,2.666666666666667
2009-Jan-13 01:30:00,2.55
2009-Jan-13 01:40:00,2.4333333333333336
2009-Jan-13 01:50:00,2.316666666666667
2009-Jan-13 02:00:00,2.2
2009-Jan-13 02:10:00,2.1500000000000004
2009-Jan-13 02:20:00,2.1000000000000005
2009-Jan-13 02:30:00,2.05
2009-Jan-13 02:40:00,2.0
2009-Jan-13 02:50:00,1.95
2009-Jan-13 03:00:00,1.9
2009-Jan-13 03:10:00,1.8333333333333333
2009-Jan-13 03:20:00,1.7666666666666668
2009-Jan-13 03:30:00,1.7
2009-Jan-13 03:40:00,1.6333333333333333
2009-Jan-13 03:50:00,1.5666666666666667
2009-Jan-13 04:00:00,1.5
2009-Jan-13 04:10:00,1.4333333333333333
2009-Jan-13 04:20:00,1.3666666666666667
2009-Jan-13 04:30:00,1.3
2009-Jan-13 04:40:00,1.2333333333333334
2009-Jan-13 04:50:00,1.1666666666666667
2009-Jan-13 05:00:00,1.1
2009-Jan-13 05:10:00,1.1
2009-Jan-13 05:20:00,1.1
2009-Jan-13 05:30:00,1.1
2009-Jan-13 05:40:00,1.1
2009-Jan-13 05:50:00,1.1
2009-Jan-13 06:00:00,1.1
2009-Jan-13 06:10:00,1.1333333333333333
2009-Jan-13 06:20:00,1.166666666666667
2009-Jan-13 06:30:00,1.2000000000000002
2009-Jan-13 06:40:00,1.2333333333333334
2009-Jan-13 06:50:00,1.2666666666666668
2009-Jan-13 07:00:00,1.3
2009-Jan-13 07:10:00,1.2833333333333334
2009-Jan-13 07:20:00,1.2666666666666668
2009-Jan-13 07:30:00,1.25
2009-Jan-13 07:40:00,1.2333333333333334
2009-Jan-13 07:50:00,1.2166666666666666
2009-Jan-13 08:00:00,1.2
2009-Jan-13 08:10:00,1.3
2009-Jan-13 08:20:00,1.4
2009-Jan-13 08:30:00,1.5
2009-Jan-13 08:40:00,1.6
2009-Jan-13 08:50:00,1.7
2009-Jan-13 09:00:00,1.8
2009-Jan-13 09:10:00,1.9
2009-Jan-13 09:20:00,2.0
2009-Jan-13 09:30:00,2.1
2009-Jan-13 09:40:00,2.2
2009-Jan-13 09:50:00,2.3
2009-Jan-13 10:00:00,2.4
2009-Jan-13 10:10:00,2.466666666666667
2009-Jan-13 10:20:00,2.533333333333333
2009-Jan-13 10:30:00,2.5999999999999996
2009-Jan-13 10:40:00,2.6666666666666665
2009-Jan-13 10:50:00,2.7333333333333334
2009-Jan-13 11:00:00,2.8
2009-Jan-13 11:10:00,2.8833333333333333
2009-Jan-13 11:20:00,2.966666666666667
2009-Jan-13 11:30:00,3.05
2009-Jan-13 11:40:00,3.133333333333333
2009-Jan-13 11:50:00,3.2166666666666663
2009-Jan-13 12:00:00,3.3
2009-Jan-13 12:10:00,3.333333333333333
2009-Jan-13 12:20:00,3.3666666666666667
2009-Jan-13 12:30:00,3.4
2009-Jan-13 12:40:00,3.433333333333333
2009-Jan-13 12:50:00,3.466666666666667
2009-Jan-13 13:00:00,3.5
2009-Jan-13 13:10:00,3.416666666666667
2009-Jan-13 13:20:00,3.3333333333333335
2009-Jan-13 13:30:00,3.25
2009-Jan-13 13:40:00,3.166666666666667
2009-Jan-13 13:50:00,3.083333333333333
2009-Jan-13 14:00:00,3.0
2009-Jan-13 14:10:00,2.8833333333333333
2009-Jan-13 14:20:00,2.7666666666666666
2009-Jan-13 14:30:00,2.65
2009-Jan-13 14:40:00,2.533333333333333
2009-Jan-13 14:50:00,2.4166666666666665
2009-Jan-13 15:00:00,2.3
2009-Jan-13 15:10:00,2.15
2009-Jan-13 15:20:00,2.0
2009-Jan-13 15:30:00,1.8499999999999999
2009-Jan-13 15:40:00,1.7
2009-Jan-13 15:50:00,1.5499999999999998
2009-Jan-13 16:00:00,1.4
2009-Jan-13 16:10:00,1.6
2009-Jan-13 16:20:00,1.8
2009-Jan-13 16:30:00,2.0
2009-Jan-13 16:40:00,2.2
2009-Jan-13 16:50:00,2.4000000000000004
2009-Jan-13 17:00:00,2.6
2009-Jan-13 17:10:00,2.766666666666667
2009-Jan-13 17:20:00,2.9333333333333336
2009-Jan-13 17:30:00,3.1
2009-Jan-13 17:40:00,3.2666666666666666
2009-Jan-13 17:50:00,3.433333333333333
2009-Jan-13 18:00:00,3.6
2009-Jan-13 18:10:00,3.8
2009-Jan-13 18:20:00,4.0
2009-Jan-13 18:30:00,4.2
2009-Jan-13 18:40:00,4.4
2009-Jan-13 18:50:00,4.6
2009-Jan-13 19:00:00,4.8
2009-Jan-13 19:10:00,4.8
2009-Jan-13 19:20:00,4.8
2009-Jan-13 19:30:00,4.8
2009-Jan-13 19:40:00,4.8
2009-Jan-13 19:50:00,4.8
2009-Jan-13 20:00:00,4.8
2009-Jan-13 20:10:00,4.866666666666667
2009-Jan-13 20:20:00,4.933333333333334
2009-Jan-13 20:30:00,5.0
2009-Jan-13 20:40:00,5.066666666666666
2009-Jan-13 20:50:00,5.133333333333334
2009-Jan-13 21:00:00,5.2
2009-Jan-13 21:10:00,5.1000000000000005
2009-Jan-13 21:20:00,5.0
2009-Jan-13 21:30:00,4.9
2009-Jan-13 21:40:00,4.8
2009-Jan-13 21:50:00,4.699999999999999
2009-Jan-13 22:00:00,4.6
2009-Jan-13 22:10:00,4.6
2009-Jan-13 22:20:00,4.6
2009-Jan-13 22:30:00,4.6
2009-Jan-13 22:40:00,4.6
2009-Jan-13 22:50:00,4.6
2009-Jan-13 23:00:00,4.6
2009-Jan-13 23:10:00,4.666666666666666
2009-Jan-13 23:20:00,4.733333333333333
2009-Jan-13 23:30:00,4.8
2009-Jan-13 23:40:00,4.866666666666666
2009-Jan-13 23:50:00,4.933333333333334
2009-Jan-14 00:00:00,5.0
2009-Jan-14 00:10:00,4.983333333333333
2009-Jan-14 00:20:00,4.966666666666667
2009-Jan-14 00:30:00,4.95
2009-Jan-14 00:40:00,4.933333333333334
2009-Jan-14 00:50:00,4.916666666666667
2009-Jan-14 01:00:00,4.9
2009-Jan-14 01:10:00,4.716666666666667
2009-Jan-14 01:20:00,4.533333333333333
2009-Jan-14 01:30:00,4.35
2009-Jan-14 01:40:00,4.166666666666667
2009-Jan-14 01:50:00,3.983333333333333
2009-Jan-14 02:00:00,3.8
2009-Jan-14 02:10:00,3.7166666666666663
2009-Jan-14 02:20:00,3.6333333333333337
2009-Jan-14 02:30:00,3.55
2009-Jan-14 02:40:00,3.466666666666667
2009-Jan-14 02:50:00,3.3833333333333333
2009-Jan-14 03:00:00,3.3
2009-Jan-14 03:10:00,3.15
2009-Jan-14 03:20:00,3.0
2009-Jan-14 03:30:00,2.8499999999999996
2009-Jan-14 03:40:00,2.7
2009-Jan-14 03:50:00,2.55
2009-Jan-14 04:00:00,2.4
2009-Jan-14 04:10:00,2.5166666666666666
2009-Jan-14 04:20:00,2.6333333333333333
2009-Jan-14 04:30:00,2.75
2009-Jan-14 04:40:00,2.8666666666666663
2009-Jan-14 04:50:00,2.9833333333333334
2009-Jan-14 05:00:00,3.1
2009-Jan-14 05:10:00,3.1333333333333333
2009-Jan-14 05:20:00,3.166666666666667
2009-Jan-14 05:30:00,3.2
2009-Jan-14 05:40:00,3.2333333333333334
2009-Jan-14 05:50:00,3.2666666666666666
2009-Jan-14 06:00:00,3.3
2009-Jan-14 06:10:00,3.1833333333333336
2009-Jan-14 06:20:00,3.066666666666667
2009-Jan-14 06:30:00,2.95
2009-Jan-14 06:40:00,2.8333333333333335
2009-Jan-14 06:50:00,2.716666666666667
2009-Jan-14 07:00:00,2.6
2009-Jan-14 07:10:00,2.666666666666667
2009-Jan-14 07:20:00,2.7333333333333334
2009-Jan-14 07:30:00,2.8
2009-Jan-14 07:40:00,2.8666666666666667
2009-Jan-14 07:50:00,2.933333333333333
2009-Jan-14 08:00:00,3.0
2009-Jan-14 08:10:00,3.0
2009-Jan-14 08:20:00,3.0
2009-Jan-14 08:30:00,3.0
2009-Jan-14 08:40:00,3.0
2009-Jan-14 08:50:00,3.0
2009-Jan-14 09:00:00,3.0
2009-Jan-14 09:10:00,3.083333333333333
2009-Jan-14 09:20:00,3.1666666666666665
2009-Jan-14 09:30:00,3.25
2009-Jan-14 09:40:00,3.333333333333333
2009-Jan-14 09:50:00,3.416666666666667
2009-Jan-14 10:00:00,3.5
2009-Jan-14 10:10:00,3.5
2009-Jan-14 10:20:00,3.5
