Zone Timestep,SURFACE 102:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 106:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 110:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 116:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2009-Jan-24 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-24 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-24 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-24 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-24 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-24 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-24 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-24 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-24 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-24 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-24 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-24 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-24 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-24 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-24 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-24 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-24 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-24 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-24 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-24 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-24 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-24 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-24 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-24 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-24 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-24 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 08:10:00,3.4465905937480708,3.4465892689906736,3.4465905937480708,3.4465905937480725
2009-Jan-25 08:20:00,4.297766156979024,4.297764506022692,4.297766156979024,4.297766156979026
2009-Jan-25 08:30:00,5.1505873718635256,5.150585393924033,5.1505873718635256,5.150587371863528
2009-Jan-25 08:40:00,8.280625676089514,8.280622492474238,8.280625676089514,8.280625676089517
2009-Jan-25 08:50:00,11.423901426532133,11.423897030932844,11.423901426532133,11.42390142653214
2009-Jan-25 09:00:00,14.829043182565208,14.554614160097238,14.554619761696376,14.843113462794946
2009-Jan-25 09:10:00,19.16994400611793,17.59326720988853,17.593273973614867,19.13283383864248
2009-Jan-25 09:20:00,23.47839563701447,20.61808270589632,20.618090625155645,23.209637951168293
2009-Jan-25 09:30:00,27.792258091746362,23.628803495690036,23.628812563765585,27.123781606685675
2009-Jan-25 09:40:00,32.68107456062497,26.857978000507106,26.85798829767461,31.377834418903984
2009-Jan-25 09:50:00,37.625760532628156,30.06793533653951,30.067946853641125,35.47848303187319
2009-Jan-25 10:00:00,42.646743155839246,33.257625741172106,33.257638468549736,39.43718775922842
2009-Jan-25 10:10:00,47.76302774022838,36.425685035698706,36.425698963044155,43.25880516181921
2009-Jan-25 10:20:00,52.99311983110595,39.570475823067994,39.57049093929279,46.94290802276891
2009-Jan-25 10:30:00,58.355830541819806,42.69009676748548,42.69011306059506,50.48460287758485
2009-Jan-25 10:40:00,62.04530323070684,44.612319701477176,44.61233671372833,52.412636450912736
2009-Jan-25 10:50:00,65.33716693974281,46.58751351549909,46.587531271659635,54.062310897308734
2009-Jan-25 11:00:00,68.8015284558008,48.54374756521189,48.543766055843975,55.654785890842156
2009-Jan-25 11:10:00,72.43889578148357,50.47961979387224,50.479639008944034,57.163540310118144
2009-Jan-25 11:20:00,76.25434572378455,52.39341284509945,52.39343277383626,58.5630454526312
2009-Jan-25 11:30:00,80.2573513340817,54.28307596021316,54.28309659093972,59.82738605872202
2009-Jan-25 11:40:00,70.84808613071473,51.031952549568516,51.031971995040415,54.37916901217221
2009-Jan-25 11:50:00,62.25014670976371,47.678410262060275,47.67842847379953,49.497263721479776
2009-Jan-25 12:00:00,54.33600931007232,44.2345451105073,44.234562045723514,45.05330792258609
2009-Jan-25 12:10:00,47.00789293317897,40.710170348424356,40.71018596892612,40.94630904431675
2009-Jan-25 12:20:00,40.19144858318945,37.131605053601035,37.11322743694731,37.11322743694733
2009-Jan-25 12:30:00,33.83129149145008,33.46889952758307,33.45002131458384,33.450021314583864
2009-Jan-25 12:40:00,32.88481468940642,32.795044380931024,32.78583810842513,32.785838108425146
2009-Jan-25 12:50:00,32.09226365206936,32.092251281484465,32.09226365206936,32.09226365206938
2009-Jan-25 13:00:00,31.38339477223375,31.38338267591714,31.38339477223375,31.383394772233768
2009-Jan-25 13:10:00,30.675588698424747,30.675576875869947,30.675588698424747,30.675588698424765
2009-Jan-25 13:20:00,29.96887055643022,29.968859007118784,29.96887055643022,29.968870556430232
2009-Jan-25 13:30:00,29.263306593279395,29.263295316661306,29.263306593279395,29.26330659327941
2009-Jan-25 13:40:00,27.760237746626935,27.760227051267073,27.760237746626935,27.76023774662695
2009-Jan-25 13:50:00,26.259575098650974,26.259564983402672,26.259575098650974,26.25957509865099
2009-Jan-25 14:00:00,24.76131179069381,24.76130225441368,24.76131179069381,24.76131179069382
2009-Jan-25 14:10:00,23.258849612270794,23.258840656959777,23.258849612270794,23.258849612270808
2009-Jan-25 14:20:00,21.765326767676335,21.76531838907446,21.765326767676335,21.76532676767635
2009-Jan-25 14:30:00,20.27422794830815,20.274220145260234,20.27422794830815,20.27422794830816
2009-Jan-25 14:40:00,18.257465240693584,18.25745821604742,18.257465240693584,18.25746524069359
2009-Jan-25 14:50:00,16.244854232492074,16.24484798426919,16.244854232492074,16.24485423249208
2009-Jan-25 15:00:00,14.236516560134179,14.23651108629814,14.236516560134179,14.236516560134186
2009-Jan-25 15:10:00,12.232620621837288,12.232615920271414,12.232620621837288,12.232620621837297
2009-Jan-25 15:20:00,10.233408302370231,10.233404370842562,10.233408302370231,10.233408302370238
2009-Jan-25 15:30:00,8.239249540686787,8.23924637678908,8.239249540686787,8.23924954068679
2009-Jan-25 15:40:00,7.030818321189699,7.030815621969506,7.030818321189699,7.030818321189702
2009-Jan-25 15:50:00,5.824488335337401,5.824486099793388,5.824488335337401,5.824488335337404
2009-Jan-25 16:00:00,4.620209449685564,4.620207676840295,4.620209449685564,4.620209449685567
2009-Jan-25 16:10:00,3.4178586246874683,3.417857313622133,3.4178586246874683,3.41785862468747
2009-Jan-25 16:20:00,2.217277389295686,2.2172765391669973,2.217277389295686,2.2172773892956874
2009-Jan-25 16:30:00,1.0191535486209662,1.019153158257866,1.0191535486209662,1.0191535486209666
2009-Jan-25 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-25 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-25 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-25 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-25 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-25 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-25 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 08:10:00,16.008899389725237,7.4425967317354305,7.4425995477636135,20.546307267651112
2009-Jan-26 08:20:00,17.241241351074596,9.511381310207202,9.511384929428253,20.478841788524516
2009-Jan-26 08:30:00,18.482252722518094,11.574225411017686,11.574229830600697,20.675551097896737
2009-Jan-26 08:40:00,41.495075270509254,17.22915636050442,17.229162876542652,46.9362683591714
2009-Jan-26 08:50:00,76.90667465292715,23.30183972750022,23.301848520779505,84.29455389365121
2009-Jan-26 09:00:00,99.08085963181536,28.902344242557916,28.902355070685132,103.10455584661447
2009-Jan-26 09:10:00,121.13589050528596,34.463086420026116,34.463099247654355,119.5731083074722
2009-Jan-26 09:20:00,143.40094747402466,39.983144269517545,39.98315906190519,134.20218628229247
2009-Jan-26 09:30:00,166.07024313853262,45.458259844509186,45.45827656599123,147.25681539638
2009-Jan-26 09:40:00,212.59221608052275,48.52296279153131,48.522980465666905,176.55736492628878
2009-Jan-26 09:50:00,252.3768798003564,50.187573117770334,50.187590996672796,195.70241821603915
2009-Jan-26 10:00:00,314.16799203659497,53.64908021398216,53.64909908030785,226.02033579573106
2009-Jan-26 10:10:00,362.5904827470461,55.160755257793234,55.1607741160431,241.43046047953925
2009-Jan-26 10:20:00,434.60006866127696,58.81846952317681,58.81848933731675,266.3135211470288
2009-Jan-26 10:30:00,489.2623008597216,60.40664424281606,60.40666397574648,274.92733388529155
2009-Jan-26 10:40:00,500.1740846463478,63.54948209154064,63.54950286611732,259.9533269012303
2009-Jan-26 10:50:00,510.988833044899,66.70610852335494,66.70613036615039,244.76846985420906
2009-Jan-26 11:00:00,521.1373395954473,69.78561307948327,69.7856359738843,229.07892298114749
2009-Jan-26 11:10:00,530.595801501383,72.78806551822632,72.78808944774927,212.91134498157155
2009-Jan-26 11:20:00,539.339694903997,75.71322783035006,75.71325277845334,196.29420414143132
2009-Jan-26 11:30:00,547.3432938044871,78.56046412068432,78.5604900705381,179.2577848064812
2009-Jan-26 11:40:00,556.7513245324463,77.26668317303006,77.2667084468024,158.83124644195146
2009-Jan-26 11:50:00,565.4118530616827,75.8993974162627,75.89942199473346,137.51288888950998
2009-Jan-26 12:00:00,573.3184542362203,74.46191987353029,74.46194374089792,115.34769658888895
2009-Jan-26 12:10:00,580.4564026296774,72.9559821680251,72.9560053111258,92.37635007950108
2009-Jan-26 12:20:00,586.8050608630014,74.12686844594353,71.38208068990528,71.3820806899053
2009-Jan-26 12:30:00,592.3396678908466,95.31121998928617,69.73964289253091,69.73964289253092
2009-Jan-26 12:40:00,566.7592504269054,116.16360302138575,70.14790990964268,70.14790990964268
2009-Jan-26 12:50:00,540.6102349365392,134.73944883230348,70.50917769498633,70.50917769498635
2009-Jan-26 13:00:00,514.0022117193196,151.0275702197959,70.82913204411318,70.82913204411321
2009-Jan-26 13:10:00,487.0392346478824,165.02110076420513,71.1122842080828,71.11228420808283
2009-Jan-26 13:20:00,437.1857072427687,168.92143173935258,69.08102437817706,69.08102437817709
2009-Jan-26 13:30:00,412.0754896658063,178.0525111417864,69.23207344621426,69.23207344621427
2009-Jan-26 13:40:00,377.3927120071504,179.92883939766,66.68119390595432,66.68119390595434
2009-Jan-26 13:50:00,343.26406834385466,179.3036598795308,64.13641287534215,64.13641287534216
2009-Jan-26 14:00:00,309.8506826292909,176.27686869493488,61.605116379890944,61.60511637989096
2009-Jan-26 14:10:00,257.04017553577347,159.7496150147232,57.393405446986336,57.39340544698635
2009-Jan-26 14:20:00,226.4091203547208,151.79193708795083,54.87073033595554,54.870730335955564
2009-Jan-26 14:30:00,197.16723562730348,142.02168482726015,52.37019761816783,52.37019761816785
2009-Jan-26 14:40:00,170.96187808085114,130.89599558150618,47.52712997525478,47.527129975254795
2009-Jan-26 14:50:00,128.9351911909816,105.63111859758209,41.29680484548949,41.296804845489504
2009-Jan-26 15:00:00,104.75077269947147,90.78076076327336,36.4685795191365,36.46857951913651
2009-Jan-26 15:10:00,81.31980196517307,74.35172400955933,31.626377141832364,31.62637714183238
2009-Jan-26 15:20:00,58.63392307040715,56.32713529854678,26.77307306940698,26.773073069406994
2009-Jan-26 15:30:00,29.096306126341336,29.089891444730615,21.323332979408484,21.323332979408494
2009-Jan-26 15:40:00,25.42345091553457,25.95610720069412,18.384036213855904,18.384036213855914
2009-Jan-26 15:50:00,21.837123713529607,22.844897851645754,15.43679838079609,15.436798380796096
2009-Jan-26 16:00:00,17.251114801479044,18.42070762473328,12.484595970730751,12.484595970730759
2009-Jan-26 16:10:00,12.53927365052899,13.563035064799411,9.532057795906574,9.53205779590658
2009-Jan-26 16:20:00,7.91346789597617,8.502468451029966,6.586466413303562,6.586466413303565
2009-Jan-26 16:30:00,3.6257843395960325,3.6257829453296617,3.6257843395960325,3.6257843395960343
2009-Jan-26 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-26 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-26 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-26 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-26 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-26 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-26 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-27 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-27 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-27 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-27 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-27 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-27 08:10:00,2.0479414272642655,2.0479406419468784,2.0479414272642655,2.0479414272642664
2009-Jan-27 08:20:00,2.558186753464823,2.558185772647291,2.558186753464823,2.5581867534648244
2009-Jan-27 08:30:00,3.069446957290229,3.069445780488918,3.069446957290229,3.0694469572902308
2009-Jan-27 08:40:00,4.875122866173429,4.875120995677801,4.875122866173429,4.875122866173431
2009-Jan-27 08:50:00,6.686709022284914,6.6867064552784745,6.686709022284914,6.6867090222849175
2009-Jan-27 09:00:00,8.503037088170354,8.503033822393371,8.503037088170354,8.503037088170357
2009-Jan-27 09:10:00,10.323590731569253,10.323586765008052,10.323590731569253,10.323590731569256
2009-Jan-27 09:20:00,12.148099479166357,12.148094809936154,12.148099479166357,12.148099479166362
2009-Jan-27 09:30:00,13.976396453986764,13.976391080282301,13.976396453986764,13.976396453986771
2009-Jan-27 09:40:00,15.896136199194254,15.896130085381394,15.896136199194254,15.896136199194263
2009-Jan-27 09:50:00,17.81976851295534,17.819761657179097,17.81976851295534,17.81976851295535
2009-Jan-27 10:00:00,19.747197747736564,19.747190148187542,19.747197747736564,19.747197747736575
2009-Jan-27 10:10:00,21.678347740496974,21.678339395402062,21.678347740496974,21.67834774049699
2009-Jan-27 10:20:00,23.613159009302763,23.613149916917195,23.613159009302763,23.613159009302777
2009-Jan-27 10:30:00,25.55860185428507,25.558592009542433,25.55860185428507,25.558601854285087
2009-Jan-27 10:40:00,26.791123291288223,26.79111297038801,26.791123291288223,26.791123291288237
2009-Jan-27 10:50:00,28.025587964350812,28.02557716636699,28.025587964350812,28.025587964350827
2009-Jan-27 11:00:00,29.261929291134237,29.261918015172498,29.261929291134237,29.26192929113425
2009-Jan-27 11:10:00,30.500107863505335,30.500096108690144,30.500107863505335,30.50010786350535
