Zone Timestep,THERMAL ZONE 1:Zone Ventilation Mass Flow Rate[kg/s]
2009-Jan-16 12:20:00,0.3056070864615868
2009-Jan-16 12:30:00,0.30370042399014185
2009-Jan-16 12:40:00,0.3022317084435676
2009-Jan-16 12:50:00,0.30106897153643314
2009-Jan-16 13:00:00,0.2999489309185908
2009-Jan-16 13:10:00,0.30313228394217123
2009-Jan-16 13:20:00,0.30678169657518817
2009-Jan-16 13:30:00,0.31011399473736945
2009-Jan-16 13:40:00,0.31290076979750914
2009-Jan-16 13:50:00,0.3154107958253156
2009-Jan-16 14:00:00,0.3179015163743797
2009-Jan-16 14:10:00,0.3158493303189759
2009-Jan-16 14:20:00,0.3138628418251045
2009-Jan-16 14:30:00,0.31189728867959887
2009-Jan-16 14:40:00,0.3099051136159895
2009-Jan-16 14:50:00,0.3079125294003664
2009-Jan-16 15:00:00,0.30591528785548716
2009-Jan-16 15:10:00,0.30394578659653787
2009-Jan-16 15:20:00,0.30190590410871004
2009-Jan-16 15:30:00,0.2997555281137547
2009-Jan-16 15:40:00,0.2976024842875513
2009-Jan-16 15:50:00,0.2955110414051671
2009-Jan-16 16:00:00,0.29346266763736456
2009-Jan-16 16:10:00,0.29323399681492246
2009-Jan-16 16:20:00,0.29273775054187723
2009-Jan-16 16:30:00,0.2920952451865001
2009-Jan-16 16:40:00,0.29144529173003936
2009-Jan-16 16:50:00,0.2908332739962952
2009-Jan-16 17:00:00,0.2902704328553148
2009-Jan-16 17:10:00,0.2891709878768797
2009-Jan-16 17:20:00,0.2868208646403649
2009-Jan-16 17:30:00,0.28446148680553
2009-Jan-16 17:40:00,0.2827006223224154
2009-Jan-16 17:50:00,0.2814030384231607
2009-Jan-16 18:00:00,0.2802080009625738
2009-Jan-16 18:10:00,0.28073059620400304
2009-Jan-16 18:20:00,0.2797113027124327
2009-Jan-16 18:30:00,0.2790743792792431
2009-Jan-16 18:40:00,0.279522217849312
2009-Jan-16 18:50:00,0.2805314657289954
2009-Jan-16 19:00:00,0.28153524438870947
2009-Jan-16 19:10:00,0.2819134674648509
2009-Jan-16 19:20:00,0.2821181277995795
2009-Jan-16 19:30:00,0.2822529976950453
2009-Jan-16 19:40:00,0.2823997817970095
2009-Jan-16 19:50:00,0.2825741893074972
2009-Jan-16 20:00:00,0.282760140214684
2009-Jan-16 20:10:00,0.2861275254012856
2009-Jan-16 20:20:00,0.2880735089224316
2009-Jan-16 20:30:00,0.2901651473893366
2009-Jan-16 20:40:00,0.2930693584444463
2009-Jan-16 20:50:00,0.2964249195988171
2009-Jan-16 21:00:00,0.2997887055510507
2009-Jan-16 21:10:00,0.29882053980762274
2009-Jan-16 21:20:00,0.29788228266917094
2009-Jan-16 21:30:00,0.29702695573168464
2009-Jan-16 21:40:00,0.2960667444318434
2009-Jan-16 21:50:00,0.29512782026983353
2009-Jan-16 22:00:00,0.2942761531007285
2009-Jan-16 22:10:00,0.29261177584750275
2009-Jan-16 22:20:00,0.2889863085918435
2009-Jan-16 22:30:00,0.287566542935165
2009-Jan-16 22:40:00,0.28678109576851046
2009-Jan-16 22:50:00,0.2868382167086855
2009-Jan-16 23:00:00,0.28690411142891364
2009-Jan-16 23:10:00,0.290404641534527
2009-Jan-16 23:20:00,0.2932750195641295
2009-Jan-16 23:30:00,0.2958659005447546
2009-Jan-16 23:40:00,0.2985019219059326
2009-Jan-16 23:50:00,0.30123605302896167
2009-Jan-17 00:00:00,0.30399926243723185
2009-Jan-17 00:10:00,0.30554678325411194
2009-Jan-17 00:20:00,0.3070568161857135
2009-Jan-17 00:30:00,0.3086201464330189
2009-Jan-17 00:40:00,0.3102432864172046
2009-Jan-17 00:50:00,0.3118880198103547
2009-Jan-17 01:00:00,0.3135297408239447
2009-Jan-17 01:10:00,0.3077278550123775
2009-Jan-17 01:20:00,0.3025263633085114
2009-Jan-17 01:30:00,0.2978206770708093
2009-Jan-17 01:40:00,0.29326602619816594
2009-Jan-17 01:50:00,0.28869351646610386
2009-Jan-17 02:00:00,0.2841058866626362
2009-Jan-17 02:10:00,0.2850666635840049
2009-Jan-17 02:20:00,0.28574108633894957
2009-Jan-17 02:30:00,0.2861628454507997
2009-Jan-17 02:40:00,0.28651033229185957
2009-Jan-17 02:50:00,0.2869752111810106
2009-Jan-17 03:00:00,0.2874748625790823
2009-Jan-17 03:10:00,0.28868944610260705
2009-Jan-17 03:20:00,0.28991280495200317
2009-Jan-17 03:30:00,0.2911659102707329
2009-Jan-17 03:40:00,0.29243590973527006
2009-Jan-17 03:50:00,0.2937156339621307
2009-Jan-17 04:00:00,0.29500298915347206
2009-Jan-17 04:10:00,0.2922003548414214
2009-Jan-17 04:20:00,0.28934648438190413
2009-Jan-17 04:30:00,0.28643971095234066
2009-Jan-17 04:40:00,0.28351568376692643
2009-Jan-17 04:50:00,0.28060599237404515
2009-Jan-17 05:00:00,0.2777085904697888
2009-Jan-17 05:10:00,0.27569166917350435
2009-Jan-17 05:20:00,0.273844985150393
2009-Jan-17 05:30:00,0.27199516646695837
2009-Jan-17 05:40:00,0.2700576090944669
2009-Jan-17 05:50:00,0.2680618359998121
2009-Jan-17 06:00:00,0.2660576485503847
2009-Jan-17 06:10:00,0.268375685371699
2009-Jan-17 06:20:00,0.2719041383141685
2009-Jan-17 06:30:00,0.2742364713292178
2009-Jan-17 06:40:00,0.27646413841670336
2009-Jan-17 06:50:00,0.27797905495434355
2009-Jan-17 07:00:00,0.27931737324593
2009-Jan-17 07:10:00,0.28107263611804245
2009-Jan-17 07:20:00,0.2836435499993392
2009-Jan-17 07:30:00,0.2861048001768067
2009-Jan-17 07:40:00,0.2880801643696005
2009-Jan-17 07:50:00,0.28976895818997483
2009-Jan-17 08:00:00,0.29142447992722503
2009-Jan-17 08:10:00,0.2945155580711225
2009-Jan-17 08:20:00,0.30155684130908234
2009-Jan-17 08:30:00,0.3050801220699368
2009-Jan-17 08:40:00,0.30755811113720233
2009-Jan-17 08:50:00,0.3089995761895979
2009-Jan-17 09:00:00,0.3104532868022652
2009-Jan-17 09:10:00,0.30938481763082853
2009-Jan-17 09:20:00,0.3085962074368735
2009-Jan-17 09:30:00,0.30786413693424736
2009-Jan-17 09:40:00,0.3069313615149965
2009-Jan-17 09:50:00,0.305962539607323
2009-Jan-17 10:00:00,0.3053235223705468
2009-Jan-17 10:10:00,0.3010059866089951
2009-Jan-17 10:20:00,0.2966896756279912
2009-Jan-17 10:30:00,0.2923931153055335
2009-Jan-17 10:40:00,0.28812024915877715
2009-Jan-17 10:50:00,0.28395956221905655
2009-Jan-17 11:00:00,0.27979215453014805
2009-Jan-17 11:10:00,0.28373438711595295
2009-Jan-17 11:20:00,0.2873600388017565
2009-Jan-17 11:30:00,0.29074181626079276
2009-Jan-17 11:40:00,0.2940520101391537
2009-Jan-17 11:50:00,0.29738103732716625
2009-Jan-17 12:00:00,0.300721121724311
2009-Jan-17 12:10:00,0.3021710463181388
2009-Jan-17 12:20:00,0.30291186006367105
2009-Jan-17 12:30:00,0.3037893990200017
2009-Jan-17 12:40:00,0.3051323925824263
2009-Jan-17 12:50:00,0.3067371888972279
2009-Jan-17 13:00:00,0.3083647840268948
2009-Jan-17 13:10:00,0.30433386079458147
2009-Jan-17 13:20:00,0.30123671672814956
2009-Jan-17 13:30:00,0.29822898951551985
2009-Jan-17 13:40:00,0.29485298066215015
2009-Jan-17 13:50:00,0.29122926152796724
2009-Jan-17 14:00:00,0.28757049061480144
2009-Jan-17 14:10:00,0.2942784455386024
2009-Jan-17 14:20:00,0.3003111786247026
2009-Jan-17 14:30:00,0.3057221788021931
2009-Jan-17 14:40:00,0.3109086509590448
2009-Jan-17 14:50:00,0.31606534260787833
2009-Jan-17 15:00:00,0.3212054665806635
2009-Jan-17 15:10:00,0.3210801670380066
2009-Jan-17 15:20:00,0.32086129625733034
2009-Jan-17 15:30:00,0.32066927790582345
2009-Jan-17 15:40:00,0.3200765230274868
2009-Jan-17 15:50:00,0.319519474223659
2009-Jan-17 16:00:00,0.3191831442042734
2009-Jan-17 16:10:00,0.316826786664161
2009-Jan-17 16:20:00,0.3145926045657795
2009-Jan-17 16:30:00,0.3124241523137468
2009-Jan-17 16:40:00,0.3103547201033929
2009-Jan-17 16:50:00,0.30865006042004506
2009-Jan-17 17:00:00,0.30696109974341346
2009-Jan-17 17:10:00,0.3047703444793679
2009-Jan-17 17:20:00,0.30182581870914393
2009-Jan-17 17:30:00,0.299405003899747
2009-Jan-17 17:40:00,0.29786267059614135
2009-Jan-17 17:50:00,0.29677045039822364
2009-Jan-17 18:00:00,0.295709999786907
2009-Jan-17 18:10:00,0.3024260446695707
2009-Jan-17 18:20:00,0.3064937438189526
2009-Jan-17 18:30:00,0.31099754607394325
2009-Jan-17 18:40:00,0.31651605970532887
2009-Jan-17 18:50:00,0.3214867981003656
2009-Jan-17 19:00:00,0.32684043943901964
2009-Jan-17 19:10:00,0.33306114763294237
2009-Jan-17 19:20:00,0.3387209512839051
2009-Jan-17 19:30:00,0.34384281651597903
2009-Jan-17 19:40:00,0.3488270000713547
2009-Jan-17 19:50:00,0.35389385540747464
2009-Jan-17 20:00:00,0.3590344796348337
2009-Jan-17 20:10:00,0.35227512490367785
2009-Jan-17 20:20:00,0.345565328527569
2009-Jan-17 20:30:00,0.34010553760092627
2009-Jan-17 20:40:00,0.33562625966114445
2009-Jan-17 20:50:00,0.33140809230327106
2009-Jan-17 21:00:00,0.3271134239655127
2009-Jan-17 21:10:00,0.33145937883867754
2009-Jan-17 21:20:00,0.3351451927890897
2009-Jan-17 21:30:00,0.33830724055988526
2009-Jan-17 21:40:00,0.3411319524556032
2009-Jan-17 21:50:00,0.34404039049526136
2009-Jan-17 22:00:00,0.3471256286427996
2009-Jan-17 22:10:00,0.3411016051468852
2009-Jan-17 22:20:00,0.3337659963499135
2009-Jan-17 22:30:00,0.32851166721696773
2009-Jan-17 22:40:00,0.3237161552371264
2009-Jan-17 22:50:00,0.31984296638320164
2009-Jan-17 23:00:00,0.31598598980409465
2009-Jan-17 23:10:00,0.317533536127028
2009-Jan-17 23:20:00,0.3185016220243398
2009-Jan-17 23:30:00,0.3192587556958398
2009-Jan-17 23:40:00,0.32008541137606367
2009-Jan-17 23:50:00,0.32100247510401464
2009-Jan-18 00:00:00,0.3219390760340671
2009-Jan-18 00:10:00,0.32321110551235666
2009-Jan-18 00:20:00,0.3242939510159248
2009-Jan-18 00:30:00,0.32530470306125314
2009-Jan-18 00:40:00,0.32634019014323257
2009-Jan-18 00:50:00,0.3274063656210209
2009-Jan-18 01:00:00,0.3284773828491608
2009-Jan-18 01:10:00,0.32552184360220565
2009-Jan-18 01:20:00,0.32275298275277864
2009-Jan-18 01:30:00,0.32014088069936203
2009-Jan-18 01:40:00,0.317572928300304
2009-Jan-18 01:50:00,0.3149943876060501
2009-Jan-18 02:00:00,0.31240773642744546
2009-Jan-18 02:10:00,0.3124665302242269
2009-Jan-18 02:20:00,0.3124816241119931
2009-Jan-18 02:30:00,0.31245868933960164
2009-Jan-18 02:40:00,0.3124270508120689
2009-Jan-18 02:50:00,0.3124021569117079
2009-Jan-18 03:00:00,0.31238343934343404
2009-Jan-18 03:10:00,0.30833353535352237
2009-Jan-18 03:20:00,0.3042295843874938
2009-Jan-18 03:30:00,0.3000845687096682
2009-Jan-18 03:40:00,0.29593295309915174
2009-Jan-18 03:50:00,0.2917910071816314
2009-Jan-18 04:00:00,0.2876579143788146
2009-Jan-18 04:10:00,0.29009289140942546
2009-Jan-18 04:20:00,0.29233575085884833
2009-Jan-18 04:30:00,0.29441760287071483
2009-Jan-18 04:40:00,0.29645550731743214
2009-Jan-18 04:50:00,0.29850776763605535
2009-Jan-18 05:00:00,0.30057217473067815
2009-Jan-18 05:10:00,0.2999571584573997
2009-Jan-18 05:20:00,0.29973412256378884
2009-Jan-18 05:30:00,0.29968696645252424
2009-Jan-18 05:40:00,0.2996079482209452
2009-Jan-18 05:50:00,0.29946859356778904
2009-Jan-18 06:00:00,0.29931706133799446
2009-Jan-18 06:10:00,0.2991830849309758
2009-Jan-18 06:20:00,0.30112591543997763
2009-Jan-18 06:30:00,0.30278586643204264
2009-Jan-18 06:40:00,0.30323589520829236
2009-Jan-18 06:50:00,0.3030200270537916
2009-Jan-18 07:00:00,0.30279065025884544
2009-Jan-18 07:10:00,0.3056437602733055
2009-Jan-18 07:20:00,0.3092475873564914
2009-Jan-18 07:30:00,0.3126393785137736
2009-Jan-18 07:40:00,0.31550813946599926
2009-Jan-18 07:50:00,0.31811613976682673
2009-Jan-18 08:00:00,0.32073181589879274
2009-Jan-18 08:10:00,0.3188472207699391
2009-Jan-18 08:20:00,0.3212179143688444
2009-Jan-18 08:30:00,0.32017862248486884
2009-Jan-18 08:40:00,0.3181511305396466
2009-Jan-18 08:50:00,0.3151208411873806
2009-Jan-18 09:00:00,0.312026174375339
2009-Jan-18 09:10:00,0.31425283947251337
2009-Jan-18 09:20:00,0.31647764546004836
2009-Jan-18 09:30:00,0.31849628480392045
2009-Jan-18 09:40:00,0.32037056791244894
2009-Jan-18 09:50:00,0.3224135122310644
2009-Jan-18 10:00:00,0.32450513188172664
2009-Jan-18 10:10:00,0.326573149767518
2009-Jan-18 10:20:00,0.3284767631866994
2009-Jan-18 10:30:00,0.330294019734404
2009-Jan-18 10:40:00,0.33209891232934435
2009-Jan-18 10:50:00,0.33392622522319687
2009-Jan-18 11:00:00,0.3357567758826786
2009-Jan-18 11:10:00,0.33290854824925215
2009-Jan-18 11:20:00,0.3302654994412134
2009-Jan-18 11:30:00,0.32778866347436153
2009-Jan-18 11:40:00,0.3253533544861263
2009-Jan-18 11:50:00,0.32289382519465465
2009-Jan-18 12:00:00,0.3204092971961226
2009-Jan-18 12:10:00,0.3218993606034807
2009-Jan-18 12:20:00,0.3223452051000329
2009-Jan-18 12:30:00,0.32270853400582855
2009-Jan-18 12:40:00,0.32351378483949095
2009-Jan-18 12:50:00,0.3246066445908294
2009-Jan-18 13:00:00,0.3257122048846985
2009-Jan-18 13:10:00,0.3215694869757423
2009-Jan-18 13:20:00,0.318648596464563
2009-Jan-18 13:30:00,0.31606731847563835
2009-Jan-18 13:40:00,0.3131864564417007
2009-Jan-18 13:50:00,0.31004248904462345
2009-Jan-18 14:00:00,0.3068691987496847
2009-Jan-18 14:10:00,0.31063523499928825
2009-Jan-18 14:20:00,0.3139362305557163
2009-Jan-18 14:30:00,0.3167820025891255
2009-Jan-18 14:40:00,0.319453191753063
2009-Jan-18 14:50:00,0.3221093856346517
2009-Jan-18 15:00:00,0.324779337189622
2009-Jan-18 15:10:00,0.326184113207211
2009-Jan-18 15:20:00,0.3273350771446664
2009-Jan-18 15:30:00,0.32839580193555123
2009-Jan-18 15:40:00,0.32952899579686595
2009-Jan-18 15:50:00,0.33073770252442675
2009-Jan-18 16:00:00,0.33195933085347323
2009-Jan-18 16:10:00,0.3282937050783322
2009-Jan-18 16:20:00,0.3249806397020665
2009-Jan-18 16:30:00,0.3220378398203501
2009-Jan-18 16:40:00,0.3192432199471564
2009-Jan-18 16:50:00,0.3164479201608102
2009-Jan-18 17:00:00,0.31362561005726003
2009-Jan-18 17:10:00,0.3158891443099301
2009-Jan-18 17:20:00,0.3166036591378487
2009-Jan-18 17:30:00,0.3170481811941327
2009-Jan-18 17:40:00,0.31811268836355056
2009-Jan-18 17:50:00,0.3196363986997936
2009-Jan-18 18:00:00,0.3212121425759729
2009-Jan-18 18:10:00,0.3171036554075629
2009-Jan-18 18:20:00,0.31170456220687404
2009-Jan-18 18:30:00,0.3068207047598423
2009-Jan-18 18:40:00,0.30296729145414397
2009-Jan-18 18:50:00,0.29959291078008654
2009-Jan-18 19:00:00,0.2961952248040365
2009-Jan-18 19:10:00,0.2980345379716679
2009-Jan-18 19:20:00,0.2995074107468795
2009-Jan-18 19:30:00,0.30072940204713877
2009-Jan-18 19:40:00,0.301905033629123
2009-Jan-18 19:50:00,0.30312199277037805
2009-Jan-18 20:00:00,0.3043677203792275
2009-Jan-18 20:10:00,0.2986887157939102
2009-Jan-18 20:20:00,0.29219036445284174
2009-Jan-18 20:30:00,0.28630595626008887
2009-Jan-18 20:40:00,0.28132900349137024
2009-Jan-18 20:50:00,0.2767491946601417
2009-Jan-18 21:00:00,0.2721563161588798
2009-Jan-18 21:10:00,0.2754309466354012
2009-Jan-18 21:20:00,0.2783039955476845
2009-Jan-18 21:30:00,0.28087364856812136
2009-Jan-18 21:40:00,0.283374481815367
2009-Jan-18 21:50:00,0.2859213287080975
2009-Jan-18 22:00:00,0.2885080734301413
2009-Jan-18 22:10:00,0.2833557929158376
2009-Jan-18 22:20:00,0.2760932750884857
2009-Jan-18 22:30:00,0.27100479952001305
2009-Jan-18 22:40:00,0.26649695966689446
2009-Jan-18 22:50:00,0.2628679510291058
2009-Jan-18 23:00:00,0.25926115084696405
2009-Jan-18 23:10:00,0.26071739309772346
2009-Jan-18 23:20:00,0.26168426466125144
2009-Jan-18 23:30:00,0.26249075625140955
2009-Jan-18 23:40:00,0.26337613347690964
2009-Jan-18 23:50:00,0.2643504894408542
2009-Jan-19 00:00:00,0.2653450834938604
2009-Jan-19 00:10:00,0.26634586546962497
2009-Jan-19 00:20:00,0.267276509998495
2009-Jan-19 00:30:00,0.2682351034355472
2009-Jan-19 00:40:00,0.26924976884294943
2009-Jan-19 00:50:00,0.2702916359995386
2009-Jan-19 01:00:00,0.27133405164508495
2009-Jan-19 01:10:00,0.269921485263187
2009-Jan-19 01:20:00,0.26845079061233934
2009-Jan-19 01:30:00,0.26693522247066004
2009-Jan-19 01:40:00,0.26540934249734677
2009-Jan-19 01:50:00,0.26388968114697925
2009-Jan-19 02:00:00,0.26237530529370995
2009-Jan-19 02:10:00,0.2628035802951772
2009-Jan-19 02:20:00,0.26317880980960084
2009-Jan-19 02:30:00,0.2635086065777967
2009-Jan-19 02:40:00,0.2638246808707429
2009-Jan-19 02:50:00,0.264143361128036
2009-Jan-19 03:00:00,0.264464541458012
2009-Jan-19 03:10:00,0.26491638811206614
2009-Jan-19 03:20:00,0.2653367333907824
2009-Jan-19 03:30:00,0.26573160624968856
2009-Jan-19 03:40:00,0.26611918905309134
2009-Jan-19 03:50:00,0.26650813114580385
2009-Jan-19 04:00:00,0.2668980206729821
2009-Jan-19 04:10:00,0.26498011915295305
2009-Jan-19 04:20:00,0.2632289764208663
2009-Jan-19 04:30:00,0.2616170105578743
2009-Jan-19 04:40:00,0.26004452921547955
2009-Jan-19 04:50:00,0.2584618234957038
2009-Jan-19 05:00:00,0.25687047237121785
2009-Jan-19 05:10:00,0.26030262015677574
2009-Jan-19 05:20:00,0.2636240074684366
2009-Jan-19 05:30:00,0.26669979428127694
2009-Jan-19 05:40:00,0.26962541033874976
2009-Jan-19 05:50:00,0.2725268181017291
2009-Jan-19 06:00:00,0.27544883373177814
2009-Jan-19 06:10:00,0.2735061929843493
2009-Jan-19 06:20:00,0.2742459517450135
2009-Jan-19 06:30:00,0.2748339942342928
2009-Jan-19 06:40:00,0.27403725013035735
2009-Jan-19 06:50:00,0.27243854408109164
2009-Jan-19 07:00:00,0.2708153412115939
2009-Jan-19 07:10:00,0.27114698310061375
2009-Jan-19 07:20:00,0.27229878997779133
2009-Jan-19 07:30:00,0.2732650914371251
2009-Jan-19 07:40:00,0.27370153998330315
2009-Jan-19 07:50:00,0.27386771289939166
2009-Jan-19 08:00:00,0.27403941152689826
2009-Jan-19 08:10:00,0.2750026511305983
2009-Jan-19 08:20:00,0.2801819403252002
2009-Jan-19 08:30:00,0.28185005185104434
2009-Jan-19 08:40:00,0.28250935270692523
2009-Jan-19 08:50:00,0.2820753400014342
2009-Jan-19 09:00:00,0.2816333961999191
2009-Jan-19 09:10:00,0.2819695896728913
2009-Jan-19 09:20:00,0.2829255325778746
2009-Jan-19 09:30:00,0.28390654506630747
2009-Jan-19 09:40:00,0.28463864472240374
2009-Jan-19 09:50:00,0.285206348590903
2009-Jan-19 10:00:00,0.2857536611458242
2009-Jan-19 10:10:00,0.28746238138415176
2009-Jan-19 10:20:00,0.2889027620411197
2009-Jan-19 10:30:00,0.2900867393868711
2009-Jan-19 10:40:00,0.2911916884385682
2009-Jan-19 10:50:00,0.2923158247778101
2009-Jan-19 11:00:00,0.2934596818658516
2009-Jan-19 11:10:00,0.29132768165472994
2009-Jan-19 11:20:00,0.29000836603888547
2009-Jan-19 11:30:00,0.2893819164176133
2009-Jan-19 11:40:00,0.2889726946764082
2009-Jan-19 11:50:00,0.2885235233229269
2009-Jan-19 12:00:00,0.28803466422199764
2009-Jan-19 12:10:00,0.2867594698663774
2009-Jan-19 12:20:00,0.2842988743043114
2009-Jan-19 12:30:00,0.2815444687519189
2009-Jan-19 12:40:00,0.27915019173106403
2009-Jan-19 12:50:00,0.277108557294375
2009-Jan-19 13:00:00,0.2751754372973205
2009-Jan-19 13:10:00,0.2750902604194718
2009-Jan-19 13:20:00,0.2757162031297079
2009-Jan-19 13:30:00,0.27620484570681963
2009-Jan-19 13:40:00,0.2761890932474696
2009-Jan-19 13:50:00,0.27589539580571615
2009-Jan-19 14:00:00,0.2755655256937428
2009-Jan-19 14:10:00,0.27442358155444
2009-Jan-19 14:20:00,0.27317343758047974
2009-Jan-19 14:30:00,0.27178371570612164
2009-Jan-19 14:40:00,0.2702988798115175
2009-Jan-19 14:50:00,0.26877933696435824
2009-Jan-19 15:00:00,0.2672592278608396
2009-Jan-19 15:10:00,0.26595813990109113
2009-Jan-19 15:20:00,0.26457369587334034
2009-Jan-19 15:30:00,0.2629361300779832
2009-Jan-19 15:40:00,0.2612518533683675
2009-Jan-19 15:50:00,0.2596671695465336
2009-Jan-19 16:00:00,0.2581579550736576
2009-Jan-19 16:10:00,0.2582925839838762
2009-Jan-19 16:20:00,0.25802996958339613
2009-Jan-19 16:30:00,0.2575506703743732
2009-Jan-19 16:40:00,0.25709014199576824
2009-Jan-19 16:50:00,0.2567155644629982
2009-Jan-19 17:00:00,0.2563921894513738
2009-Jan-19 17:10:00,0.2550289007371781
2009-Jan-19 17:20:00,0.25268456003656226
2009-Jan-19 17:30:00,0.2506086627618544
2009-Jan-19 17:40:00,0.24932139846446347
2009-Jan-19 17:50:00,0.2484996783250678
2009-Jan-19 18:00:00,0.24771869566801552
2009-Jan-19 18:10:00,0.250361104617637
2009-Jan-19 18:20:00,0.2504734655841736
2009-Jan-19 18:30:00,0.2513202199553356
2009-Jan-19 18:40:00,0.25321615635761846
2009-Jan-19 18:50:00,0.2544218393163222
2009-Jan-19 19:00:00,0.25591793789439754
2009-Jan-19 19:10:00,0.25717260801645275
2009-Jan-19 19:20:00,0.2586995878446764
2009-Jan-19 19:30:00,0.26038873189107903
2009-Jan-19 19:40:00,0.2621095524226688
2009-Jan-19 19:50:00,0.26381331607114555
2009-Jan-19 20:00:00,0.2655092285106698
2009-Jan-19 20:10:00,0.26359659571460264
2009-Jan-19 20:20:00,0.2605130841745095
2009-Jan-19 20:30:00,0.2577693814829583
2009-Jan-19 20:40:00,0.25587385992751666
2009-Jan-19 20:50:00,0.2544003651827078
2009-Jan-19 21:00:00,0.252918654286078
2009-Jan-19 21:10:00,0.25098911789403616
2009-Jan-19 21:20:00,0.2490719945793018
2009-Jan-19 21:30:00,0.2472256302358623
2009-Jan-19 21:40:00,0.24542783942674712
2009-Jan-19 21:50:00,0.2436453535276581
2009-Jan-19 22:00:00,0.2418656903039636
2009-Jan-19 22:10:00,0.24099972013064627
2009-Jan-19 22:20:00,0.23605489959794376
2009-Jan-19 22:30:00,0.23462998894851775
2009-Jan-19 22:40:00,0.2340431933906109
2009-Jan-19 22:50:00,0.23426074722837467
2009-Jan-19 23:00:00,0.23432618172545092
2009-Jan-19 23:10:00,0.23561255767613942
2009-Jan-19 23:20:00,0.23659213699924794
2009-Jan-19 23:30:00,0.23764604651474133
2009-Jan-19 23:40:00,0.23886175934475748
2009-Jan-19 23:50:00,0.24014321772493108
2009-Jan-20 00:00:00,0.2414130997090977
2009-Jan-20 00:10:00,0.24107205849378222
2009-Jan-20 00:20:00,0.24062688402027052
2009-Jan-20 00:30:00,0.24039818521214745
2009-Jan-20 00:40:00,0.2403936700284167
2009-Jan-20 00:50:00,0.24046690573210358
2009-Jan-20 01:00:00,0.24052859401931653
2009-Jan-20 01:10:00,0.2395411718921914
2009-Jan-20 01:20:00,0.2384649699447223
2009-Jan-20 01:30:00,0.2373255021873344
2009-Jan-20 01:40:00,0.23617591903064106
2009-Jan-20 01:50:00,0.23503778256865704
2009-Jan-20 02:00:00,0.2339071691993584
2009-Jan-20 02:10:00,0.23340796153330182
2009-Jan-20 02:20:00,0.23309475122977621
2009-Jan-20 02:30:00,0.23293498950337319
2009-Jan-20 02:40:00,0.23281856271017792
2009-Jan-20 02:50:00,0.23269314538398492
2009-Jan-20 03:00:00,0.23256166677771156
2009-Jan-20 03:10:00,0.23430307925607857
2009-Jan-20 03:20:00,0.23579949297076225
2009-Jan-20 03:30:00,0.23709171561272457
2009-Jan-20 03:40:00,0.23832984393695064
2009-Jan-20 03:50:00,0.23958682584916038
2009-Jan-20 04:00:00,0.24085912418345712
2009-Jan-20 04:10:00,0.23795174525733084
2009-Jan-20 04:20:00,0.23565368379101984
2009-Jan-20 04:30:00,0.23385580860139604
2009-Jan-20 04:40:00,0.2321986323995692
2009-Jan-20 04:50:00,0.230508542241486
2009-Jan-20 05:00:00,0.22879333887537057
2009-Jan-20 05:10:00,0.2301370081027265
2009-Jan-20 05:20:00,0.23100391482044405
2009-Jan-20 05:30:00,0.23146488595489542
2009-Jan-20 05:40:00,0.23181502241362775
2009-Jan-20 05:50:00,0.2322050589388836
2009-Jan-20 06:00:00,0.2326295657647085
2009-Jan-20 06:10:00,0.23492703217228167
2009-Jan-20 06:20:00,0.23971416670290943
2009-Jan-20 06:30:00,0.24234477694233922
2009-Jan-20 06:40:00,0.24406618273443625
2009-Jan-20 06:50:00,0.24477916547581952
2009-Jan-20 07:00:00,0.24550544647847516
2009-Jan-20 07:10:00,0.24411280785001857
2009-Jan-20 07:20:00,0.2433401887982071
2009-Jan-20 07:30:00,0.24295248650816303
2009-Jan-20 07:40:00,0.24261966352663747
2009-Jan-20 07:50:00,0.2422228384927275
2009-Jan-20 08:00:00,0.24179317978209902
2009-Jan-20 08:10:00,0.24055193896496807
2009-Jan-20 08:20:00,0.24180615091367053
2009-Jan-20 08:30:00,0.2412088021183886
2009-Jan-20 08:40:00,0.24017318661565176
2009-Jan-20 08:50:00,0.2388133373464449
2009-Jan-20 09:00:00,0.2374707835930008
2009-Jan-20 09:10:00,0.23801044554420916
2009-Jan-20 09:20:00,0.23873187459536135
2009-Jan-20 09:30:00,0.2392509565766143
2009-Jan-20 09:40:00,0.23951702062336783
2009-Jan-20 09:50:00,0.23968000822806446
2009-Jan-20 10:00:00,0.23985377745207098
2009-Jan-20 10:10:00,0.2378295038002564
2009-Jan-20 10:20:00,0.236012351321499
2009-Jan-20 10:30:00,0.23436234505936343
2009-Jan-20 10:40:00,0.23275617959296682
2009-Jan-20 10:50:00,0.2311549153413454
2009-Jan-20 11:00:00,0.22954132641771718
2009-Jan-20 11:10:00,0.22893741277007854
2009-Jan-20 11:20:00,0.2282897009256909
2009-Jan-20 11:30:00,0.2275825746923002
2009-Jan-20 11:40:00,0.22682820718055594
2009-Jan-20 11:50:00,0.22605769535527553
2009-Jan-20 12:00:00,0.22528192196549893
2009-Jan-20 12:10:00,0.22551353509470995
2009-Jan-20 12:20:00,0.22553817878067808
2009-Jan-20 12:30:00,0.22537290174842933
2009-Jan-20 12:40:00,0.2251511475143005
2009-Jan-20 12:50:00,0.22493491945457966
2009-Jan-20 13:00:00,0.22472180989886326
2009-Jan-20 13:10:00,0.2248537326944542
2009-Jan-20 13:20:00,0.22487011336214882
