Zone Timestep,THERMAL ZONE 1:Zone Air Temperature[C]
2009-Jan-05 02:30:00,13.039462396501953
2009-Jan-05 02:40:00,12.990335641476838
2009-Jan-05 02:50:00,12.942912913173043
2009-Jan-05 03:00:00,12.894788152957048
2009-Jan-05 03:10:00,12.854602554468288
2009-Jan-05 03:20:00,12.821386859138324
2009-Jan-05 03:30:00,12.79028124205231
2009-Jan-05 03:40:00,12.75872371655311
2009-Jan-05 03:50:00,12.726780843330866
2009-Jan-05 04:00:00,12.695183407422423
2009-Jan-05 04:10:00,12.622750185017505
2009-Jan-05 04:20:00,12.516324424006411
2009-Jan-05 04:30:00,12.400632603093216
2009-Jan-05 04:40:00,12.28790550289855
2009-Jan-05 04:50:00,12.177617870982175
2009-Jan-05 05:00:00,12.066271875176644
2009-Jan-05 05:10:00,12.029235160199702
2009-Jan-05 05:20:00,12.033172956826629
2009-Jan-05 05:30:00,12.03727078656276
2009-Jan-05 05:40:00,12.031947491865495
2009-Jan-05 05:50:00,12.02410312281606
2009-Jan-05 06:00:00,12.019361078719573
2009-Jan-05 06:10:00,12.348474774374885
2009-Jan-05 06:20:00,12.638333171502227
2009-Jan-05 06:30:00,12.772076236665239
2009-Jan-05 06:40:00,12.814376152954106
2009-Jan-05 06:50:00,12.850359947954866
2009-Jan-05 07:00:00,12.907943924455866
2009-Jan-05 07:10:00,13.046537763890111
2009-Jan-05 07:20:00,13.138207296898024
2009-Jan-05 07:30:00,13.15176718765045
2009-Jan-05 07:40:00,13.129720434866593
2009-Jan-05 07:50:00,13.109669811107674
2009-Jan-05 08:00:00,13.098981732689023
2009-Jan-05 08:10:00,13.637435505052778
2009-Jan-05 08:20:00,14.14929306675232
2009-Jan-05 08:30:00,14.289537933438462
2009-Jan-05 08:40:00,14.219775821629913
2009-Jan-05 08:50:00,14.136232742578098
2009-Jan-05 09:00:00,14.107098966544092
2009-Jan-05 09:10:00,14.129810320924584
2009-Jan-05 09:20:00,14.171017983798412
2009-Jan-05 09:30:00,14.20727334283079
2009-Jan-05 09:40:00,14.235163869853602
2009-Jan-05 09:50:00,14.259662437706497
2009-Jan-05 10:00:00,14.315736494169144
2009-Jan-05 10:10:00,14.40266683126712
2009-Jan-05 10:20:00,14.49296460949982
2009-Jan-05 10:30:00,14.573957602453795
2009-Jan-05 10:40:00,14.648293340844718
2009-Jan-05 10:50:00,14.725159081460058
2009-Jan-05 11:00:00,14.805557146754936
2009-Jan-05 11:10:00,14.859290262237455
2009-Jan-05 11:20:00,14.88689407174239
2009-Jan-05 11:30:00,14.904569044258391
2009-Jan-05 11:40:00,14.922716829378114
2009-Jan-05 11:50:00,14.942796563937996
2009-Jan-05 12:00:00,14.962847612985353
2009-Jan-05 12:10:00,14.87826233910849
2009-Jan-05 12:20:00,14.813205085558103
2009-Jan-05 12:30:00,14.81847687961925
2009-Jan-05 12:40:00,14.861309579227827
2009-Jan-05 12:50:00,14.903449684015072
2009-Jan-05 13:00:00,14.934019547688575
2009-Jan-05 13:10:00,15.106885967839222
2009-Jan-05 13:20:00,15.309457907426943
2009-Jan-05 13:30:00,15.449157321765524
2009-Jan-05 13:40:00,15.546013082602249
2009-Jan-05 13:50:00,15.64030616702868
2009-Jan-05 14:00:00,15.747532508850515
2009-Jan-05 14:10:00,15.810574994847627
2009-Jan-05 14:20:00,15.833460657320646
2009-Jan-05 14:30:00,15.86413863652501
2009-Jan-05 14:40:00,15.946572388331955
2009-Jan-05 14:50:00,16.039503146802247
2009-Jan-05 15:00:00,16.116816278883817
2009-Jan-05 15:10:00,16.120080177913074
2009-Jan-05 15:20:00,16.064954959748665
2009-Jan-05 15:30:00,15.99110534477768
2009-Jan-05 15:40:00,15.918321460216537
2009-Jan-05 15:50:00,15.842308139692204
2009-Jan-05 16:00:00,15.769474655920144
2009-Jan-05 16:10:00,15.711866677612846
2009-Jan-05 16:20:00,15.665975285193039
2009-Jan-05 16:30:00,15.622867551070733
2009-Jan-05 16:40:00,15.577912919658115
2009-Jan-05 16:50:00,15.531080868100194
2009-Jan-05 17:00:00,15.483645913714682
2009-Jan-05 17:10:00,15.272352925132836
2009-Jan-05 17:20:00,15.063117224743108
2009-Jan-05 17:30:00,14.945671442775023
2009-Jan-05 17:40:00,14.892709818233445
2009-Jan-05 17:50:00,14.848474529606316
2009-Jan-05 18:00:00,14.789778535112893
2009-Jan-05 18:10:00,14.536373717631967
2009-Jan-05 18:20:00,14.340741164426037
2009-Jan-05 18:30:00,14.287437055553207
2009-Jan-05 18:40:00,14.305442464788367
2009-Jan-05 18:50:00,14.322232497059241
2009-Jan-05 19:00:00,14.32011031717786
2009-Jan-05 19:10:00,14.283549174273414
2009-Jan-05 19:20:00,14.227039417776428
2009-Jan-05 19:30:00,14.168709433874385
2009-Jan-05 19:40:00,14.11483602936347
2009-Jan-05 19:50:00,14.063465026610903
2009-Jan-05 20:00:00,14.01186092430846
2009-Jan-05 20:10:00,13.76757418059029
2009-Jan-05 20:20:00,13.54089537380484
2009-Jan-05 20:30:00,13.422037778472394
2009-Jan-05 20:40:00,13.363078709485633
2009-Jan-05 20:50:00,13.304819290971862
2009-Jan-05 21:00:00,13.230851504321365
2009-Jan-05 21:10:00,13.16345161067365
2009-Jan-05 21:20:00,13.109562849556005
2009-Jan-05 21:30:00,13.062523479290487
2009-Jan-05 21:40:00,13.015993975924568
2009-Jan-05 21:50:00,12.968486718095011
2009-Jan-05 22:00:00,12.921079518520685
2009-Jan-05 22:10:00,12.491018881548772
2009-Jan-05 22:20:00,12.118698603945013
2009-Jan-05 22:30:00,12.053541091749246
2009-Jan-05 22:40:00,12.127968000270304
2009-Jan-05 22:50:00,12.186499642048755
2009-Jan-05 23:00:00,12.203024554202003
2009-Jan-05 23:10:00,12.161308738783758
2009-Jan-05 23:20:00,12.111171011504867
2009-Jan-05 23:30:00,12.077211071763218
2009-Jan-05 23:40:00,12.054765641891288
2009-Jan-05 23:50:00,12.033975513835436
2009-Jan-06 00:00:00,12.011659938009029
2009-Jan-06 00:10:00,11.981146524137605
2009-Jan-06 00:20:00,11.983370990123305
2009-Jan-06 00:30:00,12.016413934916667
2009-Jan-06 00:40:00,12.059936100433799
2009-Jan-06 00:50:00,12.102297016072274
2009-Jan-06 01:00:00,12.143167910126147
2009-Jan-06 01:10:00,12.152112984653273
2009-Jan-06 01:20:00,12.13549128953974
2009-Jan-06 01:30:00,12.112602300171607
2009-Jan-06 01:40:00,12.09276439843516
2009-Jan-06 01:50:00,12.075430897860919
2009-Jan-06 02:00:00,12.057879568000104
2009-Jan-06 02:10:00,12.027700572466461
2009-Jan-06 02:20:00,11.987225950118164
2009-Jan-06 02:30:00,11.94388636952463
2009-Jan-06 02:40:00,11.901270511722432
2009-Jan-06 02:50:00,11.859230160605764
2009-Jan-06 03:00:00,11.816755042886298
2009-Jan-06 03:10:00,11.77330981654537
2009-Jan-06 03:20:00,11.729118711758138
2009-Jan-06 03:30:00,11.68454573976702
2009-Jan-06 03:40:00,11.639722120279856
2009-Jan-06 03:50:00,11.594664374829602
2009-Jan-06 04:00:00,11.549358823679357
2009-Jan-06 04:10:00,11.537500564343384
2009-Jan-06 04:20:00,11.55318943952525
2009-Jan-06 04:30:00,11.576574116514717
2009-Jan-06 04:40:00,11.598019501177388
2009-Jan-06 04:50:00,11.617904414752715
2009-Jan-06 05:00:00,11.638905309695973
2009-Jan-06 05:10:00,11.663619445016455
2009-Jan-06 05:20:00,11.691210170419861
2009-Jan-06 05:30:00,11.71996142309494
2009-Jan-06 05:40:00,11.748911915335237
2009-Jan-06 05:50:00,11.778328775404429
2009-Jan-06 06:00:00,11.808529572937296
2009-Jan-06 06:10:00,12.195251597450694
2009-Jan-06 06:20:00,12.598681498464487
2009-Jan-06 06:30:00,12.754172188541029
2009-Jan-06 06:40:00,12.772122624748684
2009-Jan-06 06:50:00,12.78977060248037
2009-Jan-06 07:00:00,12.847068600000421
2009-Jan-06 07:10:00,12.927603876975041
2009-Jan-06 07:20:00,13.00843595360082
2009-Jan-06 07:30:00,13.082291893600836
2009-Jan-06 07:40:00,13.152447182183543
2009-Jan-06 07:50:00,13.222883852709357
2009-Jan-06 08:00:00,13.294616837924332
2009-Jan-06 08:10:00,13.597404846103853
2009-Jan-06 08:20:00,13.89108114036921
2009-Jan-06 08:30:00,14.049688109950505
2009-Jan-06 08:40:00,14.10122143718718
2009-Jan-06 08:50:00,14.123664326052898
2009-Jan-06 09:00:00,14.158240034357547
2009-Jan-06 09:10:00,14.22659731761581
2009-Jan-06 09:20:00,14.316012812185445
2009-Jan-06 09:30:00,14.408581884796968
2009-Jan-06 09:40:00,14.497208106103958
2009-Jan-06 09:50:00,14.583087931330276
2009-Jan-06 10:00:00,14.66882819823119
2009-Jan-06 10:10:00,14.734061419593553
2009-Jan-06 10:20:00,14.779891662173856
2009-Jan-06 10:30:00,14.819766078671904
2009-Jan-06 10:40:00,14.863561619042253
2009-Jan-06 10:50:00,14.9441821866628
2009-Jan-06 11:00:00,15.025606815668866
2009-Jan-06 11:10:00,15.086011978483661
2009-Jan-06 11:20:00,15.1319976074294
2009-Jan-06 11:30:00,15.176021809391893
2009-Jan-06 11:40:00,15.221305852421427
2009-Jan-06 11:50:00,15.265673731344776
2009-Jan-06 12:00:00,15.307854632554594
2009-Jan-06 12:10:00,15.349112151354298
2009-Jan-06 12:20:00,15.390636354587617
2009-Jan-06 12:30:00,15.432484103874376
2009-Jan-06 12:40:00,15.474056777209867
2009-Jan-06 12:50:00,15.514989289786005
2009-Jan-06 13:00:00,15.555187434235588
2009-Jan-06 13:10:00,15.63122700109995
2009-Jan-06 13:20:00,15.743321735600125
2009-Jan-06 13:30:00,15.86978452850162
2009-Jan-06 13:40:00,15.99284852720453
2009-Jan-06 13:50:00,16.108913405724653
2009-Jan-06 14:00:00,16.22198934394944
2009-Jan-06 14:10:00,16.01728003134419
2009-Jan-06 14:20:00,15.787130558256182
2009-Jan-06 14:30:00,15.691737056780264
2009-Jan-06 14:40:00,15.713218150276507
2009-Jan-06 14:50:00,15.76821891157375
2009-Jan-06 15:00:00,15.810792901809732
2009-Jan-06 15:10:00,15.83871370438173
2009-Jan-06 15:20:00,15.860691672721584
2009-Jan-06 15:30:00,15.882898555851678
2009-Jan-06 15:40:00,15.907686587359539
2009-Jan-06 15:50:00,15.934337064729794
2009-Jan-06 16:00:00,15.961843211119485
2009-Jan-06 16:10:00,15.977105960450979
2009-Jan-06 16:20:00,15.98128060930444
2009-Jan-06 16:30:00,15.981512608278342
2009-Jan-06 16:40:00,15.98236356378235
2009-Jan-06 16:50:00,15.984486479297043
2009-Jan-06 17:00:00,15.987009828355994
2009-Jan-06 17:10:00,15.88634922300453
2009-Jan-06 17:20:00,15.76972484695462
2009-Jan-06 17:30:00,15.6831894475098
2009-Jan-06 17:40:00,15.633141611059902
2009-Jan-06 17:50:00,15.597584390010418
2009-Jan-06 18:00:00,15.559823026729406
2009-Jan-06 18:10:00,15.244815731078802
2009-Jan-06 18:20:00,14.890392265808682
2009-Jan-06 18:30:00,14.75980053993966
2009-Jan-06 18:40:00,14.764462144446107
2009-Jan-06 18:50:00,14.777338866183134
2009-Jan-06 19:00:00,14.755444085234586
2009-Jan-06 19:10:00,14.714713539274982
2009-Jan-06 19:20:00,14.676336928319882
2009-Jan-06 19:30:00,14.645822024728425
2009-Jan-06 19:40:00,14.619106208507878
2009-Jan-06 19:50:00,14.592250312057779
2009-Jan-06 20:00:00,14.564492549815702
2009-Jan-06 20:10:00,14.545301529302936
2009-Jan-06 20:20:00,14.534287524368235
2009-Jan-06 20:30:00,14.526271073123247
2009-Jan-06 20:40:00,14.518058181729923
2009-Jan-06 20:50:00,14.509341590755216
2009-Jan-06 21:00:00,14.500873011072613
2009-Jan-06 21:10:00,14.464184253926826
2009-Jan-06 21:20:00,14.402687078864096
2009-Jan-06 21:30:00,14.333635716912983
2009-Jan-06 21:40:00,14.266851609963767
2009-Jan-06 21:50:00,14.20267932617419
2009-Jan-06 22:00:00,14.13844850886785
2009-Jan-06 22:10:00,14.108318568824547
2009-Jan-06 22:20:00,14.107809685639234
2009-Jan-06 22:30:00,14.11650068854976
2009-Jan-06 22:40:00,14.123049858900949
2009-Jan-06 22:50:00,14.12705280329549
2009-Jan-06 23:00:00,14.131477524858008
2009-Jan-06 23:10:00,14.136347816927007
2009-Jan-06 23:20:00,14.141630821372823
2009-Jan-06 23:30:00,14.14748486275691
2009-Jan-06 23:40:00,14.154080909628988
2009-Jan-06 23:50:00,14.16140906327897
2009-Jan-07 00:00:00,14.169406066977917
2009-Jan-07 00:10:00,14.184484359853407
2009-Jan-07 00:20:00,14.205781713959876
2009-Jan-07 00:30:00,14.229480156084147
2009-Jan-07 00:40:00,14.253321437752827
2009-Jan-07 00:50:00,14.277162976419113
2009-Jan-07 01:00:00,14.30167199037229
2009-Jan-07 01:10:00,14.294762311152052
2009-Jan-07 01:20:00,14.259704525127699
2009-Jan-07 01:30:00,14.215792643945035
2009-Jan-07 01:40:00,14.174239765107076
2009-Jan-07 01:50:00,14.135726260025228
2009-Jan-07 02:00:00,14.097272675038795
2009-Jan-07 02:10:00,14.050279519504043
2009-Jan-07 02:20:00,13.9959864178374
2009-Jan-07 02:30:00,13.939366779827866
2009-Jan-07 02:40:00,13.883031782405254
2009-Jan-07 02:50:00,13.82701593536871
2009-Jan-07 03:00:00,13.770591777453145
2009-Jan-07 03:10:00,13.737668389463986
2009-Jan-07 03:20:00,13.724724912155772
2009-Jan-07 03:30:00,13.717709450335757
2009-Jan-07 03:40:00,13.708943206144795
2009-Jan-07 03:50:00,13.69829162956457
2009-Jan-07 04:00:00,13.687830936973773
2009-Jan-07 04:10:00,13.692200693908843
2009-Jan-07 04:20:00,13.709356853742175
2009-Jan-07 04:30:00,13.730788580148243
2009-Jan-07 04:40:00,13.751845441057675
2009-Jan-07 04:50:00,13.77232233613244
2009-Jan-07 05:00:00,13.793376363220817
2009-Jan-07 05:10:00,13.788913431597265
2009-Jan-07 05:20:00,13.762192217537304
2009-Jan-07 05:30:00,13.728901485312463
2009-Jan-07 05:40:00,13.697719687086709
2009-Jan-07 05:50:00,13.668865419589686
2009-Jan-07 06:00:00,13.640030299743824
2009-Jan-07 06:10:00,13.629128155194456
2009-Jan-07 06:20:00,13.633670863866168
2009-Jan-07 06:30:00,13.642806985279194
2009-Jan-07 06:40:00,13.650663766550226
2009-Jan-07 06:50:00,13.657141010046482
2009-Jan-07 07:00:00,13.663801206059585
2009-Jan-07 07:10:00,13.64925921959726
2009-Jan-07 07:20:00,13.616366726078011
2009-Jan-07 07:30:00,13.578019082002207
2009-Jan-07 07:40:00,13.541252315688402
2009-Jan-07 07:50:00,13.506204860699349
2009-Jan-07 08:00:00,13.471015508889865
2009-Jan-07 08:10:00,13.458714879427216
2009-Jan-07 08:20:00,13.466227610652943
2009-Jan-07 08:30:00,13.480090789090204
2009-Jan-07 08:40:00,13.493099664358338
2009-Jan-07 08:50:00,13.504851810293804
2009-Jan-07 09:00:00,13.517167783328881
2009-Jan-07 09:10:00,13.519933930484727
2009-Jan-07 09:20:00,13.514549722640341
2009-Jan-07 09:30:00,13.507089590238579
2009-Jan-07 09:40:00,13.500972493889282
2009-Jan-07 09:50:00,13.496264099111492
2009-Jan-07 10:00:00,13.492028338166904
2009-Jan-07 10:10:00,13.510721303864425
2009-Jan-07 10:20:00,13.548979076291157
2009-Jan-07 10:30:00,13.593302907240389
2009-Jan-07 10:40:00,13.636412581086885
2009-Jan-07 10:50:00,13.677956493296085
2009-Jan-07 11:00:00,13.719820951609236
2009-Jan-07 11:10:00,13.768406941715332
2009-Jan-07 11:20:00,13.822830561823343
2009-Jan-07 11:30:00,13.879399013107777
2009-Jan-07 11:40:00,13.963832708846187
2009-Jan-07 11:50:00,14.047801648579389
2009-Jan-07 12:00:00,14.118262830192565
2009-Jan-07 12:10:00,14.14626165089025
2009-Jan-07 12:20:00,14.144260787428152
2009-Jan-07 12:30:00,14.136260506102479
2009-Jan-07 12:40:00,14.131484067179647
2009-Jan-07 12:50:00,14.12741197659881
2009-Jan-07 13:00:00,14.120895765437146
2009-Jan-07 13:10:00,14.028038709635851
2009-Jan-07 13:20:00,13.835833376196863
2009-Jan-07 13:30:00,13.601936493614549
2009-Jan-07 13:40:00,13.39085916811021
2009-Jan-07 13:50:00,13.206438149069717
2009-Jan-07 14:00:00,13.027289327206526
2009-Jan-07 14:10:00,12.907222710682422
2009-Jan-07 14:20:00,12.835594177335985
2009-Jan-07 14:30:00,12.778365309195948
2009-Jan-07 14:40:00,12.736269776721862
2009-Jan-07 14:50:00,12.691634129883719
2009-Jan-07 15:00:00,12.641068515142663
2009-Jan-07 15:10:00,12.582305040226068
2009-Jan-07 15:20:00,12.519484110990259
2009-Jan-07 15:30:00,12.456534762327518
2009-Jan-07 15:40:00,12.394837343816672
2009-Jan-07 15:50:00,12.333933305876695
2009-Jan-07 16:00:00,12.273173015477123
2009-Jan-07 16:10:00,12.23471851622558
2009-Jan-07 16:20:00,12.214851599365982
2009-Jan-07 16:30:00,12.200592213836574
2009-Jan-07 16:40:00,12.185539396745407
2009-Jan-07 16:50:00,12.169829578433216
2009-Jan-07 17:00:00,12.155155866385384
2009-Jan-07 17:10:00,12.141758283562858
2009-Jan-07 17:20:00,12.129500022569314
2009-Jan-07 17:30:00,12.118059180319175
2009-Jan-07 17:40:00,12.107289351228447
2009-Jan-07 17:50:00,12.09710010291
2009-Jan-07 18:00:00,12.087467502445365
2009-Jan-07 18:10:00,12.090895052266836
2009-Jan-07 18:20:00,12.105052980011164
2009-Jan-07 18:30:00,12.122521880393604
2009-Jan-07 18:40:00,12.13968476448376
2009-Jan-07 18:50:00,12.15663483128174
2009-Jan-07 19:00:00,12.17434117489495
2009-Jan-07 19:10:00,12.219421197105051
2009-Jan-07 19:20:00,12.286889290540737
2009-Jan-07 19:30:00,12.361251482500833
2009-Jan-07 19:40:00,12.434946003242848
2009-Jan-07 19:50:00,12.508092095418736
2009-Jan-07 20:00:00,12.582711128531878
2009-Jan-07 20:10:00,12.676003026624352
2009-Jan-07 20:20:00,12.78507387574678
2009-Jan-07 20:30:00,12.899613482983918
2009-Jan-07 20:40:00,13.01432384822122
2009-Jan-07 20:50:00,13.129062756977069
2009-Jan-07 21:00:00,13.245177598042742
2009-Jan-07 21:10:00,13.305922487583096
2009-Jan-07 21:20:00,13.317861952164042
2009-Jan-07 21:30:00,13.314728307471626
2009-Jan-07 21:40:00,13.315841973092672
2009-Jan-07 21:50:00,13.321952328718677
2009-Jan-07 22:00:00,13.328014378644955
2009-Jan-07 22:10:00,13.31996011757431
2009-Jan-07 22:20:00,13.300007277540333
2009-Jan-07 22:30:00,13.27636812429459
2009-Jan-07 22:40:00,13.253242485707686
2009-Jan-07 22:50:00,13.230626948801158
2009-Jan-07 23:00:00,13.20726207838597
2009-Jan-07 23:10:00,13.186979062573213
2009-Jan-07 23:20:00,13.16931923509061
2009-Jan-07 23:30:00,13.152058597411065
2009-Jan-07 23:40:00,13.133993356806274
2009-Jan-07 23:50:00,13.11518980824234
2009-Jan-08 00:00:00,13.096005794715621
2009-Jan-08 00:10:00,13.084447928194042
2009-Jan-08 00:20:00,13.049013864959873
2009-Jan-08 00:30:00,12.989856817838819
2009-Jan-08 00:40:00,12.922620467388692
2009-Jan-08 00:50:00,12.856844188584112
2009-Jan-08 01:00:00,12.792920149487118
2009-Jan-08 01:10:00,12.746870365647084
2009-Jan-08 01:20:00,12.714558073192151
2009-Jan-08 01:30:00,12.685388056566595
2009-Jan-08 01:40:00,12.654398918655973
2009-Jan-08 01:50:00,12.621989436023748
2009-Jan-08 02:00:00,12.589661067834609
2009-Jan-08 02:10:00,12.566548114506665
2009-Jan-08 02:20:00,12.550906688269245
2009-Jan-08 02:30:00,12.537422829660654
2009-Jan-08 02:40:00,12.523386435548083
2009-Jan-08 02:50:00,12.508857032423732
2009-Jan-08 03:00:00,12.49459378066568
2009-Jan-08 03:10:00,12.486186236405269
2009-Jan-08 03:20:00,12.482887759617935
2009-Jan-08 03:30:00,12.481442878738893
2009-Jan-08 03:40:00,12.480024996224884
2009-Jan-08 03:50:00,12.478761654987863
2009-Jan-08 04:00:00,12.478171665009457
2009-Jan-08 04:10:00,12.447652455573232
2009-Jan-08 04:20:00,12.392333885364526
2009-Jan-08 04:30:00,12.330445709286128
2009-Jan-08 04:40:00,12.270960861989717
2009-Jan-08 04:50:00,12.213456508006729
2009-Jan-08 05:00:00,12.155363041510112
2009-Jan-08 05:10:00,12.170144895856067
2009-Jan-08 05:20:00,12.224473704272897
2009-Jan-08 05:30:00,12.278626470675139
2009-Jan-08 05:40:00,12.323371185079441
2009-Jan-08 05:50:00,12.365433675522242
2009-Jan-08 06:00:00,12.410321339202545
2009-Jan-08 06:10:00,12.733163291350152
2009-Jan-08 06:20:00,13.032259700585447
2009-Jan-08 06:30:00,13.192288312329687
2009-Jan-08 06:40:00,13.259102848688913
2009-Jan-08 06:50:00,13.311575517543055
2009-Jan-08 07:00:00,13.382476464578486
2009-Jan-08 07:10:00,13.540542206118825
2009-Jan-08 07:20:00,13.652052912224047
2009-Jan-08 07:30:00,13.68440344830574
2009-Jan-08 07:40:00,13.675461609005678
2009-Jan-08 07:50:00,13.661222149029703
2009-Jan-08 08:00:00,13.659063343912457
2009-Jan-08 08:10:00,14.236906647027606
2009-Jan-08 08:20:00,14.804012908562509
2009-Jan-08 08:30:00,14.972408567426195
2009-Jan-08 08:40:00,14.919785676720842
2009-Jan-08 08:50:00,14.856911420617948
2009-Jan-08 09:00:00,14.842770131792381
2009-Jan-08 09:10:00,14.850535421333314
2009-Jan-08 09:20:00,14.858885973741073
2009-Jan-08 09:30:00,14.861511750252767
2009-Jan-08 09:40:00,14.889170148059696
2009-Jan-08 09:50:00,14.920911729579602
2009-Jan-08 10:00:00,14.936014645290562
2009-Jan-08 10:10:00,14.974647709152896
2009-Jan-08 10:20:00,15.042448978246934
2009-Jan-08 10:30:00,15.122783815775211
2009-Jan-08 10:40:00,15.20043248945834
2009-Jan-08 10:50:00,15.27307824783595
2009-Jan-08 11:00:00,15.343605647758032
2009-Jan-08 11:10:00,15.39946177477825
2009-Jan-08 11:20:00,15.442630898496056
2009-Jan-08 11:30:00,15.481550797195835
2009-Jan-08 11:40:00,15.521399329788279
2009-Jan-08 11:50:00,15.56269247366628
2009-Jan-08 12:00:00,15.60421915107406
2009-Jan-08 12:10:00,15.53175524688077
2009-Jan-08 12:20:00,15.467466104394342
2009-Jan-08 12:30:00,15.46732655209907
2009-Jan-08 12:40:00,15.507610086933257
2009-Jan-08 12:50:00,15.55337064887085
2009-Jan-08 13:00:00,15.591616069745022
2009-Jan-08 13:10:00,15.73454115444967
2009-Jan-08 13:20:00,15.86659508106889
2009-Jan-08 13:30:00,15.935570056632473
2009-Jan-08 13:40:00,15.965408992576105
2009-Jan-08 13:50:00,15.990524847178184
2009-Jan-08 14:00:00,16.00558434476349
2009-Jan-08 14:10:00,15.93116803328856
2009-Jan-08 14:20:00,15.797017830739046
2009-Jan-08 14:30:00,15.623046485168558
2009-Jan-08 14:40:00,15.456845696522766
2009-Jan-08 14:50:00,15.30937607928029
2009-Jan-08 15:00:00,15.172468160153967
2009-Jan-08 15:10:00,15.141203264202233
2009-Jan-08 15:20:00,15.194426826090659
2009-Jan-08 15:30:00,15.270434624419249
2009-Jan-08 15:40:00,15.367488026317126
2009-Jan-08 15:50:00,15.457745504966647
2009-Jan-08 16:00:00,15.535112516579431
2009-Jan-08 16:10:00,15.535674063326876
2009-Jan-08 16:20:00,15.473297278078748
2009-Jan-08 16:30:00,15.365159442824227
2009-Jan-08 16:40:00,15.260330738577423
2009-Jan-08 16:50:00,15.176833273475307
2009-Jan-08 17:00:00,15.104914346426273
2009-Jan-08 17:10:00,14.915871062696926
2009-Jan-08 17:20:00,14.784764070743798
2009-Jan-08 17:30:00,14.757560711512323
2009-Jan-08 17:40:00,14.776443874041009
2009-Jan-08 17:50:00,14.790554561512229
2009-Jan-08 18:00:00,14.790052213060088
2009-Jan-08 18:10:00,14.525027993411253
2009-Jan-08 18:20:00,14.26429481150771
2009-Jan-08 18:30:00,14.132285114963802
2009-Jan-08 18:40:00,14.095510837331922
2009-Jan-08 18:50:00,14.05770055848292
2009-Jan-08 19:00:00,13.987269213590583
2009-Jan-08 19:10:00,13.93500074607161
2009-Jan-08 19:20:00,13.913387042382837
2009-Jan-08 19:30:00,13.905493109824635
2009-Jan-08 19:40:00,13.896981168501336
2009-Jan-08 19:50:00,13.885231144266367
2009-Jan-08 20:00:00,13.873093034244539
2009-Jan-08 20:10:00,13.70669723506775
2009-Jan-08 20:20:00,13.59012918557415
2009-Jan-08 20:30:00,13.589139438226159
2009-Jan-08 20:40:00,13.645917654079451
2009-Jan-08 20:50:00,13.704003871296807
2009-Jan-08 21:00:00,13.750519554348086
2009-Jan-08 21:10:00,13.751010544071825
2009-Jan-08 21:20:00,13.718159627655998
2009-Jan-08 21:30:00,13.678411830835197
2009-Jan-08 21:40:00,13.643918227929468
2009-Jan-08 21:50:00,13.613484763505944
2009-Jan-08 22:00:00,13.583061971109416
2009-Jan-08 22:10:00,13.122859246554501
2009-Jan-08 22:20:00,12.71628764415862
2009-Jan-08 22:30:00,12.63413598572652
2009-Jan-08 22:40:00,12.701861244291903
2009-Jan-08 22:50:00,12.752698138387654
2009-Jan-08 23:00:00,12.756459404205406
2009-Jan-08 23:10:00,12.706759715523853
2009-Jan-08 23:20:00,12.655139473784219
2009-Jan-08 23:30:00,12.62228640957689
2009-Jan-08 23:40:00,12.60042866056432
2009-Jan-08 23:50:00,12.579009897689179
2009-Jan-09 00:00:00,12.555280423467678
2009-Jan-09 00:10:00,12.525281579330237
2009-Jan-09 00:20:00,12.502016205806157
2009-Jan-09 00:30:00,12.487670284377819
2009-Jan-09 00:40:00,12.477549742363857
2009-Jan-09 00:50:00,12.468097231541606
2009-Jan-09 01:00:00,12.458683421224894
2009-Jan-09 01:10:00,12.443796284524383
2009-Jan-09 01:20:00,12.424786673141634
2009-Jan-09 01:30:00,12.405063011089727
2009-Jan-09 01:40:00,12.386190809819029
2009-Jan-09 01:50:00,12.367991299986299
2009-Jan-09 02:00:00,12.34996634105508
2009-Jan-09 02:10:00,12.33820478588602
2009-Jan-09 02:20:00,12.331608926931136
2009-Jan-09 02:30:00,12.326504715235073
2009-Jan-09 02:40:00,12.32110560770303
2009-Jan-09 02:50:00,12.315482349198765
2009-Jan-09 03:00:00,12.310147473601875
2009-Jan-09 03:10:00,12.293809454438358
2009-Jan-09 03:20:00,12.2682829606435
2009-Jan-09 03:30:00,12.24023781174175
2009-Jan-09 03:40:00,12.213034210896707
2009-Jan-09 03:50:00,12.186574885417583
2009-Jan-09 04:00:00,12.159929866680773
2009-Jan-09 04:10:00,12.1352650128413
2009-Jan-09 04:20:00,12.112238700823626
2009-Jan-09 04:30:00,12.08958718208627
2009-Jan-09 04:40:00,12.06668698276702
2009-Jan-09 04:50:00,12.043578660108663
2009-Jan-09 05:00:00,12.020452926827598
2009-Jan-09 05:10:00,12.022547491042879
2009-Jan-09 05:20:00,12.025313892593054
2009-Jan-09 05:30:00,12.01733904455605
2009-Jan-09 05:40:00,12.003244660534577
2009-Jan-09 05:50:00,11.98928998459992
2009-Jan-09 06:00:00,11.977181668089708
2009-Jan-09 06:10:00,12.288163864399682
2009-Jan-09 06:20:00,12.542743373056668
2009-Jan-09 06:30:00,12.62986920414806
2009-Jan-09 06:40:00,12.622325449092338
2009-Jan-09 06:50:00,12.609486173861722
2009-Jan-09 07:00:00,12.618967104087073
2009-Jan-09 07:10:00,12.71854284012416
2009-Jan-09 07:20:00,12.777147899066135
2009-Jan-09 07:30:00,12.758941537085441
