Zone Timestep,ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate[W]
2009-Jan-09 10:20:00,516.4188831837164
2009-Jan-09 10:30:00,509.0171253027979
2009-Jan-09 10:40:00,501.5185594553991
2009-Jan-09 10:50:00,494.0991529923896
2009-Jan-09 11:00:00,487.8661862013737
2009-Jan-09 11:10:00,482.7951022096385
2009-Jan-09 11:20:00,477.84946185972325
2009-Jan-09 11:30:00,472.9259664437773
2009-Jan-09 11:40:00,469.70670800149657
2009-Jan-09 11:50:00,465.9353862013908
2009-Jan-09 12:00:00,462.63330138202093
2009-Jan-09 12:10:00,632.0002565625878
2009-Jan-09 12:20:00,622.4219841594813
2009-Jan-09 12:30:00,624.8011274013991
2009-Jan-09 12:40:00,621.2855832989951
2009-Jan-09 12:50:00,620.0842653209759
2009-Jan-09 13:00:00,620.0841104026922
2009-Jan-09 13:10:00,447.49819682336494
2009-Jan-09 13:20:00,452.53017092300024
2009-Jan-09 13:30:00,447.5933760927057
2009-Jan-09 13:40:00,446.9158498822346
2009-Jan-09 13:50:00,445.06379466145745
2009-Jan-09 14:00:00,441.2178889765197
2009-Jan-09 14:10:00,442.08937118699635
2009-Jan-09 14:20:00,439.56562928511386
2009-Jan-09 14:30:00,438.9450873877403
2009-Jan-09 14:40:00,440.05782454886946
2009-Jan-09 14:50:00,443.25683325251157
2009-Jan-09 15:00:00,446.3848000505716
2009-Jan-09 15:10:00,450.1422686663111
2009-Jan-09 15:20:00,452.58626035433747
2009-Jan-09 15:30:00,501.7952100956055
2009-Jan-09 15:40:00,509.45485633001863
2009-Jan-09 15:50:00,512.6935815643028
2009-Jan-09 16:00:00,517.5424348206811
2009-Jan-09 16:10:00,519.9844175539347
2009-Jan-09 16:20:00,524.3831349091439
2009-Jan-09 16:30:00,525.6281201055378
2009-Jan-09 16:40:00,484.8581005599712
2009-Jan-09 16:50:00,481.71926202943223
2009-Jan-09 17:00:00,480.5261790183513
2009-Jan-09 17:10:00,715.5903528655045
2009-Jan-09 17:20:00,700.5515090561889
2009-Jan-09 17:30:00,703.9767567773039
2009-Jan-09 17:40:00,700.4788953972823
2009-Jan-09 17:50:00,700.4637153984414
2009-Jan-09 18:00:00,699.3084244447281
2009-Jan-09 18:10:00,1035.4607739504668
2009-Jan-09 18:20:00,1014.1779462648499
2009-Jan-09 18:30:00,1017.9282057924173
2009-Jan-09 18:40:00,1014.0899324720864
2009-Jan-09 18:50:00,1010.1766002105505
2009-Jan-09 19:00:00,1010.1481298471555
2009-Jan-09 19:10:00,1010.0903687316121
2009-Jan-09 19:20:00,1010.0551046957377
2009-Jan-09 19:30:00,1012.1061183492935
2009-Jan-09 19:40:00,1010.9651936017915
2009-Jan-09 19:50:00,1013.8762644386868
2009-Jan-09 20:00:00,1015.7643140456788
2009-Jan-09 20:10:00,1301.0165176370288
2009-Jan-09 20:20:00,1284.9829725634922
2009-Jan-09 20:30:00,1288.2317494371587
2009-Jan-09 20:40:00,1281.852103690196
2009-Jan-09 20:50:00,1280.1595055205325
2009-Jan-09 21:00:00,1278.6249015340632
2009-Jan-09 21:10:00,1275.5495595381037
2009-Jan-09 21:20:00,1278.6061601338938
2009-Jan-09 21:30:00,1273.7166014699017
2009-Jan-09 21:40:00,1275.4905211958492
2009-Jan-09 21:50:00,1275.4748541875833
2009-Jan-09 22:00:00,1273.6676481317998
2009-Jan-09 22:10:00,0.0
2009-Jan-09 22:20:00,0.0
2009-Jan-09 22:30:00,0.0
2009-Jan-09 22:40:00,0.0
2009-Jan-09 22:50:00,0.0
2009-Jan-09 23:00:00,507.6590214397386
2009-Jan-09 23:10:00,716.0231039564383
2009-Jan-09 23:20:00,505.05441070073465
2009-Jan-09 23:30:00,636.884903477864
2009-Jan-09 23:40:00,672.8387159886008
2009-Jan-09 23:50:00,716.6620161805932
2009-Jan-10 00:00:00,750.9076502585591
2009-Jan-10 00:10:00,801.7461055802286
2009-Jan-10 00:20:00,827.7903576058428
2009-Jan-10 00:30:00,851.8064457681721
2009-Jan-10 00:40:00,873.0246491052654
2009-Jan-10 00:50:00,890.3991095285868
2009-Jan-10 01:00:00,905.1794122380726
2009-Jan-10 01:10:00,922.1753403044054
2009-Jan-10 01:20:00,935.2693952357687
2009-Jan-10 01:30:00,948.1355420521122
2009-Jan-10 01:40:00,959.7076588611714
2009-Jan-10 01:50:00,969.442914322166
2009-Jan-10 02:00:00,978.7843633265625
2009-Jan-10 02:10:00,989.0344038024903
2009-Jan-10 02:20:00,999.3805515531035
2009-Jan-10 02:30:00,1007.3247760339868
2009-Jan-10 02:40:00,1017.5245849183127
2009-Jan-10 02:50:00,1024.1465486456998
2009-Jan-10 03:00:00,1032.6072092035388
2009-Jan-10 03:10:00,1037.6485352115492
2009-Jan-10 03:20:00,1039.8108358164432
2009-Jan-10 03:30:00,1044.2715958392432
2009-Jan-10 03:40:00,1048.6646889644335
2009-Jan-10 03:50:00,1050.9458668773514
2009-Jan-10 04:00:00,1053.120553255303
2009-Jan-10 04:10:00,1057.5967601215373
2009-Jan-10 04:20:00,1057.598071435417
2009-Jan-10 04:30:00,1059.7553443368029
2009-Jan-10 04:40:00,1064.1630505436697
2009-Jan-10 04:50:00,1062.024068265534
2009-Jan-10 05:00:00,1067.4961515844884
2009-Jan-10 05:10:00,1035.6876978351847
2009-Jan-10 05:20:00,1040.145435495167
2009-Jan-10 05:30:00,1042.4802233566938
2009-Jan-10 05:40:00,1046.8329736068627
2009-Jan-10 05:50:00,1049.0513718350223
2009-Jan-10 06:00:00,1053.5413723921183
2009-Jan-10 06:10:00,2713.852233385001
2009-Jan-10 06:20:00,2608.969718265924
2009-Jan-10 06:30:00,2492.517345304116
2009-Jan-10 06:40:00,2488.4968637655256
2009-Jan-10 06:50:00,2338.711415607404
2009-Jan-10 07:00:00,1894.5740894616945
2009-Jan-10 07:10:00,1847.7578157491778
2009-Jan-10 07:20:00,1764.4792790392153
2009-Jan-10 07:30:00,1661.70542135574
2009-Jan-10 07:40:00,1610.4809370912274
2009-Jan-10 07:50:00,1566.8191250110924
2009-Jan-10 08:00:00,1531.296243661498
2009-Jan-10 08:10:00,632.5032483701304
2009-Jan-10 08:20:00,663.4574452717069
2009-Jan-10 08:30:00,632.9136940025684
2009-Jan-10 08:40:00,629.4572613455623
2009-Jan-10 08:50:00,617.5222242674397
2009-Jan-10 09:00:00,608.0049245788573
2009-Jan-10 09:10:00,598.5172966459888
2009-Jan-10 09:20:00,590.2686648043217
2009-Jan-10 09:30:00,580.1871931633463
2009-Jan-10 09:40:00,570.7111607165123
2009-Jan-10 09:50:00,560.979722758837
2009-Jan-10 10:00:00,467.53870125922543
2009-Jan-10 10:10:00,450.9305483527111
2009-Jan-10 10:20:00,439.4929471216888
2009-Jan-10 10:30:00,428.089950538532
2009-Jan-10 10:40:00,417.19643245155953
2009-Jan-10 10:50:00,409.5216090577581
2009-Jan-10 11:00:00,401.8277726602813
2009-Jan-10 11:10:00,391.79857128453705
2009-Jan-10 11:20:00,381.3624812579584
2009-Jan-10 11:30:00,372.98237334698524
2009-Jan-10 11:40:00,366.02641458383
2009-Jan-10 11:50:00,360.2662051317453
2009-Jan-10 12:00:00,355.6450330196697
2009-Jan-10 12:10:00,526.4839178358824
2009-Jan-10 12:20:00,520.1918223172303
2009-Jan-10 12:30:00,521.47801468265
2009-Jan-10 12:40:00,520.1471501202134
2009-Jan-10 12:50:00,522.6339834076549
2009-Jan-10 13:00:00,523.8408260374833
2009-Jan-10 13:10:00,353.53799825739964
2009-Jan-10 13:20:00,360.89905791989315
2009-Jan-10 13:30:00,358.28956803532424
2009-Jan-10 13:40:00,359.56684403571234
2009-Jan-10 13:50:00,359.56002051251363
2009-Jan-10 14:00:00,358.9032009171904
2009-Jan-10 14:10:00,360.70320536390363
2009-Jan-10 14:20:00,410.41766285438956
2009-Jan-10 14:30:00,415.598931983491
2009-Jan-10 14:40:00,458.3808156485106
2009-Jan-10 14:50:00,466.6566045921219
2009-Jan-10 15:00:00,471.65294643001704
2009-Jan-10 15:10:00,479.77976949176934
2009-Jan-10 15:20:00,486.6572888964591
2009-Jan-10 15:30:00,492.8700604436575
2009-Jan-10 15:40:00,497.85660737492265
2009-Jan-10 15:50:00,502.8473144814369
2009-Jan-10 16:00:00,506.62548810372783
2009-Jan-10 16:10:00,507.6660025669411
2009-Jan-10 16:20:00,510.2058875400436
2009-Jan-10 16:30:00,507.7631400185238
2009-Jan-10 16:40:00,509.0050424230592
2009-Jan-10 16:50:00,506.6196849150534
2009-Jan-10 17:00:00,505.30113432564553
2009-Jan-10 17:10:00,744.3592079130898
2009-Jan-10 17:20:00,730.7611627776554
2009-Jan-10 17:30:00,737.5672732227091
2009-Jan-10 17:40:00,736.2439947832037
2009-Jan-10 17:50:00,738.4966663325256
2009-Jan-10 18:00:00,739.5898152682819
2009-Jan-10 18:10:00,1077.922317233546
2009-Jan-10 18:20:00,1061.0646539073978
2009-Jan-10 18:30:00,1066.5513025378818
2009-Jan-10 18:40:00,1066.4839842429542
2009-Jan-10 18:50:00,1064.6193926531914
2009-Jan-10 19:00:00,1068.2371769044005
2009-Jan-10 19:10:00,1070.2408705466007
2009-Jan-10 19:20:00,1071.8975347002047
2009-Jan-10 19:30:00,1077.3251902051738
2009-Jan-10 19:40:00,1077.2890745677416
2009-Jan-10 19:50:00,1084.7032074882004
2009-Jan-10 20:00:00,1084.6626616322633
2009-Jan-10 20:10:00,1377.042629096089
2009-Jan-10 20:20:00,1361.8939188593572
2009-Jan-10 20:30:00,1367.660485854872
2009-Jan-10 20:40:00,1364.6235571985844
2009-Jan-10 20:50:00,1366.180411742951
2009-Jan-10 21:00:00,1366.3427358769254
2009-Jan-10 21:10:00,1367.8462462942957
2009-Jan-10 21:20:00,1367.8223565484122
2009-Jan-10 21:30:00,1371.1848795481578
2009-Jan-10 21:40:00,1369.2815430015507
2009-Jan-10 21:50:00,1373.7829655949083
2009-Jan-10 22:00:00,1373.7770184538924
2009-Jan-10 22:10:00,0.0
2009-Jan-10 22:20:00,0.0
2009-Jan-10 22:30:00,0.0
2009-Jan-10 22:40:00,0.0
2009-Jan-10 22:50:00,244.35443798854075
2009-Jan-10 23:00:00,631.5168534633364
2009-Jan-10 23:10:00,858.6391784554128
2009-Jan-10 23:20:00,783.6630568430252
2009-Jan-10 23:30:00,887.635367862773
2009-Jan-10 23:40:00,927.352961607985
2009-Jan-10 23:50:00,973.1117096660889
2009-Jan-11 00:00:00,1014.5538580915222
2009-Jan-11 00:10:00,1064.2684263497445
2009-Jan-11 00:20:00,1089.274307971247
2009-Jan-11 00:30:00,1115.8756619265193
2009-Jan-11 00:40:00,1133.2170605948722
2009-Jan-11 00:50:00,1154.6742596863294
2009-Jan-11 01:00:00,1169.6117539124932
2009-Jan-11 01:10:00,1182.201297425068
2009-Jan-11 01:20:00,1196.7249423737417
2009-Jan-11 01:30:00,1207.1208650839487
2009-Jan-11 01:40:00,1217.3078035367635
2009-Jan-11 01:50:00,1225.4849820949623
2009-Jan-11 02:00:00,1233.517757954275
2009-Jan-11 02:10:00,1233.5219165164945
2009-Jan-11 02:20:00,1231.9112322027108
2009-Jan-11 02:30:00,1230.050014118142
2009-Jan-11 02:40:00,1226.1974023836913
2009-Jan-11 02:50:00,1224.4474829285823
2009-Jan-11 03:00:00,1218.492574207355
2009-Jan-11 03:10:00,1220.7843120765044
2009-Jan-11 03:20:00,1220.8836456269187
2009-Jan-11 03:30:00,1218.812086265495
2009-Jan-11 03:40:00,1218.9142553796746
2009-Jan-11 03:50:00,1219.0062871399111
2009-Jan-11 04:00:00,1219.0826781737833
2009-Jan-11 04:10:00,1217.2329629333126
2009-Jan-11 04:20:00,1221.3548975921208
2009-Jan-11 04:30:00,1219.2513967168159
2009-Jan-11 04:40:00,1221.2963168358299
2009-Jan-11 04:50:00,1221.3462626018882
2009-Jan-11 05:00:00,1221.3984490062003
2009-Jan-11 05:10:00,1183.2025072603105
2009-Jan-11 05:20:00,1183.340019409538
2009-Jan-11 05:30:00,1179.421869536599
2009-Jan-11 05:40:00,1177.3524966421062
2009-Jan-11 05:50:00,1173.3370960324532
2009-Jan-11 06:00:00,1171.1103468258502
2009-Jan-11 06:10:00,2720.0338788184213
2009-Jan-11 06:20:00,2560.7393756217116
2009-Jan-11 06:30:00,2543.740281844154
2009-Jan-11 06:40:00,2517.3455237087283
2009-Jan-11 06:50:00,2533.194649824011
2009-Jan-11 07:00:00,2457.435324896594
2009-Jan-11 07:10:00,2318.6033952328053
2009-Jan-11 07:20:00,1715.5654048483198
2009-Jan-11 07:30:00,1849.768747882383
2009-Jan-11 07:40:00,1709.6034076500373
2009-Jan-11 07:50:00,1674.5317550017903
2009-Jan-11 08:00:00,1624.2948979707774
2009-Jan-11 08:10:00,722.6257358538686
2009-Jan-11 08:20:00,748.0716888843617
2009-Jan-11 08:30:00,775.7887582480073
2009-Jan-11 08:40:00,774.4486424756536
2009-Jan-11 08:50:00,766.6592135585842
2009-Jan-11 09:00:00,756.6148378774631
2009-Jan-11 09:10:00,750.0190960938012
2009-Jan-11 09:20:00,741.0520300913995
2009-Jan-11 09:30:00,733.1684972407339
2009-Jan-11 09:40:00,671.2846017730147
2009-Jan-11 09:50:00,657.64055926568
2009-Jan-11 10:00:00,649.4589040106466
2009-Jan-11 10:10:00,635.3196542394621
2009-Jan-11 10:20:00,623.6014567063788
2009-Jan-11 10:30:00,613.979294814517
2009-Jan-11 10:40:00,602.1449469488249
2009-Jan-11 10:50:00,593.7348126479717
2009-Jan-11 11:00:00,584.1321039602361
2009-Jan-11 11:10:00,575.616646938815
2009-Jan-11 11:20:00,567.2573934299255
2009-Jan-11 11:30:00,615.5392609022613
2009-Jan-11 11:40:00,616.248343450587
2009-Jan-11 11:50:00,611.5543386822942
2009-Jan-11 12:00:00,609.1464787927447
2009-Jan-11 12:10:00,777.2592559558633
2009-Jan-11 12:20:00,766.2615228377452
2009-Jan-11 12:30:00,766.2771034904831
2009-Jan-11 12:40:00,761.8143098496175
2009-Jan-11 12:50:00,758.5062188156163
2009-Jan-11 13:00:00,754.0525309961083
2009-Jan-11 13:10:00,581.7698171899003
2009-Jan-11 13:20:00,584.1564365005598
2009-Jan-11 13:30:00,578.0905614649158
2009-Jan-11 13:40:00,524.8892245972469
2009-Jan-11 13:50:00,517.2460534539554
2009-Jan-11 14:00:00,512.4771359196194
2009-Jan-11 14:10:00,506.173466463715
2009-Jan-11 14:20:00,503.71341211103504
2009-Jan-11 14:30:00,498.7221297030803
2009-Jan-11 14:40:00,497.39242819884396
2009-Jan-11 14:50:00,493.77262392790095
2009-Jan-11 15:00:00,492.39746434652835
2009-Jan-11 15:10:00,491.193111910503
2009-Jan-11 15:20:00,488.7322450021509
2009-Jan-11 15:30:00,489.3602432966661
2009-Jan-11 15:40:00,486.969161393053
2009-Jan-11 15:50:00,485.1500594285254
2009-Jan-11 16:00:00,483.9108952653162
2009-Jan-11 16:10:00,482.5410468188332
2009-Jan-11 16:20:00,482.51659808294073
2009-Jan-11 16:30:00,527.8132094979001
2009-Jan-11 16:40:00,533.3770884959079
2009-Jan-11 16:50:00,530.9127698563195
2009-Jan-11 17:00:00,532.133033742398
2009-Jan-11 17:10:00,767.9350639564658
2009-Jan-11 17:20:00,753.2878650333216
2009-Jan-11 17:30:00,756.587242233735
2009-Jan-11 17:40:00,753.2942519324157
2009-Jan-11 17:50:00,752.2133782679202
2009-Jan-11 18:00:00,749.9827174783854
2009-Jan-11 18:10:00,1081.6183725535898
2009-Jan-11 18:20:00,1055.4662107034655
2009-Jan-11 18:30:00,1057.1742795929383
2009-Jan-11 18:40:00,1044.3148428266538
2009-Jan-11 18:50:00,1038.658715663614
2009-Jan-11 19:00:00,1033.047222566144
2009-Jan-11 19:10:00,1027.286519098018
2009-Jan-11 19:20:00,1025.4743310075237
2009-Jan-11 19:30:00,1021.7324893393485
2009-Jan-11 19:40:00,1019.7987999988741
2009-Jan-11 19:50:00,1016.0626090323954
2009-Jan-11 20:00:00,1014.1711922001498
2009-Jan-11 20:10:00,1301.4497440484101
2009-Jan-11 20:20:00,1285.5022015401607
2009-Jan-11 20:30:00,1288.7735171994846
2009-Jan-11 20:40:00,1285.4643126883893
2009-Jan-11 20:50:00,1285.4654182302597
2009-Jan-11 21:00:00,1282.4084366800673
2009-Jan-11 21:10:00,1282.4517980196465
2009-Jan-11 21:20:00,1282.4432149520696
2009-Jan-11 21:30:00,1277.6125918339835
2009-Jan-11 21:40:00,1279.2392309385436
2009-Jan-11 21:50:00,1277.6305095608705
2009-Jan-11 22:00:00,1276.1703346466911
2009-Jan-11 22:10:00,0.0
2009-Jan-11 22:20:00,0.0
2009-Jan-11 22:30:00,0.0
2009-Jan-11 22:40:00,0.0
2009-Jan-11 22:50:00,0.0
2009-Jan-11 23:00:00,0.0
2009-Jan-11 23:10:00,277.69419369643174
2009-Jan-11 23:20:00,597.4736511317435
2009-Jan-11 23:30:00,466.9201453247172
2009-Jan-11 23:40:00,532.6171678421697
2009-Jan-11 23:50:00,560.0264369308743
2009-Jan-12 00:00:00,594.9270706770535
2009-Jan-12 00:10:00,637.4896329356501
2009-Jan-12 00:20:00,662.2749528933208
2009-Jan-12 00:30:00,718.4306139151411
2009-Jan-12 00:40:00,740.185538102912
2009-Jan-12 00:50:00,758.4751538682355
2009-Jan-12 01:00:00,773.9260511563452
2009-Jan-12 01:10:00,789.3115281182215
2009-Jan-12 01:20:00,800.8097422998139
2009-Jan-12 01:30:00,812.2993773573535
2009-Jan-12 01:40:00,822.3269512795471
2009-Jan-12 01:50:00,829.9154633946491
2009-Jan-12 02:00:00,837.3452060327896
2009-Jan-12 02:10:00,842.3763008619359
2009-Jan-12 02:20:00,847.3346471890413
2009-Jan-12 02:30:00,850.0172061648757
2009-Jan-12 02:40:00,852.5669032792939
2009-Jan-12 02:50:00,855.0102073871901
2009-Jan-12 03:00:00,857.5976349717447
2009-Jan-12 03:10:00,862.4407936648212
2009-Jan-12 03:20:00,866.142270204115
2009-Jan-12 03:30:00,871.0549573346914
2009-Jan-12 03:40:00,874.714928385297
2009-Jan-12 03:50:00,878.405517446436
2009-Jan-12 04:00:00,881.9777569066187
2009-Jan-12 04:10:00,881.99695574803
2009-Jan-12 04:20:00,882.0403541881356
2009-Jan-12 04:30:00,882.0799498037596
2009-Jan-12 04:40:00,882.1200433066604
2009-Jan-12 04:50:00,882.1538722801312
2009-Jan-12 05:00:00,882.1862394967865
2009-Jan-12 05:10:00,850.7937293024986
2009-Jan-12 05:20:00,858.230509842571
2009-Jan-12 05:30:00,858.2401544563243
2009-Jan-12 05:40:00,863.0557982018847
2009-Jan-12 05:50:00,866.7321639030747
2009-Jan-12 06:00:00,867.9136868563006
2009-Jan-12 06:10:00,2711.27723963675
2009-Jan-12 06:20:00,2605.275098317255
2009-Jan-12 06:30:00,2487.63308895757
2009-Jan-12 06:40:00,2483.3441197010543
2009-Jan-12 06:50:00,2160.3876629665574
2009-Jan-12 07:00:00,1799.2679840065182
2009-Jan-12 07:10:00,1811.3554959682012
2009-Jan-12 07:20:00,1681.6365173384766
2009-Jan-12 07:30:00,1603.4066536667242
2009-Jan-12 07:40:00,1511.478360676141
2009-Jan-12 07:50:00,1468.3458098204708
2009-Jan-12 08:00:00,1432.3510342285867
2009-Jan-12 08:10:00,529.6768279800914
2009-Jan-12 08:20:00,558.6839160630012
2009-Jan-12 08:30:00,528.2286142264743
2009-Jan-12 08:40:00,524.9357165167107
2009-Jan-12 08:50:00,514.4202404614174
2009-Jan-12 09:00:00,504.4815221010713
2009-Jan-12 09:10:00,495.7697414750838
2009-Jan-12 09:20:00,484.53756671473155
2009-Jan-12 09:30:00,475.1163671602832
2009-Jan-12 09:40:00,465.74109524788787
2009-Jan-12 09:50:00,456.8608656759509
2009-Jan-12 10:00:00,447.3835367160332
2009-Jan-12 10:10:00,439.73421584658814
2009-Jan-12 10:20:00,431.45392292364215
2009-Jan-12 10:30:00,424.4618610990162
2009-Jan-12 10:40:00,417.3404435146285
2009-Jan-12 10:50:00,411.6679826601137
2009-Jan-12 11:00:00,405.27030212363763
2009-Jan-12 11:10:00,399.4956035697419
2009-Jan-12 11:20:00,393.750806203778
2009-Jan-12 11:30:00,388.61042108214804
2009-Jan-12 11:40:00,384.1441070129039
2009-Jan-12 11:50:00,378.89251131112746
2009-Jan-12 12:00:00,375.70032989559445
2009-Jan-12 12:10:00,542.4050906950606
2009-Jan-12 12:20:00,531.8180374350611
2009-Jan-12 12:30:00,471.3818354061912
2009-Jan-12 12:40:00,520.6095114570227
2009-Jan-12 12:50:00,522.6610614138643
2009-Jan-12 13:00:00,518.8295524061726
2009-Jan-12 13:10:00,350.8261445421463
2009-Jan-12 13:20:00,359.10982472436115
2009-Jan-12 13:30:00,410.26712064678156
2009-Jan-12 13:40:00,421.13999656483253
2009-Jan-12 13:50:00,425.62994545467495
2009-Jan-12 14:00:00,431.9871460368223
2009-Jan-12 14:10:00,437.060652137745
2009-Jan-12 14:20:00,441.48732338710107
2009-Jan-12 14:30:00,444.67202335996444
2009-Jan-12 14:40:00,449.1057557597154
2009-Jan-12 14:50:00,453.5273401433001
2009-Jan-12 15:00:00,456.65446751287215
2009-Jan-12 15:10:00,457.280888947383
2009-Jan-12 15:20:00,456.65540430730596
2009-Jan-12 15:30:00,457.859001636969
2009-Jan-12 15:40:00,407.9424633934187
2009-Jan-12 15:50:00,402.0200242309377
2009-Jan-12 16:00:00,398.2006542132079
2009-Jan-12 16:10:00,395.7775033159168
2009-Jan-12 16:20:00,393.25012832011555
2009-Jan-12 16:30:00,390.6485878977335
2009-Jan-12 16:40:00,388.1036648116237
2009-Jan-12 16:50:00,385.52254120676906
2009-Jan-12 17:00:00,383.59445208592405
2009-Jan-12 17:10:00,618.3193888451037
2009-Jan-12 17:20:00,601.4268475690748
2009-Jan-12 17:30:00,605.0028326339369
2009-Jan-12 17:40:00,597.7230312424824
2009-Jan-12 17:50:00,597.7164623888922
2009-Jan-12 18:00:00,594.1191917385494
2009-Jan-12 18:10:00,930.1113289490618
2009-Jan-12 18:20:00,905.6633238846491
2009-Jan-12 18:30:00,909.7413935427317
2009-Jan-12 18:40:00,902.4885499651542
2009-Jan-12 18:50:00,899.3387437884246
2009-Jan-12 19:00:00,895.2466198627892
2009-Jan-12 19:10:00,893.2236673319933
2009-Jan-12 19:20:00,893.2146774010715
2009-Jan-12 19:30:00,891.1702126219335
2009-Jan-12 19:40:00,889.1322513562511
2009-Jan-12 19:50:00,890.1468657270838
2009-Jan-12 20:00:00,888.0575426423957
2009-Jan-12 20:10:00,1176.2372922377626
2009-Jan-12 20:20:00,1160.5207032541198
2009-Jan-12 20:30:00,1165.7299371116105
2009-Jan-12 20:40:00,1162.2070078334182
2009-Jan-12 20:50:00,1160.4900646280187
2009-Jan-12 21:00:00,1162.1870117732685
2009-Jan-12 21:10:00,1158.645018647367
2009-Jan-12 21:20:00,1156.718036972398
2009-Jan-12 21:30:00,1155.140140255905
2009-Jan-12 21:40:00,1153.401794443828
2009-Jan-12 21:50:00,1149.9755736930322
2009-Jan-12 22:00:00,1149.989761606336
2009-Jan-12 22:10:00,0.0
2009-Jan-12 22:20:00,0.0
2009-Jan-12 22:30:00,0.0
2009-Jan-12 22:40:00,0.0
2009-Jan-12 22:50:00,0.0
2009-Jan-12 23:00:00,0.0
2009-Jan-12 23:10:00,271.0248493135139
2009-Jan-12 23:20:00,629.3792288766275
2009-Jan-12 23:30:00,316.1352674211503
2009-Jan-12 23:40:00,450.4917938405756
2009-Jan-12 23:50:00,482.9592492335241
2009-Jan-13 00:00:00,518.900727721093
2009-Jan-13 00:10:00,615.0462893198844
2009-Jan-13 00:20:00,652.8712107162935
2009-Jan-13 00:30:00,678.8242272740122
2009-Jan-13 00:40:00,708.3199581939317
2009-Jan-13 00:50:00,732.0115565579733
2009-Jan-13 01:00:00,754.0360000942303
2009-Jan-13 01:10:00,777.1900986859828
2009-Jan-13 01:20:00,797.5664891483086
2009-Jan-13 01:30:00,817.6850104846827
2009-Jan-13 01:40:00,835.1347252504629
2009-Jan-13 01:50:00,853.649733848895
2009-Jan-13 02:00:00,868.3926509300129
2009-Jan-13 02:10:00,878.2230253216945
2009-Jan-13 02:20:00,887.9985280078829
2009-Jan-13 02:30:00,895.288378063089
2009-Jan-13 02:40:00,904.9056073470251
2009-Jan-13 02:50:00,910.8322191521402
2009-Jan-13 03:00:00,919.1091392964814
2009-Jan-13 03:10:00,926.197939838429
2009-Jan-13 03:20:00,935.609544857149
2009-Jan-13 03:30:00,940.2602240520309
2009-Jan-13 03:40:00,949.638905432071
2009-Jan-13 03:50:00,956.5637731639329
2009-Jan-13 04:00:00,963.6415488507475
2009-Jan-13 04:10:00,970.6375531599234
2009-Jan-13 04:20:00,977.3974685566802
2009-Jan-13 04:30:00,984.326810936182
2009-Jan-13 04:40:00,991.1608356554437
2009-Jan-13 04:50:00,997.8605186262071
2009-Jan-13 05:00:00,1004.7920290165208
2009-Jan-13 05:10:00,1007.1966337812992
2009-Jan-13 05:20:00,1009.4066718841258
2009-Jan-13 05:30:00,1009.4089074008092
2009-Jan-13 05:40:00,1013.9009917314511
2009-Jan-13 05:50:00,1013.9066039927147
2009-Jan-13 06:00:00,1016.1421513993671
2009-Jan-13 06:10:00,2710.1864148057107
2009-Jan-13 06:20:00,2604.6914100150543
2009-Jan-13 06:30:00,2485.581501721813
2009-Jan-13 06:40:00,2481.7828176889752
2009-Jan-13 06:50:00,2144.931604652892
2009-Jan-13 07:00:00,1786.834058858602
2009-Jan-13 07:10:00,1978.2042459443053
2009-Jan-13 07:20:00,1834.9329077006548
2009-Jan-13 07:30:00,1754.034461444913
2009-Jan-13 07:40:00,1700.92297271884
2009-Jan-13 07:50:00,1656.2736306911327
2009-Jan-13 08:00:00,1624.0850452167667
2009-Jan-13 08:10:00,1169.6857637610174
2009-Jan-13 08:20:00,1172.472502362172
2009-Jan-13 08:30:00,1140.3279413552984
2009-Jan-13 08:40:00,1133.3355879876901
2009-Jan-13 08:50:00,1115.2878988679809
2009-Jan-13 09:00:00,1106.4855870943056
2009-Jan-13 09:10:00,1093.8387419511043
2009-Jan-13 09:20:00,1082.7746958062276
2009-Jan-13 09:30:00,1073.6558396730984
2009-Jan-13 09:40:00,1062.5357632075304
2009-Jan-13 09:50:00,1055.0456218989193
2009-Jan-13 10:00:00,1043.8606659335446
2009-Jan-13 10:10:00,1036.3243111299623
2009-Jan-13 10:20:00,1028.763771616044
2009-Jan-13 10:30:00,1021.1133427595444
2009-Jan-13 10:40:00,1013.4628166679086
2009-Jan-13 10:50:00,1007.6597683375086
2009-Jan-13 11:00:00,1000.0121828102756
2009-Jan-13 11:10:00,996.1861894044117
2009-Jan-13 11:20:00,988.0477534232125
2009-Jan-13 11:30:00,984.2630229192932
2009-Jan-13 11:40:00,978.3524273632819
2009-Jan-13 11:50:00,974.4580491766714
2009-Jan-13 12:00:00,905.7283300782959
2009-Jan-13 12:10:00,896.437099651599
2009-Jan-13 12:20:00,878.1817940456388
2009-Jan-13 12:30:00,902.1218119806208
2009-Jan-13 12:40:00,1005.833764692105
2009-Jan-13 12:50:00,1009.0448841992885
2009-Jan-13 13:00:00,1014.7810504354906
2009-Jan-13 13:10:00,1016.6583573379584
2009-Jan-13 13:20:00,1022.3730255686929
2009-Jan-13 13:30:00,1024.290740560072
2009-Jan-13 13:40:00,977.2183962968335
2009-Jan-13 13:50:00,974.4716206054197
2009-Jan-13 14:00:00,976.4694337324405
2009-Jan-13 14:10:00,1389.4540505967127
2009-Jan-13 14:20:00,1368.5429531595344
2009-Jan-13 14:30:00,1374.4443348726936
2009-Jan-13 14:40:00,1374.5633985646068
