Zone Timestep,ZONE HVAC BASEBOARD RAD CONV WATER:Baseboard Total Heating Rate[W]
2009-Jan-09 04:20:00,2885.9951126668275
2009-Jan-09 04:30:00,2887.3022010880336
2009-Jan-09 04:40:00,2888.5814404329876
2009-Jan-09 04:50:00,2889.8759390645846
2009-Jan-09 05:00:00,2891.183231920243
2009-Jan-09 05:10:00,2892.269336269139
2009-Jan-09 05:20:00,2891.8855657303275
2009-Jan-09 05:30:00,2891.5089921824087
2009-Jan-09 05:40:00,2891.8903651455944
2009-Jan-09 05:50:00,2892.690030967275
2009-Jan-09 06:00:00,2893.475627788685
2009-Jan-09 06:10:00,2895.0878954641094
2009-Jan-09 06:20:00,2864.8318085581254
2009-Jan-09 06:30:00,2855.367304380764
2009-Jan-09 06:40:00,2849.6355719300996
2009-Jan-09 06:50:00,2850.8963599909284
2009-Jan-09 07:00:00,2852.3463527826702
2009-Jan-09 07:10:00,2852.0948317693187
2009-Jan-09 07:20:00,2845.2397628554454
2009-Jan-09 07:30:00,2841.3759546142946
2009-Jan-09 07:40:00,2843.1905685992274
2009-Jan-09 07:50:00,2847.4561795040877
2009-Jan-09 08:00:00,2851.349355959102
2009-Jan-09 08:10:00,2855.009916652303
2009-Jan-09 08:20:00,2797.0701000154145
2009-Jan-09 08:30:00,2774.9791696141397
2009-Jan-09 08:40:00,2768.4688376155027
2009-Jan-09 08:50:00,2767.1048692934473
2009-Jan-09 09:00:00,2764.599543165877
2009-Jan-09 09:10:00,2762.6092873290304
2009-Jan-09 09:20:00,2759.574567205246
2009-Jan-09 09:30:00,2756.513646534885
2009-Jan-09 09:40:00,2753.9389054584553
2009-Jan-09 09:50:00,2751.7976898231173
2009-Jan-09 10:00:00,2749.5608307145085
2009-Jan-09 10:10:00,2747.166554169361
2009-Jan-09 10:20:00,2744.549159367436
2009-Jan-09 10:30:00,2741.2313247029656
2009-Jan-09 10:40:00,2736.768557380294
2009-Jan-09 10:50:00,2731.8836698201517
2009-Jan-09 11:00:00,2726.8013943293977
2009-Jan-09 11:10:00,2721.3327634197603
2009-Jan-09 11:20:00,2718.316519647919
2009-Jan-09 11:30:00,2717.454464331225
2009-Jan-09 11:40:00,2717.3769830332376
2009-Jan-09 11:50:00,2716.9927212106313
2009-Jan-09 12:00:00,2716.4206837283427
2009-Jan-09 12:10:00,2715.8737987438562
2009-Jan-09 12:20:00,2719.466066509234
2009-Jan-09 12:30:00,2721.3611772472277
2009-Jan-09 12:40:00,2722.3129806998713
2009-Jan-09 12:50:00,2722.0797584144993
2009-Jan-09 13:00:00,2721.0655893437392
2009-Jan-09 13:10:00,2720.6803624728236
2009-Jan-09 13:20:00,2717.5397823190315
2009-Jan-09 13:30:00,2712.8928532845625
2009-Jan-09 13:40:00,2710.377309789509
2009-Jan-09 13:50:00,2709.8251375726763
2009-Jan-09 14:00:00,2709.541497536849
2009-Jan-09 14:10:00,2708.9311094142704
2009-Jan-09 14:20:00,2708.0275540417365
2009-Jan-09 14:30:00,2707.1510855799406
2009-Jan-09 14:40:00,2706.4566299874914
2009-Jan-09 14:50:00,2705.761569798071
2009-Jan-09 15:00:00,2705.183662825815
2009-Jan-09 15:10:00,2704.554557778615
2009-Jan-09 15:20:00,2704.5991487000697
2009-Jan-09 15:30:00,2704.8177733318166
2009-Jan-09 15:40:00,2706.60940571628
2009-Jan-09 15:50:00,2708.2076862027334
2009-Jan-09 16:00:00,2709.2931855103884
2009-Jan-09 16:10:00,2710.1178729019152
2009-Jan-09 16:20:00,2711.5434408919837
2009-Jan-09 16:30:00,2713.383910565988
2009-Jan-09 16:40:00,2715.089297026614
2009-Jan-09 16:50:00,2717.0993207018946
2009-Jan-09 17:00:00,2720.217311637436
2009-Jan-09 17:10:00,2722.763600081601
2009-Jan-09 17:20:00,2736.8487724969937
2009-Jan-09 17:30:00,2751.5997275051245
2009-Jan-09 17:40:00,2756.0981731932507
2009-Jan-09 17:50:00,2755.9875162491476
2009-Jan-09 18:00:00,2756.059167312028
2009-Jan-09 18:10:00,2757.660481381425
2009-Jan-09 18:20:00,2776.098472581206
2009-Jan-09 18:30:00,2790.267458994782
2009-Jan-09 18:40:00,2794.236966039866
2009-Jan-09 18:50:00,2793.2363676334307
2009-Jan-09 19:00:00,2792.4934250459473
2009-Jan-09 19:10:00,2793.243918621451
2009-Jan-09 19:20:00,2795.626347091051
2009-Jan-09 19:30:00,2798.6354700950537
2009-Jan-09 19:40:00,2801.5438167634293
2009-Jan-09 19:50:00,2804.243201776299
2009-Jan-09 20:00:00,2806.878159120457
2009-Jan-09 20:10:00,2809.4364737217375
2009-Jan-09 20:20:00,2823.1703989959224
2009-Jan-09 20:30:00,2833.5731142239765
2009-Jan-09 20:40:00,2836.1875291932515
2009-Jan-09 20:50:00,2835.1106109924676
2009-Jan-09 21:00:00,2834.2730289859423
2009-Jan-09 21:10:00,2834.612393935189
2009-Jan-09 21:20:00,2834.536961207538
2009-Jan-09 21:30:00,2833.690101370037
2009-Jan-09 21:40:00,2832.432522699261
2009-Jan-09 21:50:00,2831.1391095949525
2009-Jan-09 22:00:00,2829.8858266134403
2009-Jan-09 22:10:00,2828.435357521136
2009-Jan-09 22:20:00,2858.946009365805
2009-Jan-09 22:30:00,2885.7275611607224
2009-Jan-09 22:40:00,2888.879628424954
2009-Jan-09 22:50:00,2885.2979690928423
2009-Jan-09 23:00:00,2883.069276589348
2009-Jan-09 23:10:00,2883.8250578989528
2009-Jan-09 23:20:00,2887.38046425456
2009-Jan-09 23:30:00,2890.7003787124845
2009-Jan-09 23:40:00,2892.8082522541567
2009-Jan-09 23:50:00,2894.3293962212274
2009-Jan-10 00:00:00,2895.896695047529
2009-Jan-10 00:10:00,2897.3891898099832
2009-Jan-10 00:20:00,2897.8186714961485
2009-Jan-10 00:30:00,2896.1025617738883
2009-Jan-10 00:40:00,2893.4361430073195
2009-Jan-10 00:50:00,2890.6811358009254
2009-Jan-10 01:00:00,2888.026208998722
2009-Jan-10 01:10:00,2885.3854849989616
2009-Jan-10 01:20:00,2885.4569901719656
2009-Jan-10 01:30:00,2887.823666384525
2009-Jan-10 01:40:00,2890.744399020358
2009-Jan-10 01:50:00,2893.3638250752983
2009-Jan-10 02:00:00,2895.720185047603
2009-Jan-10 02:10:00,2898.065606255927
2009-Jan-10 02:20:00,2900.138264950768
2009-Jan-10 02:30:00,2901.976895940036
2009-Jan-10 02:40:00,2903.752838636343
2009-Jan-10 02:50:00,2905.5605014402813
2009-Jan-10 03:00:00,2907.400246822866
2009-Jan-10 03:10:00,2909.16583583033
2009-Jan-10 03:20:00,2909.4521270381456
2009-Jan-10 03:30:00,2908.470520549898
2009-Jan-10 03:40:00,2907.170994535201
2009-Jan-10 03:50:00,2905.9899572591603
2009-Jan-10 04:00:00,2904.9035021324057
2009-Jan-10 04:10:00,2903.875947500559
2009-Jan-10 04:20:00,2903.3754482704926
2009-Jan-10 04:30:00,2903.403152224507
2009-Jan-10 04:40:00,2903.565122976332
2009-Jan-10 04:50:00,2903.6558731088776
2009-Jan-10 05:00:00,2903.681181001859
2009-Jan-10 05:10:00,2903.7746592076264
2009-Jan-10 05:20:00,2902.762971912075
2009-Jan-10 05:30:00,2902.28694338994
2009-Jan-10 05:40:00,2902.7257469102815
2009-Jan-10 05:50:00,2903.5525396735547
2009-Jan-10 06:00:00,2904.3289375294576
2009-Jan-10 06:10:00,2905.886357490748
2009-Jan-10 06:20:00,2872.4227843683584
2009-Jan-10 06:30:00,2860.932411782359
2009-Jan-10 06:40:00,2853.0472931203767
2009-Jan-10 06:50:00,2853.5192715981475
2009-Jan-10 07:00:00,2854.424468078112
2009-Jan-10 07:10:00,2853.960728343618
2009-Jan-10 07:20:00,2845.7717259656697
2009-Jan-10 07:30:00,2840.276887010302
2009-Jan-10 07:40:00,2840.891539251593
2009-Jan-10 07:50:00,2844.38004711162
2009-Jan-10 08:00:00,2847.52333781485
2009-Jan-10 08:10:00,2849.6985006505174
2009-Jan-10 08:20:00,2800.71869315821
2009-Jan-10 08:30:00,2775.74748775485
2009-Jan-10 08:40:00,2768.7173984311853
2009-Jan-10 08:50:00,2769.696082668137
2009-Jan-10 09:00:00,2770.4011731110845
2009-Jan-10 09:10:00,2768.665679828698
2009-Jan-10 09:20:00,2765.38484485764
2009-Jan-10 09:30:00,2761.3763168702476
2009-Jan-10 09:40:00,2757.1071415648057
2009-Jan-10 09:50:00,2752.9042268269372
2009-Jan-10 10:00:00,2749.225899246229
2009-Jan-10 10:10:00,2742.312444319215
2009-Jan-10 10:20:00,2736.867399220715
2009-Jan-10 10:30:00,2734.708420246333
2009-Jan-10 10:40:00,2733.776023316679
2009-Jan-10 10:50:00,2732.593336622088
2009-Jan-10 11:00:00,2731.1618651260355
2009-Jan-10 11:10:00,2729.780447155171
2009-Jan-10 11:20:00,2728.281837786203
2009-Jan-10 11:30:00,2726.685126811758
2009-Jan-10 11:40:00,2724.6558072256967
2009-Jan-10 11:50:00,2724.335953740687
2009-Jan-10 12:00:00,2723.699520171203
2009-Jan-10 12:10:00,2723.0568240432526
2009-Jan-10 12:20:00,2727.466554630012
2009-Jan-10 12:30:00,2741.3536636246026
2009-Jan-10 12:40:00,2746.2375597232417
2009-Jan-10 12:50:00,2746.4422885588474
2009-Jan-10 13:00:00,2746.41698956942
2009-Jan-10 13:10:00,2747.3927348440216
2009-Jan-10 13:20:00,2739.7434648175263
2009-Jan-10 13:30:00,2731.9744710467107
2009-Jan-10 13:40:00,2731.204907420442
2009-Jan-10 13:50:00,2735.4079982311805
2009-Jan-10 14:00:00,2738.874598248386
2009-Jan-10 14:10:00,2741.1874130849355
2009-Jan-10 14:20:00,2739.9665008796756
2009-Jan-10 14:30:00,2738.921839923486
2009-Jan-10 14:40:00,2737.058455124297
2009-Jan-10 14:50:00,2736.1943934810965
2009-Jan-10 15:00:00,2734.4571905726543
2009-Jan-10 15:10:00,2730.926390579927
2009-Jan-10 15:20:00,2729.8409505029294
2009-Jan-10 15:30:00,2731.5176086722213
2009-Jan-10 15:40:00,2734.602723851602
2009-Jan-10 15:50:00,2736.840933340085
2009-Jan-10 16:00:00,2738.4741899175237
2009-Jan-10 16:10:00,2739.861677681934
2009-Jan-10 16:20:00,2738.3276020017033
2009-Jan-10 16:30:00,2733.6064362988664
2009-Jan-10 16:40:00,2731.8061770995173
2009-Jan-10 16:50:00,2729.1914071091423
2009-Jan-10 17:00:00,2727.762413358498
2009-Jan-10 17:10:00,2724.7959450614
2009-Jan-10 17:20:00,2734.567483346622
2009-Jan-10 17:30:00,2753.300887292052
2009-Jan-10 17:40:00,2761.348565903745
2009-Jan-10 17:50:00,2763.6086961606775
2009-Jan-10 18:00:00,2765.2884864942293
2009-Jan-10 18:10:00,2768.2118967849547
2009-Jan-10 18:20:00,2787.6450132252376
2009-Jan-10 18:30:00,2803.104424933299
2009-Jan-10 18:40:00,2808.506572875039
2009-Jan-10 18:50:00,2808.8495906141675
2009-Jan-10 19:00:00,2809.3687572315257
2009-Jan-10 19:10:00,2811.4232750220126
2009-Jan-10 19:20:00,2815.3660252667287
2009-Jan-10 19:30:00,2820.1370900284446
2009-Jan-10 19:40:00,2824.7482385182607
2009-Jan-10 19:50:00,2829.1081822533015
2009-Jan-10 20:00:00,2833.422922240188
2009-Jan-10 20:10:00,2837.7553381844864
2009-Jan-10 20:20:00,2851.992002417098
2009-Jan-10 20:30:00,2862.4709717306514
2009-Jan-10 20:40:00,2865.2917309334644
2009-Jan-10 20:50:00,2864.4257398258956
2009-Jan-10 21:00:00,2863.819582376881
2009-Jan-10 21:10:00,2864.262960372176
2009-Jan-10 21:20:00,2866.053267191607
2009-Jan-10 21:30:00,2868.462779519304
2009-Jan-10 21:40:00,2870.8351665993346
2009-Jan-10 21:50:00,2873.013375842539
2009-Jan-10 22:00:00,2875.1074625239694
2009-Jan-10 22:10:00,2876.257650433935
2009-Jan-10 22:20:00,2908.0688098412934
2009-Jan-10 22:30:00,2941.7201469598986
2009-Jan-10 22:40:00,2946.4766957424517
2009-Jan-10 22:50:00,2944.0592768852384
2009-Jan-10 23:00:00,2943.016778731167
2009-Jan-10 23:10:00,2945.0656937746526
2009-Jan-10 23:20:00,2950.7544148936468
2009-Jan-10 23:30:00,2956.5927685684287
2009-Jan-10 23:40:00,2961.2880765808063
2009-Jan-10 23:50:00,2965.352063969743
2009-Jan-11 00:00:00,2969.44032415837
2009-Jan-11 00:10:00,2973.4965891142638
2009-Jan-11 00:20:00,2976.729731982355
2009-Jan-11 00:30:00,2978.1171703815035
2009-Jan-11 00:40:00,2978.689307365814
2009-Jan-11 00:50:00,2979.1882148459717
2009-Jan-11 01:00:00,2979.807491248916
2009-Jan-11 01:10:00,2980.5236666061246
2009-Jan-11 01:20:00,2981.3145345294633
2009-Jan-11 01:30:00,2982.2390062140794
2009-Jan-11 01:40:00,2983.1894651992434
2009-Jan-11 01:50:00,2984.0834100460056
2009-Jan-11 02:00:00,2984.8667344734286
2009-Jan-11 02:10:00,2985.4523262487583
2009-Jan-11 02:20:00,2984.808906502169
2009-Jan-11 02:30:00,2982.918354165839
2009-Jan-11 02:40:00,2980.671959828227
2009-Jan-11 02:50:00,2978.490459611802
2009-Jan-11 03:00:00,2976.37215814068
2009-Jan-11 03:10:00,2974.0823620266347
2009-Jan-11 03:20:00,2972.9869008880764
2009-Jan-11 03:30:00,2972.6246170667882
2009-Jan-11 03:40:00,2972.4505817065296
2009-Jan-11 03:50:00,2972.1461828552465
2009-Jan-11 04:00:00,2971.729873473188
2009-Jan-11 04:10:00,2971.2070090728407
2009-Jan-11 04:20:00,2970.4226188719294
2009-Jan-11 04:30:00,2969.356238771037
2009-Jan-11 04:40:00,2968.2106219144266
2009-Jan-11 04:50:00,2967.086077075356
2009-Jan-11 05:00:00,2965.982865728576
2009-Jan-11 05:10:00,2965.0301180485226
2009-Jan-11 05:20:00,2962.304642897102
2009-Jan-11 05:30:00,2959.557631439478
2009-Jan-11 05:40:00,2957.525291999028
2009-Jan-11 05:50:00,2955.9031995365954
2009-Jan-11 06:00:00,2954.2680087287636
2009-Jan-11 06:10:00,2953.4855522833086
2009-Jan-11 06:20:00,2920.392265695621
2009-Jan-11 06:30:00,2909.628741061632
2009-Jan-11 06:40:00,2901.589749332868
2009-Jan-11 06:50:00,2901.473596473079
2009-Jan-11 07:00:00,2902.056372391794
2009-Jan-11 07:10:00,2900.937185672466
2009-Jan-11 07:20:00,2890.2063502447354
2009-Jan-11 07:30:00,2879.734211489895
2009-Jan-11 07:40:00,2874.5013947531797
2009-Jan-11 07:50:00,2872.507218380053
2009-Jan-11 08:00:00,2870.61704581589
2009-Jan-11 08:10:00,2866.796113315423
2009-Jan-11 08:20:00,2816.441332321697
2009-Jan-11 08:30:00,2807.9494432224824
2009-Jan-11 08:40:00,2803.7209492827897
2009-Jan-11 08:50:00,2797.7909310324458
2009-Jan-11 09:00:00,2796.807482622422
2009-Jan-11 09:10:00,2793.0822373356045
2009-Jan-11 09:20:00,2788.1676065659644
2009-Jan-11 09:30:00,2776.913870930163
2009-Jan-11 09:40:00,2780.7721259852647
2009-Jan-11 09:50:00,2779.837926841905
2009-Jan-11 10:00:00,2778.1952565442843
2009-Jan-11 10:10:00,2777.465479122198
2009-Jan-11 10:20:00,2775.174783310535
2009-Jan-11 10:30:00,2771.201098509972
2009-Jan-11 10:40:00,2766.4136745083524
2009-Jan-11 10:50:00,2761.4600384284736
2009-Jan-11 11:00:00,2756.4903359287277
2009-Jan-11 11:10:00,2751.096873498066
2009-Jan-11 11:20:00,2746.7690499765686
2009-Jan-11 11:30:00,2743.821573375557
2009-Jan-11 11:40:00,2742.1144617777986
2009-Jan-11 11:50:00,2742.1185082658344
2009-Jan-11 12:00:00,2739.7065144368985
2009-Jan-11 12:10:00,2738.6186961197827
2009-Jan-11 12:20:00,2743.4780533069215
2009-Jan-11 12:30:00,2747.9605291855514
2009-Jan-11 12:40:00,2748.5952229884315
2009-Jan-11 12:50:00,2747.13887517295
2009-Jan-11 13:00:00,2745.3726989560746
2009-Jan-11 13:10:00,2744.1760048368405
2009-Jan-11 13:20:00,2733.4922959440482
2009-Jan-11 13:30:00,2739.372661531512
2009-Jan-11 13:40:00,2737.5888824119506
2009-Jan-11 13:50:00,2733.2452891909224
2009-Jan-11 14:00:00,2730.2571704143566
2009-Jan-11 14:10:00,2726.979049822403
2009-Jan-11 14:20:00,2724.080488238458
2009-Jan-11 14:30:00,2721.663061908019
2009-Jan-11 14:40:00,2719.393605112193
2009-Jan-11 14:50:00,2717.2984634313093
2009-Jan-11 15:00:00,2715.217510940165
2009-Jan-11 15:10:00,2713.2659964739823
2009-Jan-11 15:20:00,2711.2003469485758
2009-Jan-11 15:30:00,2709.047937273895
2009-Jan-11 15:40:00,2706.855934767393
2009-Jan-11 15:50:00,2704.6209246168128
2009-Jan-11 16:00:00,2702.372144184553
2009-Jan-11 16:10:00,2700.048906971231
2009-Jan-11 16:20:00,2697.6330399378407
2009-Jan-11 16:30:00,2694.9314011224515
2009-Jan-11 16:40:00,2694.0527328932726
2009-Jan-11 16:50:00,2692.410994339301
2009-Jan-11 17:00:00,2690.3421297493105
2009-Jan-11 17:10:00,2687.8129186560773
2009-Jan-11 17:20:00,2691.8495625331025
2009-Jan-11 17:30:00,2695.958175621131
2009-Jan-11 17:40:00,2697.629320317467
2009-Jan-11 17:50:00,2698.476983851693
2009-Jan-11 18:00:00,2699.0797210923465
2009-Jan-11 18:10:00,2699.4484237772963
2009-Jan-11 18:20:00,2699.209555784141
2009-Jan-11 18:30:00,2711.706245951095
2009-Jan-11 18:40:00,2716.08195414209
2009-Jan-11 18:50:00,2717.0730161282086
2009-Jan-11 19:00:00,2717.237530834461
2009-Jan-11 19:10:00,2717.9104222962246
2009-Jan-11 19:20:00,2717.8740434911433
2009-Jan-11 19:30:00,2716.742522864436
2009-Jan-11 19:40:00,2714.810184115653
2009-Jan-11 19:50:00,2712.5830091572907
2009-Jan-11 20:00:00,2710.1794561110855
2009-Jan-11 20:10:00,2707.5329745193562
2009-Jan-11 20:20:00,2718.8652007883634
2009-Jan-11 20:30:00,2727.2635059821296
2009-Jan-11 20:40:00,2734.2869578415484
2009-Jan-11 20:50:00,2738.139894607439
2009-Jan-11 21:00:00,2740.614809578791
2009-Jan-11 21:10:00,2742.770687672022
2009-Jan-11 21:20:00,2743.761423611807
2009-Jan-11 21:30:00,2745.2865241508525
2009-Jan-11 21:40:00,2746.644969249148
2009-Jan-11 21:50:00,2746.8163859590527
2009-Jan-11 22:00:00,2747.0334739801697
2009-Jan-11 22:10:00,2748.934181207672
2009-Jan-11 22:20:00,2786.9559012662858
2009-Jan-11 22:30:00,2816.892366600808
2009-Jan-11 22:40:00,2822.1710417199997
2009-Jan-11 22:50:00,2820.3911476889557
2009-Jan-11 23:00:00,2819.5931510479413
2009-Jan-11 23:10:00,2822.1001164297495
2009-Jan-11 23:20:00,2825.5951886596486
2009-Jan-11 23:30:00,2826.9114877732736
2009-Jan-11 23:40:00,2826.5983681066177
2009-Jan-11 23:50:00,2824.2262018659194
2009-Jan-12 00:00:00,2822.3767318893338
2009-Jan-12 00:10:00,2821.300467566342
2009-Jan-12 00:20:00,2820.589941345404
2009-Jan-12 00:30:00,2819.025754541029
2009-Jan-12 00:40:00,2817.95795618866
2009-Jan-12 00:50:00,2816.5132445944264
2009-Jan-12 01:00:00,2814.3904000113703
2009-Jan-12 01:10:00,2811.8009686068403
2009-Jan-12 01:20:00,2811.8784977160894
2009-Jan-12 01:30:00,2814.259119118987
2009-Jan-12 01:40:00,2817.207696947602
2009-Jan-12 01:50:00,2819.827010410059
2009-Jan-12 02:00:00,2822.137703425218
2009-Jan-12 02:10:00,2824.3973695925833
2009-Jan-12 02:20:00,2826.09326712407
2009-Jan-12 02:30:00,2827.3166186404314
2009-Jan-12 02:40:00,2828.4049103063044
2009-Jan-12 02:50:00,2829.5306731242877
2009-Jan-12 03:00:00,2830.6925028211904
2009-Jan-12 03:10:00,2831.884526486076
2009-Jan-12 03:20:00,2832.1676515643912
2009-Jan-12 03:30:00,2831.742527587166
2009-Jan-12 03:40:00,2831.1343269930567
2009-Jan-12 03:50:00,2830.6012448266974
2009-Jan-12 04:00:00,2830.1291238851863
2009-Jan-12 04:10:00,2829.604600511666
2009-Jan-12 04:20:00,2829.508700767419
2009-Jan-12 04:30:00,2829.7369936986724
2009-Jan-12 04:40:00,2830.041208777695
2009-Jan-12 04:50:00,2830.2956388570165
2009-Jan-12 05:00:00,2830.5048806018785
2009-Jan-12 05:10:00,2830.793734246132
2009-Jan-12 05:20:00,2829.0575788767064
2009-Jan-12 05:30:00,2827.255489427469
2009-Jan-12 05:40:00,2826.2930557474983
2009-Jan-12 05:50:00,2825.8354664209483
2009-Jan-12 06:00:00,2825.391738521057
2009-Jan-12 06:10:00,2824.7358350842915
2009-Jan-12 06:20:00,2801.0286807009193
2009-Jan-12 06:30:00,2777.1560253986904
2009-Jan-12 06:40:00,2774.164005615804
2009-Jan-12 06:50:00,2773.229807424489
2009-Jan-12 07:00:00,2780.494250264359
2009-Jan-12 07:10:00,2783.617200097895
2009-Jan-12 07:20:00,2771.7491510701752
2009-Jan-12 07:30:00,2767.9886211220955
2009-Jan-12 07:40:00,2767.0222557172524
2009-Jan-12 07:50:00,2766.944653758181
2009-Jan-12 08:00:00,2772.730313040096
2009-Jan-12 08:10:00,2774.017234008107
2009-Jan-12 08:20:00,2743.3283536175513
2009-Jan-12 08:30:00,2727.9017951433448
2009-Jan-12 08:40:00,2722.3051149186317
2009-Jan-12 08:50:00,2719.577538390611
2009-Jan-12 09:00:00,2715.858785195834
2009-Jan-12 09:10:00,2711.975904142292
2009-Jan-12 09:20:00,2709.0176875674697
2009-Jan-12 09:30:00,2706.930235599286
2009-Jan-12 09:40:00,2704.4728566304975
2009-Jan-12 09:50:00,2701.842959128919
2009-Jan-12 10:00:00,2699.156789259774
2009-Jan-12 10:10:00,2696.2805203892012
2009-Jan-12 10:20:00,2693.6907212819037
2009-Jan-12 10:30:00,2691.3603493003634
2009-Jan-12 10:40:00,2688.7439802588037
2009-Jan-12 10:50:00,2686.394799800995
2009-Jan-12 11:00:00,2683.954451887072
2009-Jan-12 11:10:00,2681.8667586803235
2009-Jan-12 11:20:00,2679.2954652907024
2009-Jan-12 11:30:00,2676.0725880415125
2009-Jan-12 11:40:00,2668.030284305721
2009-Jan-12 11:50:00,2670.2064571677142
2009-Jan-12 12:00:00,2670.6152552610115
2009-Jan-12 12:10:00,2670.2339530597988
2009-Jan-12 12:20:00,2675.7749042769865
2009-Jan-12 12:30:00,2679.6566738039055
2009-Jan-12 12:40:00,2676.501522826943
2009-Jan-12 12:50:00,2673.4762102216487
2009-Jan-12 13:00:00,2671.035862508786
2009-Jan-12 13:10:00,2668.5242531897343
2009-Jan-12 13:20:00,2667.1321947254933
2009-Jan-12 13:30:00,2668.0261846122576
2009-Jan-12 13:40:00,2668.9394199491253
2009-Jan-12 13:50:00,2666.658023978034
2009-Jan-12 14:00:00,2661.8774631019583
2009-Jan-12 14:10:00,2665.549136301707
2009-Jan-12 14:20:00,2667.3136509368037
2009-Jan-12 14:30:00,2668.3884135390235
2009-Jan-12 14:40:00,2669.433723719105
2009-Jan-12 14:50:00,2670.5520629423204
2009-Jan-12 15:00:00,2671.7090907166953
2009-Jan-12 15:10:00,2672.7424873002783
2009-Jan-12 15:20:00,2671.0570007070755
2009-Jan-12 15:30:00,2665.485436267501
2009-Jan-12 15:40:00,2671.5514782066307
2009-Jan-12 15:50:00,2670.477939118359
2009-Jan-12 16:00:00,2669.1087795697313
2009-Jan-12 16:10:00,2666.5689799590473
2009-Jan-12 16:20:00,2664.3584846269337
2009-Jan-12 16:30:00,2662.2645276757657
2009-Jan-12 16:40:00,2660.186635763138
2009-Jan-12 16:50:00,2658.002989348325
2009-Jan-12 17:00:00,2655.733150226809
2009-Jan-12 17:10:00,2653.393091995412
2009-Jan-12 17:20:00,2656.6055500648067
2009-Jan-12 17:30:00,2658.8979003517793
2009-Jan-12 17:40:00,2658.682720351364
2009-Jan-12 17:50:00,2658.8718822528867
2009-Jan-12 18:00:00,2659.1189892109987
2009-Jan-12 18:10:00,2658.9833528126487
2009-Jan-12 18:20:00,2662.03295738908
2009-Jan-12 18:30:00,2672.043849354714
2009-Jan-12 18:40:00,2674.8891771242165
2009-Jan-12 18:50:00,2673.6361282515973
2009-Jan-12 19:00:00,2671.1360745990846
2009-Jan-12 19:10:00,2669.1409458700236
2009-Jan-12 19:20:00,2669.3635906995314
2009-Jan-12 19:30:00,2671.2228216939093
2009-Jan-12 19:40:00,2673.2459085315177
2009-Jan-12 19:50:00,2674.9478315441224
2009-Jan-12 20:00:00,2676.4249168501324
2009-Jan-12 20:10:00,2677.793013223083
2009-Jan-12 20:20:00,2687.1234005562783
2009-Jan-12 20:30:00,2697.709762701657
2009-Jan-12 20:40:00,2702.3030077003486
2009-Jan-12 20:50:00,2706.805582118041
2009-Jan-12 21:00:00,2708.3577605946607
2009-Jan-12 21:10:00,2711.861371455274
2009-Jan-12 21:20:00,2708.205500037574
2009-Jan-12 21:30:00,2709.782549400648
2009-Jan-12 21:40:00,2707.068638510165
2009-Jan-12 21:50:00,2703.4309720861897
2009-Jan-12 22:00:00,2702.6148251941777
2009-Jan-12 22:10:00,2702.577595499759
2009-Jan-12 22:20:00,2730.655938474137
2009-Jan-12 22:30:00,2762.5213938669435
2009-Jan-12 22:40:00,2766.9253909223416
2009-Jan-12 22:50:00,2762.671606616624
2009-Jan-12 23:00:00,2758.581576922571
2009-Jan-12 23:10:00,2758.4064838121167
2009-Jan-12 23:20:00,2762.6344301201
2009-Jan-12 23:30:00,2767.081909778888
2009-Jan-12 23:40:00,2769.9630125709023
2009-Jan-12 23:50:00,2771.897478514518
2009-Jan-13 00:00:00,2773.794224328375
2009-Jan-13 00:10:00,2775.7637197053446
2009-Jan-13 00:20:00,2781.658955760013
2009-Jan-13 00:30:00,2787.469469306446
2009-Jan-13 00:40:00,2791.4575912660594
2009-Jan-13 00:50:00,2794.3499792856455
2009-Jan-13 01:00:00,2797.183061703411
2009-Jan-13 01:10:00,2800.299700654078
2009-Jan-13 01:20:00,2805.253695691244
2009-Jan-13 01:30:00,2811.571044039804
2009-Jan-13 01:40:00,2818.158083978579
2009-Jan-13 01:50:00,2824.5159208722184
2009-Jan-13 02:00:00,2830.694077324778
2009-Jan-13 02:10:00,2836.9566866875957
2009-Jan-13 02:20:00,2840.0188624881403
2009-Jan-13 02:30:00,2840.35354311088
2009-Jan-13 02:40:00,2840.081361045722
2009-Jan-13 02:50:00,2840.0501743055715
2009-Jan-13 03:00:00,2840.26293769453
2009-Jan-13 03:10:00,2840.2874121561094
2009-Jan-13 03:20:00,2841.65375815067
2009-Jan-13 03:30:00,2844.0200952502573
2009-Jan-13 03:40:00,2846.642166708394
2009-Jan-13 03:50:00,2849.13626042452
2009-Jan-13 04:00:00,2851.5102305744645
2009-Jan-13 04:10:00,2853.8768451861642
2009-Jan-13 04:20:00,2856.8007951638147
2009-Jan-13 04:30:00,2860.175827238293
2009-Jan-13 04:40:00,2863.6590105335445
2009-Jan-13 04:50:00,2867.087889328561
2009-Jan-13 05:00:00,2870.4710729855833
2009-Jan-13 05:10:00,2873.9401072854475
2009-Jan-13 05:20:00,2877.1408448879088
2009-Jan-13 05:30:00,2880.174975132683
2009-Jan-13 05:40:00,2883.1490187085196
2009-Jan-13 05:50:00,2886.1174671434774
2009-Jan-13 06:00:00,2889.077794288625
2009-Jan-13 06:10:00,2893.016082300892
2009-Jan-13 06:20:00,2859.0847324061
2009-Jan-13 06:30:00,2847.384067541837
2009-Jan-13 06:40:00,2840.5728271371845
2009-Jan-13 06:50:00,2841.5020658329986
