Time,THERMAL CO-WORKING:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL CO-WORKING::Des Sens Cool Load [W],THERMAL CO-WORKING:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL CO-WORKING::Des Cool Mass Flow [kg/s],THERMAL CORRIDOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL CORRIDOR::Des Sens Cool Load [W],THERMAL CORRIDOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL CORRIDOR::Des Cool Mass Flow [kg/s],THERMAL ELEVATOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ELEVATOR::Des Sens Cool Load [W],THERMAL ELEVATOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ELEVATOR::Des Cool Mass Flow [kg/s],THERMAL ENTRANCE:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ENTRANCE::Des Sens Cool Load [W],THERMAL ENTRANCE:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ENTRANCE::Des Cool Mass Flow [kg/s],THERMAL LAB NORTH::Des Heat Load [W],THERMAL LAB NORTH::Des Sens Cool Load [W],THERMAL LAB NORTH::Des Heat Mass Flow [kg/s],THERMAL LAB NORTH::Des Cool Mass Flow [kg/s],THERMAL LAB SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL LAB SOUTH::Des Sens Cool Load [W],THERMAL LAB SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL LAB SOUTH::Des Cool Mass Flow [kg/s],THERMAL MEETING ROOM NORTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL MEETING ROOM NORTH::Des Sens Cool Load [W],THERMAL MEETING ROOM NORTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL MEETING ROOM NORTH::Des Cool Mass Flow [kg/s],THERMAL MEETING ROOM SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL MEETING ROOM SOUTH::Des Sens Cool Load [W],THERMAL MEETING ROOM SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL MEETING ROOM SOUTH::Des Cool Mass Flow [kg/s],THERMAL NERD ROOM 1:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL NERD ROOM 1::Des Sens Cool Load [W],THERMAL NERD ROOM 1:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL NERD ROOM 1::Des Cool Mass Flow [kg/s],THERMAL NERD ROOM 2:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL NERD ROOM 2::Des Sens Cool Load [W],THERMAL NERD ROOM 2:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL NERD ROOM 2::Des Cool Mass Flow [kg/s],THERMAL RESTROOM M:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL RESTROOM M::Des Sens Cool Load [W],THERMAL RESTROOM M:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL RESTROOM M::Des Cool Mass Flow [kg/s],THERMAL RESTROOM W:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL RESTROOM W::Des Sens Cool Load [W],THERMAL RESTROOM W:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL RESTROOM W::Des Cool Mass Flow [kg/s],THERMAL SPACE 01:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL SPACE 01::Des Sens Cool Load [W],THERMAL SPACE 01:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL SPACE 01::Des Cool Mass Flow [kg/s],THERMAL STAIRWAY:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL STAIRWAY::Des Sens Cool Load [W],THERMAL STAIRWAY:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL STAIRWAY::Des Cool Mass Flow [kg/s]
09:00:00,1.644993E+04,0.000000E+00,8.490494E-01,0.000000E+00,1.451004E+04,0.000000E+00,7.489238E-01,0.000000E+00,1.425352E+04,0.000000E+00,7.356839E-01,0.000000E+00,1.731393E+04,0.000000E+00,8.936441E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592314E+04,0.000000E+00,8.218599E-01,0.000000E+00,1.495234E+04,0.000000E+00,7.717528E-01,0.000000E+00,1.494521E+04,0.000000E+00,7.713849E-01,0.000000E+00,1.475998E+04,0.000000E+00,7.618243E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608834E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361080E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488480E-01,0.000000E+00,1.482674E+04,0.000000E+00,7.652698E-01,0.000000E+00,1.463185E+04,0.000000E+00,7.552112E-01,0.000000E+00
09:10:00,1.644987E+04,0.000000E+00,8.490465E-01,0.000000E+00,1.451003E+04,0.000000E+00,7.489234E-01,0.000000E+00,1.425352E+04,0.000000E+00,7.356835E-01,0.000000E+00,1.731195E+04,0.000000E+00,8.935421E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592311E+04,0.000000E+00,8.218582E-01,0.000000E+00,1.495130E+04,0.000000E+00,7.716990E-01,0.000000E+00,1.494520E+04,0.000000E+00,7.713841E-01,0.000000E+00,1.475998E+04,0.000000E+00,7.618241E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608834E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361080E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488480E-01,0.000000E+00,1.482672E+04,0.000000E+00,7.652692E-01,0.000000E+00,1.463184E+04,0.000000E+00,7.552105E-01,0.000000E+00
09:20:00,1.644981E+04,0.000000E+00,8.490435E-01,0.000000E+00,1.451002E+04,0.000000E+00,7.489230E-01,0.000000E+00,1.425351E+04,0.000000E+00,7.356831E-01,0.000000E+00,1.731008E+04,0.000000E+00,8.934454E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592307E+04,0.000000E+00,8.218563E-01,0.000000E+00,1.495031E+04,0.000000E+00,7.716478E-01,0.000000E+00,1.494518E+04,0.000000E+00,7.713832E-01,0.000000E+00,1.475997E+04,0.000000E+00,7.618238E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608834E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361079E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488480E-01,0.000000E+00,1.482671E+04,0.000000E+00,7.652685E-01,0.000000E+00,1.463183E+04,0.000000E+00,7.552099E-01,0.000000E+00
09:30:00,1.644975E+04,0.000000E+00,8.490405E-01,0.000000E+00,1.451002E+04,0.000000E+00,7.489226E-01,0.000000E+00,1.425350E+04,0.000000E+00,7.356827E-01,0.000000E+00,1.730830E+04,0.000000E+00,8.933537E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592304E+04,0.000000E+00,8.218545E-01,0.000000E+00,1.494936E+04,0.000000E+00,7.715992E-01,0.000000E+00,1.494516E+04,0.000000E+00,7.713823E-01,0.000000E+00,1.475997E+04,0.000000E+00,7.618236E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608833E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361079E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488480E-01,0.000000E+00,1.482670E+04,0.000000E+00,7.652678E-01,0.000000E+00,1.463182E+04,0.000000E+00,7.552092E-01,0.000000E+00
09:40:00,1.644969E+04,0.000000E+00,8.490373E-01,0.000000E+00,1.451001E+04,0.000000E+00,7.489222E-01,0.000000E+00,1.425349E+04,0.000000E+00,7.356822E-01,0.000000E+00,1.730662E+04,0.000000E+00,8.932669E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592300E+04,0.000000E+00,8.218525E-01,0.000000E+00,1.494847E+04,0.000000E+00,7.715532E-01,0.000000E+00,1.494515E+04,0.000000E+00,7.713814E-01,0.000000E+00,1.475996E+04,0.000000E+00,7.618233E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608833E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361079E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488480E-01,0.000000E+00,1.482668E+04,0.000000E+00,7.652671E-01,0.000000E+00,1.463180E+04,0.000000E+00,7.552085E-01,0.000000E+00
09:50:00,1.644963E+04,0.000000E+00,8.490342E-01,0.000000E+00,1.451000E+04,0.000000E+00,7.489218E-01,0.000000E+00,1.425348E+04,0.000000E+00,7.356818E-01,0.000000E+00,1.730503E+04,0.000000E+00,8.931849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592296E+04,0.000000E+00,8.218506E-01,0.000000E+00,1.494763E+04,0.000000E+00,7.715096E-01,0.000000E+00,1.494513E+04,0.000000E+00,7.713805E-01,0.000000E+00,1.475996E+04,0.000000E+00,7.618231E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608833E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361079E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488479E-01,0.000000E+00,1.482667E+04,0.000000E+00,7.652664E-01,0.000000E+00,1.463179E+04,0.000000E+00,7.552078E-01,0.000000E+00
10:00:00,1.644957E+04,0.000000E+00,8.490310E-01,0.000000E+00,1.450999E+04,0.000000E+00,7.489214E-01,0.000000E+00,1.425347E+04,0.000000E+00,7.356813E-01,0.000000E+00,1.730353E+04,0.000000E+00,8.931075E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592292E+04,0.000000E+00,8.218486E-01,0.000000E+00,1.494683E+04,0.000000E+00,7.714684E-01,0.000000E+00,1.494511E+04,0.000000E+00,7.713796E-01,0.000000E+00,1.475995E+04,0.000000E+00,7.618228E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608833E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361078E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488479E-01,0.000000E+00,1.482665E+04,0.000000E+00,7.652656E-01,0.000000E+00,1.463177E+04,0.000000E+00,7.552070E-01,0.000000E+00
10:10:00,1.644951E+04,0.000000E+00,8.490278E-01,0.000000E+00,1.450999E+04,0.000000E+00,7.489210E-01,0.000000E+00,1.425346E+04,0.000000E+00,7.356808E-01,0.000000E+00,1.730212E+04,0.000000E+00,8.930345E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592289E+04,0.000000E+00,8.218467E-01,0.000000E+00,1.494608E+04,0.000000E+00,7.714296E-01,0.000000E+00,1.494509E+04,0.000000E+00,7.713787E-01,0.000000E+00,1.475995E+04,0.000000E+00,7.618225E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608833E-01,0.000000E+00,1.426174E+04,0.000000E+00,7.361078E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488479E-01,0.000000E+00,1.482664E+04,0.000000E+00,7.652649E-01,0.000000E+00,1.463176E+04,0.000000E+00,7.552063E-01,0.000000E+00
10:20:00,1.644945E+04,0.000000E+00,8.490247E-01,0.000000E+00,1.450998E+04,0.000000E+00,7.489206E-01,0.000000E+00,1.425345E+04,0.000000E+00,7.356804E-01,0.000000E+00,1.730078E+04,0.000000E+00,8.929658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592285E+04,0.000000E+00,8.218448E-01,0.000000E+00,1.494537E+04,0.000000E+00,7.713930E-01,0.000000E+00,1.494508E+04,0.000000E+00,7.713778E-01,0.000000E+00,1.475994E+04,0.000000E+00,7.618222E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608832E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361078E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488478E-01,0.000000E+00,1.482663E+04,0.000000E+00,7.652642E-01,0.000000E+00,1.463175E+04,0.000000E+00,7.552056E-01,0.000000E+00
10:30:00,1.644939E+04,0.000000E+00,8.490216E-01,0.000000E+00,1.450997E+04,0.000000E+00,7.489202E-01,0.000000E+00,1.425345E+04,0.000000E+00,7.356799E-01,0.000000E+00,1.729953E+04,0.000000E+00,8.929010E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592281E+04,0.000000E+00,8.218429E-01,0.000000E+00,1.494470E+04,0.000000E+00,7.713584E-01,0.000000E+00,1.494506E+04,0.000000E+00,7.713769E-01,0.000000E+00,1.475994E+04,0.000000E+00,7.618220E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608832E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361077E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488478E-01,0.000000E+00,1.482661E+04,0.000000E+00,7.652634E-01,0.000000E+00,1.463173E+04,0.000000E+00,7.552048E-01,0.000000E+00
10:40:00,1.644933E+04,0.000000E+00,8.490186E-01,0.000000E+00,1.450996E+04,0.000000E+00,7.489198E-01,0.000000E+00,1.425344E+04,0.000000E+00,7.356795E-01,0.000000E+00,1.729835E+04,0.000000E+00,8.928399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592278E+04,0.000000E+00,8.218411E-01,0.000000E+00,1.494407E+04,0.000000E+00,7.713259E-01,0.000000E+00,1.494504E+04,0.000000E+00,7.713761E-01,0.000000E+00,1.475993E+04,0.000000E+00,7.618217E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608832E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361077E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488478E-01,0.000000E+00,1.482660E+04,0.000000E+00,7.652627E-01,0.000000E+00,1.463172E+04,0.000000E+00,7.552041E-01,0.000000E+00
10:50:00,1.644927E+04,0.000000E+00,8.490157E-01,0.000000E+00,1.450995E+04,0.000000E+00,7.489194E-01,0.000000E+00,1.425343E+04,0.000000E+00,7.356790E-01,0.000000E+00,1.729723E+04,0.000000E+00,8.927824E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592274E+04,0.000000E+00,8.218393E-01,0.000000E+00,1.494348E+04,0.000000E+00,7.712953E-01,0.000000E+00,1.494502E+04,0.000000E+00,7.713752E-01,0.000000E+00,1.475992E+04,0.000000E+00,7.618214E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608832E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361076E-01,0.000000E+00,1.450857E+04,0.000000E+00,7.488477E-01,0.000000E+00,1.482658E+04,0.000000E+00,7.652620E-01,0.000000E+00,1.463170E+04,0.000000E+00,7.552034E-01,0.000000E+00
11:00:00,1.644922E+04,0.000000E+00,8.490128E-01,0.000000E+00,1.450995E+04,0.000000E+00,7.489190E-01,0.000000E+00,1.425342E+04,0.000000E+00,7.356786E-01,0.000000E+00,1.729618E+04,0.000000E+00,8.927283E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592271E+04,0.000000E+00,8.218375E-01,0.000000E+00,1.494292E+04,0.000000E+00,7.712664E-01,0.000000E+00,1.494501E+04,0.000000E+00,7.713744E-01,0.000000E+00,1.475992E+04,0.000000E+00,7.618212E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608831E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361076E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488477E-01,0.000000E+00,1.482657E+04,0.000000E+00,7.652613E-01,0.000000E+00,1.463169E+04,0.000000E+00,7.552027E-01,0.000000E+00
11:10:00,1.644916E+04,0.000000E+00,8.490101E-01,0.000000E+00,1.450994E+04,0.000000E+00,7.489187E-01,0.000000E+00,1.425341E+04,0.000000E+00,7.356782E-01,0.000000E+00,1.729520E+04,0.000000E+00,8.926774E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592267E+04,0.000000E+00,8.218358E-01,0.000000E+00,1.494239E+04,0.000000E+00,7.712393E-01,0.000000E+00,1.494499E+04,0.000000E+00,7.713736E-01,0.000000E+00,1.475991E+04,0.000000E+00,7.618209E-01,0.000000E+00,1.474175E+04,0.000000E+00,7.608831E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361075E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488477E-01,0.000000E+00,1.482656E+04,0.000000E+00,7.652606E-01,0.000000E+00,1.463168E+04,0.000000E+00,7.552020E-01,0.000000E+00
11:20:00,1.644911E+04,0.000000E+00,8.490074E-01,0.000000E+00,1.450993E+04,0.000000E+00,7.489183E-01,0.000000E+00,1.425340E+04,0.000000E+00,7.356777E-01,0.000000E+00,1.729427E+04,0.000000E+00,8.926294E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592264E+04,0.000000E+00,8.218342E-01,0.000000E+00,1.494190E+04,0.000000E+00,7.712137E-01,0.000000E+00,1.494498E+04,0.000000E+00,7.713728E-01,0.000000E+00,1.475991E+04,0.000000E+00,7.618206E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608831E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361075E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488476E-01,0.000000E+00,1.482654E+04,0.000000E+00,7.652599E-01,0.000000E+00,1.463166E+04,0.000000E+00,7.552013E-01,0.000000E+00
11:30:00,1.644906E+04,0.000000E+00,8.490049E-01,0.000000E+00,1.450993E+04,0.000000E+00,7.489179E-01,0.000000E+00,1.425340E+04,0.000000E+00,7.356773E-01,0.000000E+00,1.729339E+04,0.000000E+00,8.925842E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592261E+04,0.000000E+00,8.218326E-01,0.000000E+00,1.494143E+04,0.000000E+00,7.711897E-01,0.000000E+00,1.494496E+04,0.000000E+00,7.713721E-01,0.000000E+00,1.475990E+04,0.000000E+00,7.618204E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608830E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361074E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488476E-01,0.000000E+00,1.482653E+04,0.000000E+00,7.652593E-01,0.000000E+00,1.463165E+04,0.000000E+00,7.552007E-01,0.000000E+00
11:40:00,1.644901E+04,0.000000E+00,8.490024E-01,0.000000E+00,1.450992E+04,0.000000E+00,7.489176E-01,0.000000E+00,1.425339E+04,0.000000E+00,7.356769E-01,0.000000E+00,1.729257E+04,0.000000E+00,8.925417E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592258E+04,0.000000E+00,8.218310E-01,0.000000E+00,1.494099E+04,0.000000E+00,7.711670E-01,0.000000E+00,1.494495E+04,0.000000E+00,7.713713E-01,0.000000E+00,1.475990E+04,0.000000E+00,7.618202E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608830E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361073E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488475E-01,0.000000E+00,1.482652E+04,0.000000E+00,7.652586E-01,0.000000E+00,1.463164E+04,0.000000E+00,7.552000E-01,0.000000E+00
11:50:00,1.644897E+04,0.000000E+00,8.490001E-01,0.000000E+00,1.450991E+04,0.000000E+00,7.489173E-01,0.000000E+00,1.425338E+04,0.000000E+00,7.356766E-01,0.000000E+00,1.729180E+04,0.000000E+00,8.925019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592255E+04,0.000000E+00,8.218296E-01,0.000000E+00,1.494058E+04,0.000000E+00,7.711458E-01,0.000000E+00,1.494494E+04,0.000000E+00,7.713706E-01,0.000000E+00,1.475990E+04,0.000000E+00,7.618199E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608830E-01,0.000000E+00,1.426173E+04,0.000000E+00,7.361073E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488475E-01,0.000000E+00,1.482651E+04,0.000000E+00,7.652580E-01,0.000000E+00,1.463163E+04,0.000000E+00,7.551994E-01,0.000000E+00
12:00:00,1.644893E+04,0.000000E+00,8.489978E-01,0.000000E+00,1.450991E+04,0.000000E+00,7.489169E-01,0.000000E+00,1.425337E+04,0.000000E+00,7.356762E-01,0.000000E+00,1.729107E+04,0.000000E+00,8.924645E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592253E+04,0.000000E+00,8.218282E-01,0.000000E+00,1.494020E+04,0.000000E+00,7.711259E-01,0.000000E+00,1.494492E+04,0.000000E+00,7.713700E-01,0.000000E+00,1.475989E+04,0.000000E+00,7.618197E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608829E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361072E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488474E-01,0.000000E+00,1.482650E+04,0.000000E+00,7.652574E-01,0.000000E+00,1.463161E+04,0.000000E+00,7.551988E-01,0.000000E+00
12:10:00,1.644888E+04,0.000000E+00,8.489957E-01,0.000000E+00,1.450990E+04,0.000000E+00,7.489166E-01,0.000000E+00,1.425337E+04,0.000000E+00,7.356758E-01,0.000000E+00,1.729039E+04,0.000000E+00,8.924295E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592250E+04,0.000000E+00,8.218269E-01,0.000000E+00,1.493983E+04,0.000000E+00,7.711073E-01,0.000000E+00,1.494491E+04,0.000000E+00,7.713694E-01,0.000000E+00,1.475989E+04,0.000000E+00,7.618195E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608829E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361072E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488474E-01,0.000000E+00,1.482649E+04,0.000000E+00,7.652569E-01,0.000000E+00,1.463160E+04,0.000000E+00,7.551982E-01,0.000000E+00
12:20:00,1.644884E+04,0.000000E+00,8.489937E-01,0.000000E+00,1.450989E+04,0.000000E+00,7.489163E-01,0.000000E+00,1.425336E+04,0.000000E+00,7.356755E-01,0.000000E+00,1.728976E+04,0.000000E+00,8.923966E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592248E+04,0.000000E+00,8.218256E-01,0.000000E+00,1.493950E+04,0.000000E+00,7.710898E-01,0.000000E+00,1.494490E+04,0.000000E+00,7.713687E-01,0.000000E+00,1.475988E+04,0.000000E+00,7.618193E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608829E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361071E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488473E-01,0.000000E+00,1.482647E+04,0.000000E+00,7.652563E-01,0.000000E+00,1.463159E+04,0.000000E+00,7.551977E-01,0.000000E+00
12:30:00,1.644881E+04,0.000000E+00,8.489917E-01,0.000000E+00,1.450989E+04,0.000000E+00,7.489160E-01,0.000000E+00,1.425335E+04,0.000000E+00,7.356752E-01,0.000000E+00,1.728916E+04,0.000000E+00,8.923657E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592245E+04,0.000000E+00,8.218244E-01,0.000000E+00,1.493918E+04,0.000000E+00,7.710734E-01,0.000000E+00,1.494489E+04,0.000000E+00,7.713682E-01,0.000000E+00,1.475988E+04,0.000000E+00,7.618191E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608828E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361070E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488473E-01,0.000000E+00,1.482646E+04,0.000000E+00,7.652558E-01,0.000000E+00,1.463158E+04,0.000000E+00,7.551972E-01,0.000000E+00
12:40:00,1.644877E+04,0.000000E+00,8.489899E-01,0.000000E+00,1.450988E+04,0.000000E+00,7.489158E-01,0.000000E+00,1.425335E+04,0.000000E+00,7.356749E-01,0.000000E+00,1.728860E+04,0.000000E+00,8.923367E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592243E+04,0.000000E+00,8.218233E-01,0.000000E+00,1.493888E+04,0.000000E+00,7.710580E-01,0.000000E+00,1.494488E+04,0.000000E+00,7.713676E-01,0.000000E+00,1.475988E+04,0.000000E+00,7.618189E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608828E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361070E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488473E-01,0.000000E+00,1.482645E+04,0.000000E+00,7.652553E-01,0.000000E+00,1.463157E+04,0.000000E+00,7.551967E-01,0.000000E+00
12:50:00,1.644874E+04,0.000000E+00,8.489882E-01,0.000000E+00,1.450988E+04,0.000000E+00,7.489155E-01,0.000000E+00,1.425334E+04,0.000000E+00,7.356746E-01,0.000000E+00,1.728806E+04,0.000000E+00,8.923092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592241E+04,0.000000E+00,8.218222E-01,0.000000E+00,1.493860E+04,0.000000E+00,7.710434E-01,0.000000E+00,1.494487E+04,0.000000E+00,7.713671E-01,0.000000E+00,1.475987E+04,0.000000E+00,7.618187E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608828E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361069E-01,0.000000E+00,1.450856E+04,0.000000E+00,7.488472E-01,0.000000E+00,1.482645E+04,0.000000E+00,7.652548E-01,0.000000E+00,1.463156E+04,0.000000E+00,7.551962E-01,0.000000E+00
13:00:00,1.644871E+04,0.000000E+00,8.489865E-01,0.000000E+00,1.450987E+04,0.000000E+00,7.489153E-01,0.000000E+00,1.425334E+04,0.000000E+00,7.356743E-01,0.000000E+00,1.728756E+04,0.000000E+00,8.922831E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592239E+04,0.000000E+00,8.218211E-01,0.000000E+00,1.493833E+04,0.000000E+00,7.710296E-01,0.000000E+00,1.494486E+04,0.000000E+00,7.713666E-01,0.000000E+00,1.475987E+04,0.000000E+00,7.618185E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608827E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361069E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488472E-01,0.000000E+00,1.482644E+04,0.000000E+00,7.652544E-01,0.000000E+00,1.463156E+04,0.000000E+00,7.551957E-01,0.000000E+00
